Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NFL,251,Detroit (+10.5),18,Green Bay (-10.5),16,Final Preview Lines Recap Box (O/U 49.5)
NFL,253,Dallas (-1),6,Tampa Bay (+1),10,Final Preview Lines Recap Box (O/U 43.5)
NFL,255,Carolina (-3.5),27,Tennessee (+3.5),10,Final Preview Lines Recap Box (O/U 42)
NFL,257,Chicago (+7),37,St Louis (-7),13,Final Preview Lines Recap Box (O/U 41.5)
NFL,259,New Orleans (-1),14,Washington (+1),47,Final Preview Lines Recap Box (O/U 52)
NFL,261,Miami (+5.5),20,Philadelphia (-5.5),19,Final Preview Lines Recap Box (O/U 49.5)
NFL,263,Cleveland (+6.5),9,Pittsburgh (-6.5),30,Final Preview Lines Recap Box (O/U 42.5)
NFL,265,Jacksonville (+5),19,Baltimore (-5),20,Final Preview Lines Recap Box (O/U 46.5)
NFL,267,Minnesota (+3),30,Oakland (-3),14,Final Preview Lines Recap Box (O/U 44)
NFL,269,Kansas City (+3.5),29,Denver (-3.5),13,Final Preview Lines Recap Box (O/U 42)
NFL,271,New England (-7),27,Ny Giants (+7),26,Final Preview Lines Recap Box (O/U 52)
NFL,273,Arizona (+3),39,Seattle (-3),32,Final Preview Lines Recap Box (O/U 44.5)
