Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NFL,261,Houston (+3),17,Carolina (-3),24,Final Preview Lines Recap Box (O/U 41)
NFL,263,Tampa Bay (+9),26,New Orleans (-9),19,Final Preview Lines Recap Box (O/U 46.5)
NFL,265,San Francisco (+6),18,Pittsburgh (-6),43,Final Preview Lines Recap Box (O/U 46)
NFL,267,Detroit (+2.5),16,Minnesota (-2.5),26,Final Preview Lines Recap Box (O/U 44)
NFL,269,New England (+1),40,Buffalo (-1),32,Final Preview Lines Recap Box (O/U 44.5)
NFL,271,Arizona (-1.5),48,Chicago (+1.5),23,Final Preview Lines Recap Box (O/U 45.5)
NFL,273,Tennessee (-1),14,Cleveland (+1),28,Final Preview Lines Recap Box (O/U 41)
NFL,275,San Diego (+3.5),19,Cincinnati (-3.5),24,Final Preview Lines Recap Box (O/U 48)
NFL,277,St Louis (-3),10,Washington (+3),24,Final Preview Lines Recap Box (O/U 41)
NFL,279,Atlanta (+1.5),24,Ny Giants (-1.5),20,Final Preview Lines Recap Box (O/U 49)
NFL,281,Baltimore (-5),33,Oakland (+5),37,Final Preview Lines Recap Box (O/U 41.5)
NFL,283,Miami (-6),20,Jacksonville (+6),23,Final Preview Lines Recap Box (O/U 42)
NFL,285,Dallas (+6.5),20,Philadelphia (-6.5),10,Final Preview Lines Recap Box (O/U 54)
NFL,287,Seattle (+3.5),17,Green Bay (-3.5),27,Final Preview Lines Recap Box (O/U 49)
