Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NFL,251,Detroit (+3),10,Kansas City (-3),45,Final Preview Lines Recap Box (O/U 45.5)
NFL,253,Minnesota (-1.5),23,Chicago (+1.5),20,Final Preview Lines Recap Box (O/U 42.5)
NFL,255,Tampa Bay (+8),23,Atlanta (-8),20,Final OT Preview Lines Recap Box (O/U 47.5)
NFL,257,Ny Giants (+3),49,New Orleans (-3),52,Final Preview Lines Recap Box (O/U 51)
NFL,259,San Francisco (+8),6,St Louis (-8),27,Final Preview Lines Recap Box (O/U 40.5)
NFL,261,Arizona (-7),34,Cleveland (+7),20,Final Preview Lines Recap Box (O/U 45.5)
NFL,263,Cincinnati (+1),16,Pittsburgh (-1),10,Final Preview Lines Recap Box (O/U 48.5)
NFL,265,San Diego (+4.5),26,Baltimore (-4.5),29,Final Preview Lines Recap Box (O/U 50.5)
NFL,267,Tennessee (+3.5),6,Houston (-3.5),20,Final Preview Lines Recap Box (O/U 42.5)
NFL,269,Ny Jets (-3),20,Oakland (+3),34,Final Preview Lines Recap Box (O/U 44)
NFL,271,Seattle (-4.5),13,Dallas (+4.5),12,Final Preview Lines Recap Box (O/U 41.5)
NFL,273,Green Bay (-2.5),10,Denver (+2.5),29,Final Preview Lines Recap Box (O/U 46)
