Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NFL,451,Buffalo (-3.5),31,Jacksonville (+3.5),34,Final Preview Lines Recap Box (O/U 41)
NFL,453,Cleveland (+6),6,St Louis (-6),24,Final Preview Lines Recap Box (O/U 44)
NFL,455,Pittsburgh (+3),13,Kansas City (-3),23,Final Preview Lines Recap Box (O/U 41.5)
NFL,457,Houston (+4),26,Miami (-4),44,Final Preview Lines Recap Box (O/U 46)
NFL,459,Ny Jets (+6.5),23,New England (-6.5),30,Final Preview Lines Recap Box (O/U 47.5)
NFL,461,Minnesota (+1.5),28,Detroit (-1.5),19,Final Preview Lines Recap Box (O/U 45.5)
NFL,463,Atlanta (-5.5),10,Tennessee (+5.5),7,Final Preview Lines Recap Box (O/U 45.5)
NFL,465,Tampa Bay (+3),30,Washington (-3),31,Final Preview Lines Recap Box (O/U 41)
NFL,467,New Orleans (+5),27,Indianapolis (-5),21,Final Preview Lines Recap Box (O/U 53)
NFL,469,Oakland (+3.5),37,San Diego (-3.5),29,Final Preview Lines Recap Box (O/U 48)
NFL,471,Dallas (+3),20,Ny Giants (-3),27,Final Preview Lines Recap Box (O/U 44.5)
NFL,473,Philadelphia (+3),16,Carolina (-3),27,Final Preview Lines Recap Box (O/U 45)
