Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NFL,301,Ny Jets (-3),17,Buffalo (+3),22,Final Preview Lines Recap Box (O/U 40.5)
NFL,303,Tampa Bay (+10),10,Carolina (-10),38,Final Preview Lines Recap Box (O/U 44)
NFL,305,New England (-10),10,Miami (+10),20,Final Preview Lines Recap Box (O/U 46.5)
NFL,307,Baltimore (+9.5),16,Cincinnati (-9.5),24,Final Preview Lines Recap Box (O/U 40)
NFL,309,New Orleans (+6),20,Atlanta (-6),17,Final Preview Lines Recap Box (O/U 53.5)
NFL,311,Jacksonville (+5.5),6,Houston (-5.5),30,Final Preview Lines Recap Box (O/U 44.5)
NFL,313,Pittsburgh (-13),28,Cleveland (+13),12,Final Preview Lines Recap Box (O/U 47)
NFL,315,Oakland (+6.5),17,Kansas City (-6.5),23,Final Preview Lines Recap Box (O/U 44)
NFL,317,Tennessee (+4),24,Indianapolis (-4),30,Final Preview Lines Recap Box (O/U 39.5)
NFL,319,Washington (+3.5),34,Dallas (-3.5),23,Final Preview Lines Recap Box (O/U 40.5)
NFL,321,Detroit (-1.5),24,Chicago (+1.5),20,Final Preview Lines Recap Box (O/U 45)
NFL,323,Philadelphia (+3.5),35,Ny Giants (-3.5),30,Final Preview Lines Recap Box (O/U 50)
NFL,325,Minnesota (+3),20,Green Bay (-3),13,Final Preview Lines Recap Box (O/U 43.5)
NFL,327,San Diego (+10),20,Denver (-10),27,Final Preview Lines Recap Box (O/U 42)
NFL,329,St Louis (-3),16,San Francisco (+3),19,Final OT Preview Lines Recap Box (O/U 39)
NFL,331,Seattle (+6),36,Arizona (-6),6,Final Preview Lines Recap Box (O/U 47)
