Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,513,St Josephs Pa (+3),80,Columbia (-3),78,Final Lines Recap Box
NCAAB,516,Pittsburgh (-8.5),96,Duquesne (+8.5),75,Final Lines Recap Box (O/U 152)
NCAAB,517,Akron (-7.5),75,Marshall (+7.5),65,Final Lines Recap Box
NCAAB,519,Kansas St (+2.5),68,Georgia (-2.5),66,Final Lines Recap Box (O/U 131.5)
NCAAB,521,Arkansas (+4.5),85,Wake Forest (-4.5),88,Final Lines Recap Box
NCAAB,523,Elon (+1.5),77,Florida Intl (-1.5),71,Final Lines Recap Box
NCAAB,525,Georgia St (-2),59,Wright St (+2),46,Final Lines Recap Box
NCAAB,527,Northern Illinois (+6.5),71,Missouri (-6.5),78,Final Lines Recap Box
NCAAB,529,Alabama (-14.5),58,Southern Miss (+14.5),55,Final Lines Recap Box (O/U 128)
NCAAB,531,Cal Irvine (-6.5),70,Pacific (+6.5),67,Final Lines Recap Box
NCAAB,533,Cal Davis (+12),67,St Marys Ca (-12),81,Final Lines Recap Box
NCAAB,535,Oregon (-2),69,Nev Las Vegas (+2),80,Final Preview Lines Recap Box (O/U 151)
NCAAB,537,Manhattan (+8.5),54,Siena (-8.5),89,Final Lines Recap Box
NCAAB,539,Iona (-8),101,Marist (+8),66,Final Lines Recap Box
NCAAB,541,Rider (+1),70,Fairfield (-1),74,Final Lines Recap Box
NCAAB,543,Monmouth (-3.5),86,Canisius (+3.5),96,Final Lines Recap Box
NCAAB,545,Quinnipiac (-2.5),72,Niagara (+2.5),76,Final Lines Recap Box
NCAAB,547,North Dakota St (-5),74,Arkansas St (+5),73,Final Lines Recap Box
NCAAB,549,Samford (+21),49,Texas (-21),59,Final Lines Recap Box
NCAAB,551,San Francisco (+7),50,Montana (-7),82,Final Lines Recap Box
NCAAB,553,St Francis Pa (+25),55,Maryland (-25),96,Final Preview Lines Recap Box (O/U 139)
NCAAB,998,American,60,Youngstown St,56,Final Lines Recap Box
NCAAB,998,Delaware St,38,Old Dominion,82,Final Lines Recap Box
NCAAB,998,Fullerton,70,Seattle,61,Final Lines Recap Box
NCAAB,998,Jackson St,88,Louisiana Tech,95,Final OT Lines Recap Box
NCAAB,998,Southern,73,Se Louisiana,69,Final Lines Recap Box
NCAAB,998,Usc Upstate,71,East Carolina,82,Final Lines Recap Box
