Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NFL,451,Washington (+7),16,Carolina (-7),44,Final Preview Lines Recap Box (O/U 44.5)
NFL,453,Oakland (-1),13,Detroit (+1),18,Final Preview Lines Recap Box (O/U 49)
NFL,455,Dallas (-2.5),24,Miami (+2.5),14,Final Preview Lines Recap Box (O/U 46)
NFL,457,Indianapolis (+3.5),24,Atlanta (-3.5),21,Final Preview Lines Recap Box (O/U 47.5)
NFL,459,St Louis (+3),13,Baltimore (-3),16,Final Preview Lines Recap Box (O/U 41)
NFL,461,Ny Jets (-4),17,Houston (+4),24,Final Preview Lines Recap Box (O/U 40)
NFL,463,Green Bay (PK),30,Minnesota (PK),13,Final Preview Lines Recap Box (O/U 45)
NFL,465,Tampa Bay (+6.5),45,Philadelphia (-6.5),17,Final Preview Lines Recap Box (O/U 45)
NFL,467,Denver (-2.5),17,Chicago (+2.5),15,Final Preview Lines Recap Box (O/U 41.5)
NFL,469,Cincinnati (+4),31,Arizona (-4),34,Final Preview Lines Recap Box (O/U 48)
NFL,471,San Francisco (+14),13,Seattle (-14),29,Final Preview Lines Recap Box (O/U 40.5)
NFL,473,Kansas City (-3),33,San Diego (+3),3,Final Preview Lines Recap Box (O/U 45)
