Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NFL,251,Denver (-3),26,Cleveland (+3),23,Final OT Preview Lines Recap Box (O/U 42.5)
NFL,253,Cincinnati (-3),34,Buffalo (+3),21,Final Preview Lines Recap Box (O/U 42)
NFL,255,Kansas City (+3.5),10,Minnesota (-3.5),16,Final Preview Lines Recap Box (O/U 43)
NFL,257,Houston (+2.5),31,Jacksonville (-2.5),20,Final Preview Lines Recap Box (O/U 43.5)
NFL,259,Chicago (+3.5),34,Detroit (-3.5),37,Final OT Preview Lines Recap Box (O/U 45.5)
NFL,261,Washington (+8),20,Ny Jets (-8),34,Final Preview Lines Recap Box (O/U 40)
NFL,263,Arizona (-5),13,Pittsburgh (+5),25,Final Preview Lines Recap Box (O/U 45)
NFL,265,Miami (+2.5),38,Tennessee (-2.5),10,Final Preview Lines Recap Box (O/U 43.5)
NFL,267,Carolina (+7),27,Seattle (-7),23,Final Preview Lines Recap Box (O/U 40.5)
NFL,269,San Diego (+10),20,Green Bay (-10),27,Final Preview Lines Recap Box (O/U 50)
NFL,271,Baltimore (-2.5),20,San Francisco (+2.5),25,Final Preview Lines Recap Box (O/U 43.5)
NFL,273,New England (-9.5),34,Indianapolis (+9.5),27,Final Preview Lines Recap Box (O/U 53.5)
