Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NFL,351,San Francisco (+6.5),26,Chicago (-6.5),20,Final OT Preview Lines Recap Box (O/U 43)
NFL,353,Cincinnati (-7.5),37,Cleveland (+7.5),3,Final Preview Lines Recap Box (O/U 44.5)
NFL,355,Jacksonville (+3),39,Tennessee (-3),42,Final Preview Lines Recap Box (O/U 43.5)
NFL,357,Houston (+3),21,Buffalo (-3),30,Final Preview Lines Recap Box (O/U 42)
NFL,359,Baltimore (+3.5),13,Miami (-3.5),15,Final Preview Lines Recap Box (O/U 42.5)
NFL,361,Carolina (-6.5),41,New Orleans (+6.5),38,Final Preview Lines Recap Box (O/U 50.5)
NFL,363,Seattle (-2.5),38,Minnesota (+2.5),7,Final Preview Lines Recap Box (O/U 43)
NFL,365,Arizona (-3.5),27,St Louis (+3.5),3,Final Preview Lines Recap Box (O/U 43)
NFL,367,Atlanta (PK),19,Tampa Bay (PK),23,Final Preview Lines Recap Box (O/U 46.5)
NFL,369,Ny Jets (-2.5),23,Ny Giants (+2.5),20,Final OT Preview Lines Recap Box (O/U 46)
NFL,371,Denver (-5.5),17,San Diego (+5.5),3,Final Preview Lines Recap Box (O/U 44.5)
NFL,373,Kansas City (-3),34,Oakland (+3),20,Final Preview Lines Recap Box (O/U 45.5)
NFL,375,Philadelphia (+7.5),35,New England (-7.5),28,Final Preview Lines Recap Box (O/U 49)
NFL,377,Indianapolis (+9.5),10,Pittsburgh (-9.5),45,Final Preview Lines Recap Box (O/U 50.5)
