Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,709,Syracuse (-10),72,St Johns (+10),84,Final Lines Recap Box (O/U 130)
NCAAB,711,Wright St (+5),67,Miami-Ohio (-5),72,Final Lines Recap Box
NCAAB,713,Loyola Chi (+15.5),61,Notre Dame (-15.5),81,Final Lines Recap Box
NCAAB,715,Indiana St (+2),62,Western Kentucky (-2),75,Final Lines Recap Box
NCAAB,717,Rhode Island (+1),67,Nebraska (-1),70,Final Lines Recap Box
NCAAB,719,Tulsa (-5.5),70,Sw Missouri St (+5.5),61,Final Lines Recap Box
NCAAB,721,St Josephs Pa (+3.5),66,Temple (-3.5),65,Final OT Lines Recap Box (O/U 141.5)
NCAAB,723,No Carolina St (-8),65,South Florida (+8),46,Final Lines Recap Box (O/U 141.5)
NCAAB,725,Yale (+6.5),56,Usc (-6.5),68,Final Lines Recap Box (O/U 146)
NCAAB,727,Lasalle (+24.5),47,Villanova (-24.5),76,Final Preview Lines Recap Box (O/U 138.5)
NCAAB,729,Alabama (+7),51,Clemson (-7),50,Final Lines Recap Box (O/U 126.5)
NCAAB,731,Texas El Paso (+7),68,Washington St (-7),84,Final Lines Recap Box (O/U 146.5)
NCAAB,733,La Monroe (+21.5),58,West Virginia (-21.5),100,Final Preview Lines Recap Box
NCAAB,735,Missouri (+16.5),52,Arizona (-16.5),88,Final Preview Lines Recap Box (O/U 138)
NCAAB,737,Lsu (+1.5),98,Houston (-1.5),105,Final OT Lines Recap Box (O/U 159.5)
NCAAB,739,Morehead St (+13.5),62,Pittsburgh (-13.5),72,Final Lines Recap Box
NCAAB,741,Weber St (-2),68,Denver (+2),69,Final Lines Recap Box
NCAAB,743,St Peters (+12),46,Seton Hall (-12),72,Final Lines Recap Box (O/U 137)
NCAAB,745,Murray St (+5.5),76,Illinois St (-5.5),81,Final Lines Recap Box
NCAAB,747,Santa Barbara (+9.5),68,South Dakota St (-9.5),86,Final Lines Recap Box
NCAAB,749,Montana St (+3.5),91,San Jose St (-3.5),83,Final Lines Recap Box
NCAAB,751,Colorado St (-13),64,Northern Colorado (+13),73,Final Lines Recap Box
NCAAB,753,Chicago St (+24),35,Northwestern (-24),77,Final Lines Recap Box (O/U 140.5)
NCAAB,755,Wyoming (+9),62,New Mexico St (-9),59,Final Lines Recap Box
NCAAB,998,Alabama St,63,Jacksonville St,60,Final Lines Recap Box
NCAAB,998,Ark Pine Bluff,64,Iowa St,78,Final Preview Lines Recap Box
NCAAB,998,Boston U,64,Quinnipiac,57,Final Lines Recap Box
NCAAB,998,Campbell,60,Nc Asheville,80,Final Lines Recap Box
NCAAB,998,Coppin St,55,Fordham,92,Final Lines Recap Box
NCAAB,998,Ecclesia,69,Southern,96,Final Lines Recap Box
NCAAB,998,Hawaii-Pacific,71,Hawaii,83,Final Lines Recap Box
NCAAB,998,Judson,74,Wisc Milwaukee,125,Final Lines Recap Box
NCAAB,998,Lamar,53,Virginia Tech,88,Final Lines Recap Box
NCAAB,998,Maine,60,Boston College,91,Final Lines Recap Box
NCAAB,998,Massachusetts,76,Fla Gulf Coast,77,Final Lines Recap Box
NCAAB,998,Nebraska-Omaha,108,Grand Canyon,104,Final OT Lines Recap Box
NCAAB,998,New Hampshire,59,Colgate,75,Final Lines Recap Box
NCAAB,998,No Carolina A&T,60,East Carolina,71,Final Lines Recap Box
NCAAB,998,No Greenville,52,Coll Charleston,89,Final Lines Recap Box
NCAAB,998,Norfolk St,60,Northern Ky,81,Final Lines Recap Box
NCAAB,998,Se Louisiana,58,Florida St,75,Final Lines Recap Box
NCAAB,998,Seattle,73,Ala Birmingham,79,Final Lines Recap Box
NCAAB,998,Texas-Rio Grande Valley,59,Texas State,68,Final Lines Recap Box
NCAAB,998,Virginia-Wise,74,High Point,111,Final Lines Recap Box
NCAAB,998,Wagner,54,Monmouth,73,Final Lines Recap Box
NCAAB,998,Wesley College,77,Elon,106,Final Lines Recap Box
