Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,711,Coll Charleston (+4.5),40,Towson St (-4.5),37,Final Lines Recap Box
NCAAB,713,Elon (+9),67,William & Mary (-9),89,Final Lines Recap Box
NCAAB,715,Marshall (+1.5),95,Nc Charlotte (-1.5),103,Final Lines Recap Box
NCAAB,717,Iowa (-21.5),90,Rutgers (+21.5),76,Final Preview Lines Recap Box (O/U 148.5)
NCAAB,719,Memphis (+8),72,Cincinnati (-8),76,Final Lines Recap Box (O/U 133.5)
NCAAB,721,Drexel (+9),45,James Madison (-9),68,Final Lines Recap Box
NCAAB,723,Delaware (+14),70,Nc Wilmington (-14),79,Final Lines Recap Box
NCAAB,725,Kentucky (-2.5),80,Arkansas (+2.5),66,Final Preview Lines Recap Box (O/U 152)
NCAAB,727,Western Kentucky (+8.5),62,Old Dominion (-8.5),68,Final Lines Recap Box
NCAAB,729,North Texas (+13.5),64,Middle Tenn St (-13.5),86,Final Lines Recap Box
NCAAB,731,Georgia St (-4.5),67,Appalachian St (+4.5),76,Final Lines Recap Box
NCAAB,733,Troy St (+6),74,La Monroe (-6),85,Final Lines Recap Box
NCAAB,735,Hofstra (+3),96,Northeastern (-3),92,Final OT Lines Recap Box
NCAAB,737,Wisconsin (-2.5),66,Penn St (+2.5),60,Final Lines Recap Box (O/U 129.5)
NCAAB,739,Florida Intl (-3),72,Texas San Ant (+3),56,Final Lines Recap Box
NCAAB,741,Arkansas St (+13),64,Texas Arlington (-13),91,Final Lines Recap Box
NCAAB,743,South Alabama (+17.5),82,La Lafayette (-17.5),92,Final Lines Recap Box
NCAAB,745,Arkansas Lr (-6.5),77,Texas State (+6.5),74,Final OT Lines Recap Box
NCAAB,747,Arizona St (+7),70,California (-7),75,Final Lines Recap Box (O/U 141)
NCAAB,749,San Diego (+11),58,Pepperdine (-11),76,Final Lines Recap Box
NCAAB,751,Ohio St (+12.5),64,Purdue (-12.5),75,Final Preview Lines Recap Box (O/U 135.5)
NCAAB,753,Usc (+4.5),81,Oregon (-4.5),89,Final Preview Lines Recap Box (O/U 158.5)
NCAAB,755,Fla Atlantic (+8),56,Texas El Paso (-8),71,Final Lines Recap Box
NCAAB,757,Rice (+11.5),70,Ala Birmingham (-11.5),82,Final Lines Recap Box (O/U 153)
NCAAB,759,Portland (+1.5),61,Pacific (-1.5),70,Final Lines Recap Box
NCAAB,761,Cal Riverside (-1),55,Cal Davis (+1),58,Final Lines Recap Box
NCAAB,763,Cal Poly Slo (-4.5),74,Northridge St (+4.5),76,Final Lines Recap Box
NCAAB,765,Arizona (-5.5),71,Stanford (+5.5),57,Final Preview Lines Recap Box (O/U 140.5)
NCAAB,767,Byu (-9),91,Loyola Marymnt (+9),80,Final Lines Recap Box
NCAAB,769,Utah (-5.5),92,Washington St (+5.5),71,Final Lines Recap Box (O/U 146)
NCAAB,771,San Francisco (+2.5),74,Santa Clara (-2.5),61,Final Lines Recap Box
NCAAB,773,Gonzaga (+5),67,St Marys Ca (-5),70,Final Lines Recap Box (O/U 138.5)
NCAAB,775,North Dakota St (+1.5),74,Iupu Fort Wayne (-1.5),79,Final Lines Recap Box
NCAAB,777,Tennessee Tech (+5.5),74,Morehead St (-5.5),81,Final Lines Recap Box
NCAAB,779,Tennessee Chat (-4.5),73,Nc Greensboro (+4.5),60,Final Lines Recap Box
NCAAB,781,Rider (+8),52,Siena (-8),63,Final Lines Recap Box
NCAAB,783,Samford (-6.5),76,Vmi (+6.5),83,Final Lines Recap Box
NCAAB,785,Mercer (+2),63,E Tennessee St (-2),65,Final OT Lines Recap Box
NCAAB,787,Jacksonville St (+8.5),88,Eastern Ky (-8.5),91,Final Lines Recap Box
NCAAB,789,The Citadel (+9),92,Westrn Carolina (-9),91,Final Lines Recap Box
NCAAB,791,South Dakota St (-3.5),86,Oral Roberts (+3.5),74,Final Lines Recap Box
NCAAB,793,Siu-Edwardsville (+6.5),86,Austin Peay (-6.5),90,Final OT Lines Recap Box
NCAAB,795,Eastern Ill (+9.5),58,Murray St (-9.5),68,Final Lines Recap Box
NCAAB,797,Monmouth (-9.5),71,Manhattan (+9.5),78,Final Lines Recap Box
NCAAB,799,North Dakota (-1.5),101,Northrn Arizona (+1.5),59,Final Lines Recap Box
NCAAB,801,Northern Colorado (+2.5),90,Southern Utah (-2.5),80,Final Lines Recap Box
NCAAB,803,Idaho (+8.5),63,Montana (-8.5),58,Final Lines Recap Box
NCAAB,805,Nebraska-Omaha (-2),69,Denver (+2),55,Final Lines Recap Box
NCAAB,807,Belmont (-6),82,Tenn Martin (+6),72,Final Lines Recap Box (O/U 157.5)
NCAAB,809,Eastern Wash (-3.5),71,Montana St (+3.5),85,Final Lines Recap Box
NCAAB,811,Mt St Marys (-5.5),72,Sacred Heart (+5.5),76,Final Lines Recap Box (O/U 145)
NCAAB,998,Fla Gulf Coast,79,Kennesaw State,74,Final Lines Recap Box
NCAAB,998,Grand Canyon,90,Chicago St,65,Final Lines Recap Box
NCAAB,998,Hartford,98,Umbc,87,Final Lines Recap Box
NCAAB,998,Jacksonville,63,Njit,83,Final Lines Recap Box
NCAAB,998,Long Island,95,Fair Dickinson,101,Final Lines Recap Box
NCAAB,998,New Hampshire,78,Massachusetts Lowell,76,Final Lines Recap Box
NCAAB,998,New Mexico St,68,Seattle,60,Final Lines Recap Box
NCAAB,998,North Florida,78,Usc Upstate,62,Final Lines Recap Box
NCAAB,998,Robert Morris,59,Central Conn,45,Final Lines Recap Box
NCAAB,998,St Francis Pa,71,Bryant,65,Final Lines Recap Box
NCAAB,998,Stetson,87,Lipscomb,92,Final Lines Recap Box
NCAAB,998,Texas-Rio Grande Valley,58,Cs-Bakersfield,77,Final Lines Recap Box
NCAAB,998,Utah Valley St,90,Mo Kansas City,79,Final Lines Recap Box
NCAAB,998,Vermont,61,Binghamton,52,Final Lines Recap Box
