Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,517,No Carolina St (+9),75,Notre Dame (-9),89,Final Lines Recap Box (O/U 148)
NCAAB,519,Clemson (-8),66,Boston College (+8),50,Final Lines Recap Box
NCAAB,521,Seton Hall (-7.5),80,Depaul (+7.5),66,Final Lines Recap Box
NCAAB,523,Georgetown (+14),71,Villanova (-14),84,Final Preview Lines Recap Box (O/U 144)
NCAAB,525,Ala Birmingham (-11),73,Fla Atlantic (+11),70,Final Lines Recap Box
NCAAB,527,Mississippi (-3),83,Tennessee (+3),60,Final Lines Recap Box (O/U 149.5)
NCAAB,529,Providence (-8.5),90,St Johns (+8.5),76,Final Lines Recap Box (O/U 145)
NCAAB,531,Oklahoma (-12.5),75,Tcu (+12.5),67,Final Preview Lines Recap Box (O/U 144)
NCAAB,533,Minnesota (+1.5),52,Rutgers (-1.5),75,Final Lines Recap Box (O/U 141)
NCAAB,535,Iowa St (+11.5),78,Kansas (-11.5),85,Final Preview Lines Recap Box (O/U 157)
NCAAB,539,Rhode Island (-2.5),61,Fordham (+2.5),64,Final Lines Recap Box
NCAAB,541,Pittsburgh (-1.5),59,Georgia Tech (+1.5),63,Final Lines Recap Box
NCAAB,543,Lsu (+13.5),77,Kentucky (-13.5),94,Final Preview Lines Recap Box (O/U 155)
NCAAB,545,Ohio St (+14.5),76,Michigan St (-14.5),91,Final Preview Lines Recap Box (O/U 140.5)
NCAAB,547,Old Dominion (-5.5),74,Rice (+5.5),67,Final Lines Recap Box
NCAAB,549,Marquette (+10),74,Butler (-10),95,Final Lines Recap Box
NCAAB,551,Creighton (+10),93,Xavier (-10),98,Final Preview Lines Recap Box (O/U 155)
NCAAB,553,Auburn (+12),66,Mississippi St (-12),79,Final Lines Recap Box (O/U 147)
NCAAB,555,West Virginia (+3),69,Baylor (-3),58,Final Preview Lines Recap Box (O/U 149)
NCAAB,557,Kansas St (+5),71,Texas Tech (-5),80,Final Lines Recap Box (O/U 134)
NCAAB,559,Geo Washington (+1),80,Davidson (-1),87,Final Lines Recap Box (O/U 152)
NCAAB,561,Arkansas St (+2.5),73,Appalachian St (-2.5),80,Final Lines Recap Box
NCAAB,563,Duquesne (+11),78,St Josephs Pa (-11),70,Final Lines Recap Box
NCAAB,565,Alabama (+5.5),63,Georgia (-5.5),70,Final Lines Recap Box (O/U 127.5)
NCAAB,567,Texas San Ant (+12),74,Texas El Paso (-12),81,Final Lines Recap Box
NCAAB,569,Stanford (+13.5),62,Arizona (-13.5),94,Final Preview Lines Recap Box (O/U 140.5)
NCAAB,571,Oregon (-2.5),76,Usc (+2.5),66,Final Preview Lines Recap Box (O/U 160)
NCAAB,573,Vanderbilt (+4),67,Texas A&M (-4),76,Final Preview Lines Recap Box (O/U 140)
NCAAB,575,Air Force (+9.5),73,Colorado St (-9.5),87,Final Lines Recap Box
NCAAB,577,Miami Fla (-5.5),62,Virginia Tech (+5.5),77,Final Preview Lines Recap Box
NCAAB,579,Georgia St (+6.5),78,La Monroe (-6.5),91,Final Lines Recap Box
NCAAB,581,South Carolina (+6.5),76,Arkansas (-6.5),61,Final Lines Recap Box (O/U 147.5)
NCAAB,583,South Florida (+17),74,Tulsa (-17),84,Final Lines Recap Box (O/U 135)
NCAAB,585,Cal Irvine (-7.5),76,Cal Riverside (+7.5),66,Final Lines Recap Box
NCAAB,587,Boise St (-10),63,San Jose St (+10),68,Final Lines Recap Box
NCAAB,589,South Alabama (+6.5),57,Texas State (-6.5),68,Final Lines Recap Box
NCAAB,591,Middle Tenn St (-3.5),61,Florida Intl (+3.5),58,Final Lines Recap Box
NCAAB,593,Brown (+3.5),71,Cornell (-3.5),75,Final Lines Recap Box
NCAAB,595,Richmond (-6.5),73,George Mason (+6.5),83,Final Lines Recap Box
NCAAB,597,Syracuse (+3.5),73,Florida St (-3.5),78,Final Lines Recap Box (O/U 143.5)
NCAAB,599,Oregon St (+6.5),86,Ucla (-6.5),82,Final Lines Recap Box (O/U 147.5)
NCAAB,601,Princeton (-9.5),84,Dartmouth (+9.5),65,Final Lines Recap Box
NCAAB,603,Pennsylvania (+6.5),56,Harvard (-6.5),74,Final Lines Recap Box
NCAAB,605,Yale (-1),70,Columbia (+1),56,Final Lines Recap Box
NCAAB,607,Cal Poly Slo (+6),50,Santa Barbara (-6),69,Final Lines Recap Box
NCAAB,609,Southern Miss (+16.5),106,Marshall (-16.5),109,Final OT Lines Recap Box
NCAAB,611,Louisville (+5.5),46,Virginia (-5.5),68,Final Preview Lines Recap Box (O/U 122.5)
NCAAB,615,Hawaii (+1.5),72,Long Beach St (-1.5),74,Final Lines Recap Box
NCAAB,617,Florida (-7.5),82,Missouri (+7.5),72,Final Lines Recap Box (O/U 144)
NCAAB,619,St Bonaventure (-6.5),76,St Louis (+6.5),67,Final Lines Recap Box
NCAAB,621,California (-5.5),68,Arizona St (+5.5),65,Final Preview Lines Recap Box (O/U 143)
NCAAB,623,Nc Charlotte (-6.5),77,North Texas (+6.5),80,Final Lines Recap Box
NCAAB,625,Va Commonwealth (+2),67,Dayton (-2),68,Final OT Lines Recap Box (O/U 140.5)
NCAAB,627,Iowa (+1.5),71,Michigan (-1.5),61,Final Preview Lines Recap Box (O/U 146)
NCAAB,629,Lasalle (+7.5),52,Massachusetts (-7.5),69,Final Lines Recap Box
NCAAB,631,Louisiana Tech (+2),90,Western Kentucky (-2),96,Final OT Lines Recap Box
NCAAB,633,Troy St (+14),55,Texas Arlington (-14),90,Final Lines Recap Box
NCAAB,635,Geo Southern (+11),78,La Lafayette (-11),87,Final Lines Recap Box
NCAAB,637,North Carolina (-2.5),76,Duke (+2.5),72,Final Preview Lines Recap Box (O/U 160.5)
NCAAB,639,Fresno St (+3.5),86,Utah St (-3.5),85,Final Lines Recap Box
NCAAB,641,Colorado (+12),55,Utah (-12),57,Final Preview Lines Recap Box (O/U 136)
NCAAB,643,New Mexico (+1.5),71,Nevada (-1.5),66,Final Lines Recap Box
NCAAB,645,Nev Las Vegas (+10),56,San Diego St (-10),92,Final Lines Recap Box (O/U 133)
NCAAB,647,Cal Davis (+6),87,Northridge St (-6),83,Final OT Lines Recap Box
NCAAB,649,Cleveland St (+11.5),53,Wisc Green Bay (-11.5),65,Final Lines Recap Box
NCAAB,651,Northern Ky (+9),69,Wisc Milwaukee (-9),86,Final Lines Recap Box
NCAAB,653,Illinois Chi (+12),43,Wright St (-12),74,Final Lines Recap Box
NCAAB,655,Youngstown St (+13.5),79,Detroit Mercy (-13.5),92,Final Lines Recap Box
NCAAB,657,Drexel (+10.5),67,Hofstra (-10.5),80,Final Lines Recap Box
NCAAB,659,William & Mary (-3),79,James Madison (+3),64,Final Lines Recap Box
NCAAB,661,Coll Charleston (+5),64,Nc Wilmington (-5),66,Final Lines Recap Box
NCAAB,663,Northeastern (-1.5),71,Towson St (+1.5),60,Final Lines Recap Box
NCAAB,665,Northern Iowa (+8.5),57,Wichita St (-8.5),52,Final OT Lines Recap Box
NCAAB,667,Indiana St (+7.5),42,Evansville (-7.5),68,Final Lines Recap Box
NCAAB,669,Santa Clara (+15),60,Byu (-15),72,Final Lines Recap Box
NCAAB,671,San Francisco (+5.5),86,Pepperdine (-5.5),90,Final Lines Recap Box
NCAAB,673,Loyola Marymnt (+14.5),48,St Marys Ca (-14.5),60,Final Lines Recap Box
NCAAB,677,Northern Colorado (+14),78,Montana (-14),72,Final Lines Recap Box
NCAAB,679,North Dakota (+3),82,Montana St (-3),89,Final Lines Recap Box
NCAAB,681,Weber St (+1),79,Eastern Wash (-1),77,Final Lines Recap Box
NCAAB,683,Idaho St (+6),70,Idaho (-6),80,Final Lines Recap Box
NCAAB,685,Southern Utah (+10),86,Portland St (-10),88,Final Lines Recap Box
NCAAB,687,Northrn Arizona (+8.5),51,Sacramento St (-8.5),64,Final Lines Recap Box
