Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,521,Wake Forest (+14),63,Miami Fla (-14),77,Final Preview Lines Recap Box
NCAAB,525,Georgetown (+4.5),62,Connecticut (-4.5),68,Final Lines Recap Box (O/U 135.5)
NCAAB,527,Oklahoma (+1),82,Baylor (-1),72,Final Preview Lines Recap Box (O/U 150)
NCAAB,531,Boston College (+19.5),49,Notre Dame (-19.5),76,Final Lines Recap Box
NCAAB,533,Northwestern (+10),57,Indiana (-10),89,Final Preview Lines Recap Box (O/U 143)
NCAAB,535,St Louis (+7.5),86,Massachusetts (-7.5),75,Final Lines Recap Box
NCAAB,537,Ball St (+6),88,East Michigan (-6),87,Final OT Lines Recap Box
NCAAB,539,South Carolina (-1.5),69,Tennessee (+1.5),78,Final Preview Lines Recap Box (O/U 157)
NCAAB,543,Towson St (+6),79,Northeastern (-6),72,Final Lines Recap Box
NCAAB,545,West Virginia (-3.5),80,Texas Tech (+3.5),76,Final Preview Lines Recap Box (O/U 143)
NCAAB,547,Seton Hall (+9),76,Xavier (-9),84,Final Preview Lines Recap Box
NCAAB,549,Texas (+12.5),67,Kansas (-12.5),76,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,551,Duke (-4.5),88,No Carolina St (+4.5),78,Final Preview Lines Recap Box (O/U 148.5)
NCAAB,553,Michigan (PK),81,Nebraska (PK),68,Final Lines Recap Box (O/U 144)
NCAAB,555,Oakland (+2.5),111,Wisc Green Bay (-2.5),95,Final Lines Recap Box
NCAAB,557,Mississippi (+8),77,Mississippi St (-8),83,Final Lines Recap Box (O/U 147)
NCAAB,559,Lsu (-2.5),72,Alabama (+2.5),70,Final Lines Recap Box (O/U 145)
NCAAB,561,Drake (+7),63,Loyola Chi (-7),68,Final Lines Recap Box
NCAAB,563,Marshall (+6.5),78,Old Dominion (-6.5),75,Final Lines Recap Box
NCAAB,565,Miami-Ohio (+10),46,Akron (-10),75,Final Lines Recap Box
NCAAB,567,Fresno St (-6),54,Air Force (+6),55,Final Lines Recap Box
NCAAB,571,Fla Atlantic (-1),86,Texas San Ant (+1),71,Final Lines Recap Box
NCAAB,573,Bradley (+30),54,Wichita St (-30),88,Final Lines Recap Box
NCAAB,575,Illinois (-2),76,Minnesota (+2),71,Final OT Lines Recap Box (O/U 145.5)
NCAAB,579,Gonzaga (-11.5),71,Pacific (+11.5),61,Final Lines Recap Box
NCAAB,581,Pittsburgh (+2.5),74,Florida St (-2.5),72,Final Lines Recap Box
NCAAB,583,Iowa St (-9),73,Tcu (+9),60,Final Preview Lines Recap Box (O/U 153)
NCAAB,585,Missouri (+19),53,Texas A&M (-19),66,Final Preview Lines Recap Box (O/U 138.5)
NCAAB,591,Kent (-1.5),62,Bowling Green (+1.5),59,Final Lines Recap Box
NCAAB,593,Northern Iowa (-1),67,Illinois St (+1),76,Final Lines Recap Box
NCAAB,595,Arizona (-2),73,California (+2),74,Final Preview Lines Recap Box (O/U 144)
NCAAB,597,Ucla (+6.5),72,Oregon (-6.5),86,Final Lines Recap Box (O/U 159.5)
NCAAB,599,Vanderbilt (+6),57,Kentucky (-6),76,Final Preview Lines Recap Box (O/U 145.5)
NCAAB,601,Columbia (-5),79,Cornell (+5),68,Final Lines Recap Box
NCAAB,603,Detroit Mercy (+6.5),80,Wisc Milwaukee (-6.5),83,Final Lines Recap Box
NCAAB,607,Delaware (+8),58,Coll Charleston (-8),59,Final Lines Recap Box
NCAAB,609,South Florida (+16),71,Houston (-16),62,Final Lines Recap Box (O/U 133.5)
NCAAB,611,Louisville (-6.5),75,Georgia Tech (+6.5),71,Final Preview Lines Recap Box (O/U 136.5)
NCAAB,615,Buffalo (+1),71,Western Michigan (-1),91,Final Lines Recap Box
NCAAB,617,Ohio (+3),49,Central Mich (-3),72,Final Lines Recap Box
NCAAB,619,New Mexico (-7.5),83,San Jose St (+7.5),64,Final Lines Recap Box
NCAAB,623,South Alabama (+7.5),68,La Monroe (-7.5),100,Final Lines Recap Box
NCAAB,625,Arkansas St (+2),68,Texas State (-2),78,Final Lines Recap Box
NCAAB,627,Western Kentucky (+2.5),71,Nc Charlotte (-2.5),88,Final Lines Recap Box
NCAAB,629,San Diego (+5.5),63,Loyola Marymnt (-5.5),67,Final Lines Recap Box
