Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,513,Xavier (+6.5),64,Villanova (-6.5),95,Final Preview Lines Recap Box (O/U 143)
NCAAB,515,Delaware (+11.5),80,Hofstra (-11.5),90,Final Lines Recap Box
NCAAB,517,Drexel (+13.5),63,Nc Wilmington (-13.5),75,Final Lines Recap Box
NCAAB,519,Coll Charleston (+6),65,James Madison (-6),62,Final Lines Recap Box
NCAAB,521,Drake (+18.5),47,Wichita St (-18.5),67,Final Lines Recap Box (O/U 132.5)
NCAAB,523,Creighton (-8),80,St Johns (+8),70,Final Lines Recap Box (O/U 148.5)
NCAAB,525,Northeastern (-3),86,Elon (+3),79,Final Lines Recap Box
NCAAB,527,Providence (+7.5),81,Butler (-7.5),73,Final Preview Lines Recap Box (O/U 150)
NCAAB,529,Appalachian St (+9),56,La Monroe (-9),72,Final Lines Recap Box
NCAAB,531,Towson St (+7.5),76,William & Mary (-7.5),69,Final Lines Recap Box
NCAAB,533,Gonzaga (-15),79,Santa Clara (+15),77,Final Lines Recap Box
NCAAB,535,Portland (-2),95,San Francisco (+2),107,Final Lines Recap Box
NCAAB,537,San Diego (+6),75,Pacific (-6),77,Final Lines Recap Box
NCAAB,539,Byu (+6.5),74,St Marys Ca (-6.5),85,Final Lines Recap Box (O/U 150.5)
NCAAB,541,Eastern Ill (+8.5),84,Tennessee Tech (-8.5),94,Final Lines Recap Box
NCAAB,543,Belmont (-13.5),92,Se Missouri St (+13.5),82,Final Lines Recap Box
NCAAB,545,Montana (-6.5),90,Northrn Arizona (+6.5),84,Final OT Lines Recap Box
NCAAB,547,Wofford (+7),57,Harvard (-7),77,Final Lines Recap Box
NCAAB,549,Siu-Edwardsville (+3),67,Jacksonville St (-3),72,Final Lines Recap Box
NCAAB,551,Idaho (-2),74,North Dakota (+2),71,Final Lines Recap Box
NCAAB,553,Montana St (+2.5),82,Southern Utah (-2.5),91,Final Lines Recap Box
NCAAB,555,Eastern Wash (-5.5),90,Northern Colorado (+5.5),96,Final Lines Recap Box
NCAAB,998,Bethune Cookman,70,Jacksonville,74,Final Lines Recap Box
NCAAB,998,Bryant,62,Dartmouth,60,Final Lines Recap Box
NCAAB,998,Campbell,90,Winthrop,83,Final Lines Recap Box
NCAAB,998,Chicago St,48,Ball St,73,Final Lines Recap Box
NCAAB,998,Coast Carolina,61,Gardner Webb,65,Final Lines Recap Box
NCAAB,998,Lasalle,77,Fla Gulf Coast,86,Final Lines Recap Box
NCAAB,998,Lourdes,66,Central Mich,87,Final Lines Recap Box
NCAAB,998,Md Eastrn Shore,75,Umbc,89,Final Lines Recap Box
NCAAB,998,Morgan St,68,Cs-Bakersfield,80,Final Lines Recap Box
NCAAB,998,Nc Asheville,70,Longwood,61,Final Lines Recap Box
NCAAB,998,Nc Central,48,Mississippi St,71,Final Lines Recap Box
NCAAB,998,Radford,60,High Point,77,Final Lines Recap Box
