Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,713,Richmond (+8.5),56,Florida (-8.5),76,Final Lines Recap Box (O/U 146.5)
NCAAB,715,Fla Atlantic (+5),48,East Carolina (-5),74,Final Lines Recap Box
NCAAB,717,Villanova (-14),86,St Josephs Pa (+14),72,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,719,Michigan (-1),66,No Carolina St (+1),59,Final Lines Recap Box (O/U 142.5)
NCAAB,721,Northwestern (-1.5),81,Virginia Tech (+1.5),79,Final OT Lines Recap Box (O/U 143)
NCAAB,723,Bradley (+8.5),47,Delaware (-8.5),70,Final Lines Recap Box
NCAAB,725,Davidson (-13.5),109,Nc Charlotte (+13.5),74,Final Lines Recap Box
NCAAB,727,Old Dominion (+2.5),48,William & Mary (-2.5),54,Final Lines Recap Box
NCAAB,729,Marshall (+11),70,Ohio (-11),85,Final Lines Recap Box
NCAAB,731,Oakland (+7),82,Georgia (-7),86,Final Lines Recap Box
NCAAB,733,Virginia (-7),64,Ohio St (+7),58,Final Preview Lines Recap Box (O/U 134.5)
NCAAB,735,Georgia St (+6.5),57,Ala Birmingham (-6.5),64,Final Lines Recap Box
NCAAB,737,Utah St (-4.5),69,Sw Missouri St (+4.5),68,Final Lines Recap Box
NCAAB,739,Southern Miss (+11),59,Troy St (-11),69,Final Lines Recap Box
NCAAB,741,Texas Arlington (+9.5),75,Texas (-9.5),80,Final OT Lines Recap Box
NCAAB,743,Arkansas St (+8),78,Missouri (-8),88,Final Lines Recap Box (O/U 144)
NCAAB,745,Louisiana Tech (+4.5),68,Memphis (-4.5),94,Final Lines Recap Box (O/U 150)
NCAAB,747,Purdue (+1),72,Pittsburgh (-1),59,Final Preview Lines Recap Box (O/U 146.5)
NCAAB,749,Miami Fla (-6.5),77,Nebraska (+6.5),72,Final OT Preview Lines Recap Box (O/U 142)
NCAAB,751,Maryland (+7.5),81,North Carolina (-7.5),89,Final Preview Lines Recap Box (O/U 150)
NCAAB,753,San Diego St (-4),76,Long Beach St (+4),72,Final Lines Recap Box
NCAAB,755,Wofford (+11),61,Georgia Tech (-11),77,Final Lines Recap Box
NCAAB,757,Indiana Purdue (+7.5),58,Ball St (-7.5),61,Final Lines Recap Box
NCAAB,759,Siena (-7),80,Cornell (+7),81,Final Lines Recap Box
NCAAB,763,Fairfield (+10.5),77,Iona (-10.5),101,Final Lines Recap Box
NCAAB,765,East Michigan (+4),80,Nebraska-Omaha (-4),73,Final Lines Recap Box
NCAAB,767,Indiana St (-7.5),62,Eastern Ill (+7.5),68,Final Lines Recap Box
NCAAB,769,Samford (PK),77,Jacksonville St (PK),71,Final Lines Recap Box
NCAAB,771,Eastern Ky (+6.5),84,Western Kentucky (-6.5),86,Final Lines Recap Box
NCAAB,773,North Dakota St (+15.5),64,Iowa St (-15.5),84,Final Preview Lines Recap Box
NCAAB,775,Oral Roberts (+10.5),75,New Mexico (-10.5),91,Final Lines Recap Box
NCAAB,777,Eastern Wash (+5),81,San Francisco (-5),77,Final Lines Recap Box
NCAAB,779,Md Eastrn Shore (+25.5),49,Georgetown (-25.5),68,Final Lines Recap Box
NCAAB,781,Seattle (+22),52,California (-22),66,Final Lines Recap Box
NCAAB,998,Alabama St,56,Evansville,88,Final Lines Recap Box
NCAAB,998,Albany Ny,58,Quinnipiac,54,Final Lines Recap Box
NCAAB,998,Albion,50,Wright St,68,Final Lines Recap Box
NCAAB,998,American,57,Mt St Marys,81,Final Lines Recap Box
NCAAB,998,Central Arkansas,73,Arkansas Lr,79,Final Lines Recap Box
NCAAB,998,Colgate,50,Binghamton,69,Final Lines Recap Box
NCAAB,998,Cs-Dominguez,56,Fullerton,88,Final Lines Recap Box
NCAAB,998,Lipscomb,89,Belmont,105,Final Lines Recap Box
NCAAB,998,Louisiana Coll,62,Nicholls St,80,Final Lines Recap Box
NCAAB,998,Loyola Md,61,Kansas,94,Final Preview Lines Recap Box
NCAAB,998,Loyola No,65,Se Louisiana,101,Final Lines Recap Box
NCAAB,998,Miss Valley St,77,Duquesne,91,Final Lines Recap Box
NCAAB,998,Montana St,76,Utah Valley St,72,Final Lines Recap Box
NCAAB,998,Northwestern St,78,Arkansas,117,Final Lines Recap Box
NCAAB,998,Pacific Union,57,Weber St,95,Final Lines Recap Box
NCAAB,998,Piedmont International,38,Furman,99,Final Lines Recap Box
NCAAB,998,Tenn Martin,70,Mo Kansas City,74,Final Lines Recap Box
NCAAB,998,Waldorf,58,North Dakota,78,Final Lines Recap Box
