Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,515,Colorado St (+7.5),84,Northern Iowa (-7.5),78,Final Lines Recap Box (O/U 136.5)
NCAAB,517,Towson St (+5),76,Lasalle (-5),78,Final Lines Recap Box (O/U 133)
NCAAB,520,Cleveland St (+9.5),53,Akron (-9.5),64,Final Lines Recap Box (O/U 136)
NCAAB,521,Harvard (+10),64,Providence (-10),76,Final Lines Recap Box (O/U 135.5)
NCAAB,523,Youngstown St (+13.5),70,Kent (-13.5),79,Final Lines Recap Box (O/U 144.5)
NCAAB,525,Southern Miss (+19),49,Memphis (-19),67,Final Lines Recap Box (O/U 141)
NCAAB,527,Fordham (+3),72,Texas Arlington (-3),77,Final Lines Recap Box (O/U 145)
NCAAB,529,Western Michigan (+5.5),63,Depaul (-5.5),69,Final Lines Recap Box (O/U 150)
NCAAB,532,Northridge St (+9),72,Wright St (-9),67,Final Lines Recap Box (O/U 140)
NCAAB,533,South Dakota (+6),65,Northern Illinois (-6),72,Final Lines Recap Box (O/U 142)
NCAAB,540,Wisc Milwaukee (-7),71,Lipscomb (+7),65,Final Lines Recap Box (O/U 146)
NCAAB,541,Denver (+6),55,Santa Clara (-6),33,Final Lines Recap Box (O/U 129.5)
NCAAB,543,Vmi (+13.5),50,Penn St (-13.5),62,Final Lines Recap Box (O/U 149.5)
NCAAB,545,Central Florida (+17.5),85,Davidson (-17.5),90,Final Lines Recap Box (O/U 148.5)
NCAAB,547,The Citadel (+29.5),71,Butler (-29.5),144,Final Preview Lines Recap Box
NCAAB,549,Idaho (+2.5),74,San Jose St (-2.5),54,Final Lines Recap Box
NCAAB,551,Njit (+22.5),57,Kentucky (-22.5),87,Final Preview Lines Recap Box
NCAAB,787,Montana St (+14.5),76,Hawaii (-14.5),87,Final Lines Recap Box (O/U 148.5)
NCAAB,998,Alabama St,85,Virginia Tech,82,Final Lines Recap Box
NCAAB,998,Averett,59,E Tennessee St,107,Final Lines Recap Box
NCAAB,998,Bryant,75,Duke,113,Final Preview Lines Recap Box
NCAAB,998,Byu Hawaii,57,Long Beach St,91,Final Lines Recap Box
NCAAB,998,Campbellsville,77,Western Kentucky,97,Final Lines Recap Box
NCAAB,998,Central Arkansas,81,Tulsa,98,Final Lines Recap Box
NCAAB,998,Cntrl Baptist,57,Arkansas Lr,76,Final Lines Recap Box
NCAAB,998,Eureka,51,Loyola Chi,84,Final Lines Recap Box
NCAAB,998,Fla Gulf Coast,75,Ohio,85,Final Lines Recap Box
NCAAB,998,Grambling,85,Mid-Atlantic Christian,26,Final Lines Recap Box
NCAAB,998,Great Falls,60,Utah Valley St,89,Final Lines Recap Box
NCAAB,998,Greensboro,69,Nc Greensboro,86,Final Lines Recap Box
NCAAB,998,Hampton,95,Winthrop,102,Final Lines Recap Box
NCAAB,998,Hawaii Hilo,85,Montana St,90,Final Lines Recap Box
NCAAB,998,Howard,79,Massachusetts,85,Final Lines Recap Box
NCAAB,998,Jacksonville,68,Appalachian St,76,Final Lines Recap Box
NCAAB,998,Loyola No,47,Texas El Paso,96,Final Lines Recap Box
NCAAB,998,Merchant Marine,31,Stony Brook,103,Final Lines Recap Box
NCAAB,998,Miss Valley St,51,Nebraska,97,Final Lines Recap Box
NCAAB,998,New Orleans,61,Bowling Green,79,Final Lines Recap Box
NCAAB,998,Norfolk St,69,South Carolina,84,Final Lines Recap Box
NCAAB,998,Northwest Christian,52,Oregon St,74,Final Lines Recap Box
NCAAB,998,Piedmont Coll,72,Tennessee Tech,110,Final Lines Recap Box
NCAAB,998,Radford,82,Georgetown,80,Final OT Lines Recap Box
NCAAB,998,Sam Houston,50,Smu,85,Final Lines Recap Box
NCAAB,998,San Diego Christian,69,Cs-Bakersfield,93,Final Lines Recap Box
NCAAB,998,St Francis Ny,49,Boston College,75,Final Lines Recap Box
NCAAB,998,Summit University,52,Liberty,90,Final Lines Recap Box
NCAAB,998,Texas Southern,70,Creighton,93,Final Lines Recap Box
NCAAB,998,West Va Tech,65,Toledo,96,Final Lines Recap Box
NCAAB,998,William Jessup,68,Cal Riverside,100,Final Lines Recap Box
