Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,521,No Carolina St (+7.5),89,Duke (-7.5),92,Final Preview Lines Recap Box (O/U 147.5)
NCAAB,523,Georgia Tech (+2.5),88,Clemson (-2.5),85,Final OT Lines Recap Box (O/U 133.5)
NCAAB,525,Florida St (-5),85,Virginia Tech (+5),96,Final Lines Recap Box (O/U 146.5)
NCAAB,527,North Texas (+8),76,Western Kentucky (-8),84,Final Lines Recap Box (O/U 146.5)
NCAAB,529,Fla Atlantic (+10.5),46,Old Dominion (-10.5),72,Final Lines Recap Box (O/U 125.5)
NCAAB,531,Rice (+5.5),69,Nc Charlotte (-5.5),79,Final Lines Recap Box (O/U 159.5)
NCAAB,533,Florida Intl (+2.5),77,Texas El Paso (-2.5),85,Final Lines Recap Box (O/U 145)
NCAAB,535,Oklahoma St (+5),71,Kansas St (-5),75,Final Lines Recap Box (O/U 126.5)
NCAAB,537,Tcu (+7.5),67,Texas Tech (-7.5),62,Final Lines Recap Box (O/U 135)
NCAAB,539,Stanford (+3),68,Washington (-3),91,Final Lines Recap Box (O/U 150)
NCAAB,541,Washington St (+9.5),56,Colorado (-9.5),80,Final Lines Recap Box (O/U 139.5)
NCAAB,543,Ucla (+2),71,Usc (-2),95,Final Lines Recap Box (O/U 155.5)
NCAAB,545,Arizona St (+4),66,Oregon St (-4),75,Final Lines Recap Box (O/U 140.5)
NCAAB,547,Utah St (-2.5),88,Wyoming (+2.5),70,Final Lines Recap Box (O/U 141)
NCAAB,549,Air Force (+10),102,Nev Las Vegas (-10),108,Final OT Lines Recap Box (O/U 144.5)
NCAAB,551,San Jose St (+7.5),61,Colorado St (-7.5),80,Final Lines Recap Box (O/U 149.5)
NCAAB,553,Minnesota (+11),52,Illinois (-11),85,Final Lines Recap Box (O/U 135)
NCAAB,555,Rutgers (+14.5),72,Nebraska (-14.5),89,Final Lines Recap Box (O/U 141)
NCAAB,557,St Louis (+4),83,George Mason (-4),78,Final Lines Recap Box (O/U 134.5)
NCAAB,559,Lasalle (+7),88,Duquesne (-7),73,Final Lines Recap Box (O/U 143.5)
NCAAB,561,Depaul (+9),53,Georgetown (-9),70,Final Lines Recap Box (O/U 141)
NCAAB,563,St Johns (+8.5),93,Marquette (-8.5),101,Final Lines Recap Box (O/U 147)
NCAAB,565,Auburn (+2.5),59,Tennessee (-2.5),97,Final Lines Recap Box (O/U 145.5)
NCAAB,571,Holy Cross (+10),59,Lehigh (-10),56,Final Lines Recap Box (O/U 129.5)
NCAAB,573,Morgan St (+5.5),81,Hampton (-5.5),83,Final Lines Recap Box (O/U 142.5)
NCAAB,575,Nc Central (+6),47,Norfolk St (-6),66,Final Lines Recap Box (O/U 145)
NCAAB,577,New Orleans (+1.5),74,Se Louisiana (-1.5),84,Final Lines Recap Box (O/U 147)
NCAAB,579,Nicholls St (-1.5),94,Mcneese St (+1.5),90,Final OT Lines Recap Box (O/U 139.5)
NCAAB,581,Miss Valley St (+5.5),64,Alcorn St (-5.5),61,Final Lines Recap Box (O/U 138.5)
NCAAB,583,Alabama A&M (+10.5),69,Texas Southern (-10.5),77,Final Lines Recap Box (O/U 140)
