Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,523,Illinois (-7),110,Rutgers (+7),101,Final OT Lines Recap Box (O/U 141)
NCAAB,525,St Johns (+21.5),83,Xavier (-21.5),90,Final Preview Lines Recap Box (O/U 149.5)
NCAAB,527,Boston College (+23.5),47,Virginia (-23.5),61,Final Preview Lines Recap Box
NCAAB,529,Notre Dame (+5),70,Miami Fla (-5),79,Final Preview Lines Recap Box (O/U 148)
NCAAB,531,St Bonaventure (+5.5),83,St Josephs Pa (-5.5),73,Final Lines Recap Box
NCAAB,533,Penn St (+15.5),49,Iowa (-15.5),73,Final Preview Lines Recap Box (O/U 143)
NCAAB,535,Va Commonwealth (-15),88,Lasalle (+15),70,Final Lines Recap Box
NCAAB,537,George Mason (+13),78,Richmond (-13),74,Final Lines Recap Box
NCAAB,539,Evansville (+1),54,Northern Iowa (-1),57,Final Lines Recap Box
NCAAB,541,Arkansas (+7.5),83,Florida (-7.5),87,Final Lines Recap Box (O/U 148)
NCAAB,543,Oklahoma St (+7),61,Texas Tech (-7),63,Final OT Lines Recap Box (O/U 138.5)
NCAAB,545,Davidson (+6.5),69,Geo Washington (-6.5),79,Final Lines Recap Box
NCAAB,547,Creighton (+11),58,Villanova (-11),83,Final Preview Lines Recap Box (O/U 144.5)
NCAAB,549,Illinois St (+3),78,Loyola Chi (-3),70,Final Lines Recap Box
NCAAB,551,Marquette (+7),62,Seton Hall (-7),79,Final Lines Recap Box (O/U 147.5)
NCAAB,553,Maryland (-5.5),70,Nebraska (+5.5),65,Final Preview Lines Recap Box (O/U 142)
NCAAB,555,Kansas St (+11.5),59,Kansas (-11.5),77,Final Preview Lines Recap Box (O/U 144)
NCAAB,557,Southern Ill (+17.5),55,Wichita St (-17.5),76,Final Preview Lines Recap Box
NCAAB,559,Mississippi (-3),76,Missouri (+3),73,Final Lines Recap Box (O/U 142.5)
NCAAB,561,Arizona (-10),79,Washington St (+10),64,Final Preview Lines Recap Box (O/U 153)
NCAAB,563,Cal Irvine (-2),78,Cal Poly Slo (+2),72,Final OT Lines Recap Box
NCAAB,565,Northridge St (+5.5),73,Cal Riverside (-5.5),71,Final Lines Recap Box
NCAAB,567,Fresno St (-7),53,San Jose St (+7),65,Final Lines Recap Box
NCAAB,569,Arizona St (+4),83,Washington (-4),95,Final OT Lines Recap Box (O/U 166.5)
NCAAB,571,Nebraska-Omaha (-4.5),76,Western Illinois (+4.5),83,Final Lines Recap Box
NCAAB,998,Albany Ny,79,Umbc,73,Final Lines Recap Box
NCAAB,998,Army,84,Lafayette,81,Final OT Lines Recap Box
NCAAB,998,Binghamton,51,Stony Brook,76,Final Lines Recap Box
NCAAB,998,Boston U,83,Navy,72,Final Lines Recap Box
NCAAB,998,Bucknell,55,American,69,Final Lines Recap Box
NCAAB,998,Campbell,79,Longwood,80,Final Lines Recap Box
NCAAB,998,Charleston Sou,55,Nc Asheville,63,Final Lines Recap Box
NCAAB,998,Coast Carolina,71,Presbyterian,64,Final Lines Recap Box
NCAAB,998,Gardner Webb,77,High Point,72,Final Lines Recap Box
NCAAB,998,Loyola Md,66,Lehigh,71,Final Lines Recap Box
NCAAB,998,Maine,68,Vermont,85,Final Lines Recap Box
NCAAB,998,Massachusetts Lowell,85,Hartford,83,Final Lines Recap Box
NCAAB,998,Nc Charlotte,92,No Carolina A&T,72,Final Lines Recap Box
