Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,655,Cal Irvine,62,Cal Davis,61,Final Lines Recap Box
NCAAB,675,Northridge St,78,Hawaii,89,Final Lines Recap Box
NCAAB,815,Penn St (+17),57,Michigan St (-17),88,Final Preview Lines Recap Box (O/U 137)
NCAAB,817,Minnesota (+5),71,Illinois (-5),84,Final Lines Recap Box (O/U 141.5)
NCAAB,819,Xavier (-2),81,Seton Hall (+2),90,Final Preview Lines Recap Box (O/U 150)
NCAAB,821,Houston (+10),75,Connecticut (-10),68,Final Lines Recap Box (O/U 136)
NCAAB,823,St Louis (+17),63,St Josephs Pa (-17),77,Final Lines Recap Box
NCAAB,825,Duke (+1),62,Pittsburgh (-1),76,Final Preview Lines Recap Box (O/U 148)
NCAAB,827,St Johns (+15),59,Creighton (-15),100,Final Lines Recap Box (O/U 148.5)
NCAAB,829,Tulane (+19.5),53,Smu (-19.5),74,Final Preview Lines Recap Box (O/U 138)
NCAAB,831,Valparaiso (-5.5),70,Wisc Green Bay (+5.5),68,Final Lines Recap Box
NCAAB,833,Illinois Chi (+17),85,Wisc Milwaukee (-17),98,Final Lines Recap Box
NCAAB,835,Michigan (+5.5),57,Wisconsin (-5.5),68,Final Lines Recap Box (O/U 134)
NCAAB,837,Tulsa (-2),82,Memphis (+2),92,Final Lines Recap Box (O/U 146.5)
NCAAB,839,Arizona St (+8),69,Colorado (-8),79,Final Lines Recap Box (O/U 145)
NCAAB,841,Colorado St (+2.5),80,Nevada (-2.5),87,Final OT Lines Recap Box
NCAAB,843,Washington St (+11),49,Oregon St (-11),69,Final Lines Recap Box (O/U 139)
NCAAB,845,Virginia Tech (+4),81,Wake Forest (-4),74,Final Lines Recap Box (O/U 150.5)
NCAAB,847,Usc (+8),65,California (-8),87,Final Lines Recap Box (O/U 150.5)
NCAAB,849,Washington (+11),73,Oregon (-11),86,Final Preview Lines Recap Box (O/U 166.5)
NCAAB,851,Mercer (+3.5),65,Nc Greensboro (-3.5),69,Final Lines Recap Box
NCAAB,853,Quinnipiac (+13.5),65,Siena (-13.5),80,Final Lines Recap Box
NCAAB,855,Canisius (+11.5),78,Iona (-11.5),86,Final Lines Recap Box
NCAAB,857,Niagara (+18),68,Monmouth (-18),77,Final Lines Recap Box
NCAAB,859,Manhattan (+6),57,Rider (-6),60,Final Lines Recap Box
NCAAB,861,Belmont (+1),72,Tennessee St (-1),87,Final Lines Recap Box
NCAAB,863,Iowa (-4),64,Ohio St (+4),68,Final Preview Lines Recap Box (O/U 142)
NCAAB,998,Texas-Rio Grande Valley,89,Chicago St,79,Final Lines Recap Box
