Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,869,Princeton (-9.5),83,Brown (+9.5),59,Final Lines Recap Box
NCAAB,871,Va Commonwealth (-1.5),79,Davidson (+1.5),69,Final Lines Recap Box (O/U 160)
NCAAB,873,Pennsylvania (+13.5),58,Yale (-13.5),81,Final Lines Recap Box
NCAAB,875,Cornell (+10),77,Harvard (-10),65,Final Lines Recap Box
NCAAB,877,Columbia (-4),77,Dartmouth (+4),60,Final Lines Recap Box
NCAAB,879,Northern Ky (+7.5),91,Detroit Mercy (-7.5),83,Final Lines Recap Box
NCAAB,881,Wright St (+5.5),63,Oakland (-5.5),89,Final Lines Recap Box
NCAAB,883,Wisc Green Bay (+4.5),94,Wisc Milwaukee (-4.5),95,Final Lines Recap Box
NCAAB,885,Western Illinois (+6.5),67,Indiana Purdue (-6.5),69,Final Lines Recap Box
NCAAB,887,Manhattan (+11.5),56,Iona (-11.5),70,Final Lines Recap Box (O/U 155.5)
NCAAB,889,Canisius (+1),77,Fairfield (-1),84,Final Lines Recap Box
NCAAB,891,Kent (+2.5),61,Ohio (-2.5),72,Final Lines Recap Box (O/U 151)
