Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,517,Rhode Island (+7),75,Dayton (-7),66,Final Lines Recap Box (O/U 130.5)
NCAAB,519,North Carolina (+2.5),74,Virginia (-2.5),79,Final Preview Lines Recap Box (O/U 137)
NCAAB,521,Georgia Tech (-9.5),76,Boston College (+9.5),71,Final Lines Recap Box
NCAAB,523,Central Florida (+10.5),61,Temple (-10.5),63,Final Lines Recap Box (O/U 135)
NCAAB,527,Mississippi (+2.5),66,Georgia (-2.5),80,Final Lines Recap Box (O/U 140.5)
NCAAB,529,Western Kentucky (+9),67,Ala Birmingham (-9),71,Final Lines Recap Box
NCAAB,531,Butler (-1),90,Georgetown (+1),87,Final OT Lines Recap Box (O/U 147.5)
NCAAB,533,Cincinnati (-11.5),65,East Carolina (+11.5),56,Final Lines Recap Box (O/U 135)
NCAAB,535,Va Commonwealth (-1.5),69,Geo Washington (+1.5),65,Final Lines Recap Box (O/U 145.5)
NCAAB,537,Towson St (+7),68,Nc Wilmington (-7),74,Final Lines Recap Box
NCAAB,539,Wright St (-7),55,Cleveland St (+7),51,Final Lines Recap Box
NCAAB,541,Loyola Chi (-3.5),59,Drake (+3.5),69,Final OT Lines Recap Box
NCAAB,543,Louisville (+2.5),65,Miami Fla (-2.5),73,Final Preview Lines Recap Box
NCAAB,545,George Mason (-2.5),68,Lasalle (+2.5),76,Final Lines Recap Box
NCAAB,549,East Michigan (+3.5),79,Ball St (-3.5),115,Final Lines Recap Box
NCAAB,551,Florida Intl (-2.5),71,Fla Atlantic (+2.5),63,Final Lines Recap Box
NCAAB,553,Davidson (-3.5),82,Fordham (+3.5),91,Final Lines Recap Box
NCAAB,555,Northern Iowa (+4.5),54,Evansville (-4.5),52,Final Lines Recap Box (O/U 132.5)
NCAAB,557,Rutgers (+18.5),59,Northwestern (-18.5),98,Final Lines Recap Box (O/U 135.5)
NCAAB,559,Villanova (-9),89,Marquette (+9),79,Final Preview Lines Recap Box (O/U 140.5)
NCAAB,561,Oklahoma (-2.5),63,Texas (+2.5),76,Final Preview Lines Recap Box (O/U 145.5)
NCAAB,563,Elon (-4),77,Delaware (+4),59,Final Lines Recap Box
NCAAB,565,Texas Tech (+13.5),58,Kansas (-13.5),67,Final Preview Lines Recap Box (O/U 144.5)
NCAAB,567,No Carolina St (+4.5),66,Syracuse (-4.5),75,Final Lines Recap Box
NCAAB,569,South Carolina (PK),58,Mississippi St (PK),68,Final Lines Recap Box (O/U 148)
NCAAB,571,Appalachian St (+9),70,Georgia St (-9),83,Final Lines Recap Box
NCAAB,573,William & Mary (-1),65,James Madison (+1),71,Final Lines Recap Box (O/U 147)
NCAAB,575,Kansas St (+8),61,Iowa St (-8),80,Final Preview Lines Recap Box (O/U 149.5)
