Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,517,Fordham (+10),63,Rhode Island (-10),79,Final Lines Recap Box
NCAAB,519,Temple (-5),61,East Carolina (+5),64,Final Lines Recap Box
NCAAB,521,Massachusetts (+12.5),70,St Josephs Pa (-12.5),78,Final Lines Recap Box
NCAAB,523,St Johns (+16),60,Seton Hall (-16),79,Final Lines Recap Box (O/U 147.5)
NCAAB,525,Texas A&M (-3),71,Arkansas (+3),74,Final Preview Lines Recap Box (O/U 149.5)
NCAAB,527,Rutgers (+24.5),57,Michigan (-24.5),68,Final Lines Recap Box (O/U 147)
NCAAB,529,Pittsburgh (+1),60,Clemson (-1),73,Final Lines Recap Box
NCAAB,531,Depaul (+14),53,Butler (-14),67,Final Lines Recap Box (O/U 145)
NCAAB,533,St Louis (+16.5),37,Dayton (-16.5),73,Final Lines Recap Box
NCAAB,535,Sw Missouri St (+9),59,Indiana St (-9),68,Final Lines Recap Box
NCAAB,537,Auburn (+6.5),63,Mississippi (-6.5),80,Final Lines Recap Box (O/U 156)
NCAAB,539,South Florida (+7),73,Tulane (-7),60,Final Lines Recap Box
NCAAB,541,Louisville (-10),91,Virginia Tech (+10),83,Final Preview Lines Recap Box
NCAAB,543,Georgia Tech (+4.5),90,No Carolina St (-4.5),83,Final Lines Recap Box
NCAAB,545,Tulsa (PK),66,Houston (PK),81,Final Lines Recap Box (O/U 138)
NCAAB,547,San Jose St (+12),66,Colorado St (-12),74,Final Lines Recap Box
NCAAB,549,Missouri (+19.5),54,Kentucky (-19.5),88,Final Preview Lines Recap Box (O/U 140)
NCAAB,551,Baylor (-4),69,Oklahoma St (+4),65,Final Preview Lines Recap Box (O/U 141)
NCAAB,553,Purdue (-14.5),68,Minnesota (+14.5),64,Final Preview Lines Recap Box (O/U 141.5)
NCAAB,555,Loyola Chi (+19),54,Wichita St (-19),80,Final Preview Lines Recap Box (O/U 124)
NCAAB,557,Stanford (+7.5),75,Colorado (-7.5),91,Final Lines Recap Box (O/U 137)
NCAAB,559,Northern Iowa (-14.5),68,Bradley (+14.5),50,Final Lines Recap Box
NCAAB,561,Air Force (+15.5),55,New Mexico (-15.5),84,Final Lines Recap Box
NCAAB,563,Cal Irvine (-7.5),73,Northridge St (+7.5),63,Final Lines Recap Box
NCAAB,565,Fullerton (+3),64,Cal Davis (-3),69,Final Lines Recap Box
NCAAB,567,California (+7),64,Utah (-7),73,Final Lines Recap Box (O/U 134)
NCAAB,569,Boise St (+3.5),77,Nev Las Vegas (-3.5),87,Final Lines Recap Box (O/U 150)
NCAAB,571,Austin Peay (+7.5),65,Morehead St (-7.5),75,Final Lines Recap Box
NCAAB,573,Murray St (-1.5),75,Eastern Ky (+1.5),71,Final Lines Recap Box
NCAAB,575,Stetson (+19.5),60,Marquette (-19.5),74,Final Lines Recap Box (O/U 157.5)
NCAAB,998,American,63,Navy,58,Final Lines Recap Box
NCAAB,998,Boston U,76,Army,67,Final Lines Recap Box
NCAAB,998,Charleston Sou,72,Winthrop,97,Final Lines Recap Box
NCAAB,998,Colgate,70,Lehigh,79,Final Lines Recap Box
NCAAB,998,High Point,73,Campbell,63,Final Lines Recap Box
NCAAB,998,Jacksonville,78,Fla Gulf Coast,69,Final Lines Recap Box
NCAAB,998,Kennesaw State,78,Usc Upstate,75,Final Lines Recap Box
NCAAB,998,Liberty,69,Gardner Webb,55,Final Lines Recap Box
NCAAB,998,Lipscomb,81,Njit,72,Final Lines Recap Box
NCAAB,998,Loyola Md,71,Holy Cross,54,Final Lines Recap Box
NCAAB,998,Maine,105,Hartford,100,Final OT Lines Recap Box
NCAAB,998,Massachusetts Lowell,63,Albany Ny,75,Final Lines Recap Box
NCAAB,998,Nc Asheville,66,Coast Carolina,68,Final OT Lines Recap Box
NCAAB,998,Nc Central,60,Delaware St,71,Final Lines Recap Box
NCAAB,998,No Carolina A&T,68,Coppin St,73,Final Lines Recap Box
NCAAB,998,Radford,90,Longwood,81,Final Lines Recap Box
NCAAB,998,Sacred Heart,84,Long Island,92,Final Lines Recap Box
NCAAB,998,Umbc,57,Binghamton,66,Final Lines Recap Box
NCAAB,998,Vermont,66,New Hampshire,50,Final Lines Recap Box
