Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,501,Arkansas Lr (-3.5),54,East Carolina (+3.5),46,Final Lines Recap Box
NCAAB,503,Alabama (+10.5),45,Xavier (-10.5),64,Final Preview Lines Recap Box (O/U 150.5)
NCAAB,506,Wichita St (-2),69,Usc (+2),72,Final Preview Lines Recap Box (O/U 152)
NCAAB,508,Notre Dame (-9),68,Monmouth (+9),70,Final Preview Lines Recap Box (O/U 154.5)
NCAAB,510,Iowa (-1.5),77,Dayton (+1.5),82,Final Lines Recap Box (O/U 146)
NCAAB,511,Texas A&M (+4.5),62,Gonzaga (-4.5),61,Final Preview Lines Recap Box (O/U 151)
NCAAB,513,Connecticut (-6),76,Syracuse (+6),79,Final Preview Lines Recap Box (O/U 133.5)
NCAAB,516,Texas (-3.5),82,Washington (+3.5),70,Final Lines Recap Box (O/U 153)
NCAAB,518,Michigan (-13.5),102,Nc Charlotte (+13.5),47,Final Lines Recap Box (O/U 149.5)
NCAAB,520,Cal Irvine (PK),64,Boise St (PK),71,Final Lines Recap Box (O/U 146)
NCAAB,521,Boston College (+13.5),68,Michigan St (-13.5),99,Final Preview Lines Recap Box (O/U 149)
NCAAB,523,Evansville (+1.5),64,Providence (-1.5),74,Final Lines Recap Box (O/U 150)
NCAAB,525,Santa Clara (+23.5),73,Arizona (-23.5),75,Final OT Preview Lines Recap Box (O/U 135.5)
NCAAB,528,Arkansas (+4.5),73,Georgia Tech (-4.5),83,Final Lines Recap Box (O/U 158)
NCAAB,529,Stanford (+17),45,Villanova (-17),59,Final Preview Lines Recap Box (O/U 147)
NCAAB,532,West Virginia (-7),67,Richmond (+7),59,Final Lines Recap Box (O/U 160.5)
NCAAB,535,Middle Tenn St (-8),75,Alaska-Anch (+8),72,Final Lines Recap Box (O/U 142.5)
NCAAB,540,Mercer (-5),71,Tulane (+5),61,Final Lines Recap Box
NCAAB,779,Clemson,76,Rutgers,58,Final Lines Recap Box
NCAAB,783,San Diego (+10.5),57,Loyola Chi (-10.5),67,Final Lines Recap Box (O/U 130.5)
NCAAB,998,Appalachian St,73,Liberty,62,Final Lines Recap Box
NCAAB,998,Bethune Cookman,70,Stetson,83,Final Lines Recap Box
NCAAB,998,Mt St Marys,74,Elon,79,Final Lines Recap Box
NCAAB,998,Texas A&M Cc,73,Furman,69,Final Lines Recap Box
NCAAB,998,Western Michigan,71,Stephen Austin,79,Final Lines Recap Box
