Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,523,Depaul (+10),74,Seton Hall (-10),78,Final Lines Recap Box (O/U 139)
NCAAB,525,Houston (+6),77,Temple (-6),50,Final Lines Recap Box (O/U 144)
NCAAB,527,Georgia Tech (+14.5),78,North Carolina (-14.5),86,Final Preview Lines Recap Box
NCAAB,529,Florida St (-2),75,Clemson (+2),84,Final Lines Recap Box
NCAAB,531,Nc Charlotte (+14.5),65,Old Dominion (-14.5),74,Final Lines Recap Box (O/U 134.5)
NCAAB,533,James Madison (-3.5),73,Delaware (+3.5),63,Final Lines Recap Box
NCAAB,535,Penn St (+11),56,Michigan (-11),79,Final Lines Recap Box (O/U 132)
NCAAB,537,St Josephs Pa (+4),77,Richmond (-4),73,Final Lines Recap Box (O/U 147)
NCAAB,539,Northeastern (+6.5),65,Nc Wilmington (-6.5),63,Final Lines Recap Box
NCAAB,541,Butler (+4.5),69,Xavier (-4.5),88,Final Preview Lines Recap Box (O/U 152)
NCAAB,543,South Florida (+25.5),58,Smu (-25.5),72,Final Preview Lines Recap Box (O/U 136.5)
NCAAB,545,Illinois Chi (+25.5),47,Valparaiso (-25.5),75,Final Lines Recap Box
NCAAB,547,Loyola Chi (+5),58,Indiana St (-5),73,Final Lines Recap Box
NCAAB,549,Tennessee (+1.5),77,Auburn (-1.5),83,Final Lines Recap Box (O/U 158.5)
NCAAB,551,Northern Ky (+11),70,Wisc Green Bay (-11),86,Final Lines Recap Box
NCAAB,553,San Jose St (+9.5),57,Air Force (-9.5),64,Final Lines Recap Box
NCAAB,555,Rutgers (+16.5),57,Wisconsin (-16.5),79,Final Lines Recap Box (O/U 132.5)
NCAAB,557,No Carolina St (-2),68,Virginia Tech (+2),73,Final OT Lines Recap Box
NCAAB,559,Syracuse (+11),51,Miami Fla (-11),64,Final Preview Lines Recap Box
NCAAB,561,Dayton (-6.5),66,Duquesne (+6.5),58,Final Lines Recap Box (O/U 148)
NCAAB,563,Michigan St (-9),69,Minnesota (+9),61,Final Preview Lines Recap Box (O/U 144)
NCAAB,565,Texas (+3.5),74,Texas Tech (-3.5),82,Final Lines Recap Box (O/U 140.5)
NCAAB,567,West Virginia (-4.5),87,Kansas St (+4.5),83,Final OT Preview Lines Recap Box (O/U 138)
NCAAB,569,Youngstown St (+12),87,Detroit Mercy (-12),96,Final Lines Recap Box
NCAAB,571,Cleveland St (+13.5),68,Oakland (-13.5),86,Final Lines Recap Box
NCAAB,573,St Johns (+16.5),65,Providence (-16.5),83,Final Preview Lines Recap Box (O/U 141)
NCAAB,575,Baylor (+12),74,Kansas (-12),102,Final Preview Lines Recap Box (O/U 146.5)
NCAAB,577,Indiana (-4.5),79,Nebraska (+4.5),69,Final Lines Recap Box (O/U 149.5)
NCAAB,579,Wright St (+8),84,Wisc Milwaukee (-8),82,Final OT Lines Recap Box
NCAAB,581,Coll Charleston (+6),70,William & Mary (-6),78,Final Lines Recap Box
NCAAB,583,Appalachian St (+16),58,La Lafayette (-16),79,Final Lines Recap Box
NCAAB,585,Evansville (-7),76,Sw Missouri St (+7),59,Final Lines Recap Box
NCAAB,587,Tulsa (+8),57,Cincinnati (-8),76,Final Preview Lines Recap Box (O/U 135.5)
