Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,513,Massachusetts (+3.5),63,Central Florida (-3.5),67,Final Lines Recap Box
NCAAB,515,Penn St (+9.5),66,Geo Washington (-9.5),76,Final Lines Recap Box
NCAAB,517,West Virginia (+4.5),54,Virginia (-4.5),70,Final Preview Lines Recap Box (O/U 135)
NCAAB,519,Princeton (+3.5),50,St Josephs Pa (-3.5),62,Final Lines Recap Box
NCAAB,521,Wright St (+23),55,Xavier (-23),90,Final Preview Lines Recap Box (O/U 136.5)
NCAAB,523,Houston (+7),57,Rhode Island (-7),67,Final Lines Recap Box
NCAAB,525,Florida (+6),55,Miami Fla (-6),66,Final Preview Lines Recap Box (O/U 141.5)
NCAAB,527,Northern Iowa (-4.5),73,George Mason (+4.5),65,Final Lines Recap Box
NCAAB,529,Air Force (+14),50,Ohio St (-14),74,Final Lines Recap Box (O/U 136)
NCAAB,531,Evansville (+2.5),76,Arkansas (-2.5),89,Final Lines Recap Box (O/U 160)
NCAAB,533,Bradley (+17.5),61,Texas Arlington (-17.5),97,Final Lines Recap Box
NCAAB,535,Texas San Ant (+23),50,Texas (-23),116,Final Lines Recap Box
NCAAB,537,San Jose St (+21.5),62,Marquette (-21.5),80,Final Lines Recap Box (O/U 150)
NCAAB,539,Michigan (+6.5),58,Smu (-6.5),82,Final Preview Lines Recap Box (O/U 139)
NCAAB,541,Maryland (-2),76,Connecticut (+2),66,Final Preview Lines Recap Box (O/U 142)
NCAAB,543,Tcu (+6),67,Washington (-6),92,Final Lines Recap Box (O/U 150.5)
NCAAB,545,Iona (+7.5),81,Tulsa (-7.5),90,Final Lines Recap Box
NCAAB,547,South Dakota St (+2.5),84,Minnesota (-2.5),70,Final Lines Recap Box
NCAAB,549,Bowling Green (-5.5),79,Se Missouri St (+5.5),52,Final Lines Recap Box
NCAAB,551,Montana (+18),58,Gonzaga (-18),61,Final Preview Lines Recap Box
NCAAB,553,Idaho St (+12.5),66,Portland (-12.5),65,Final Lines Recap Box
NCAAB,555,Winthrop (+8.5),64,Georgia (-8.5),74,Final Lines Recap Box (O/U 144.5)
NCAAB,557,Colgate (+21.5),51,Syracuse (-21.5),78,Final Lines Recap Box (O/U 134.5)
NCAAB,559,Stony Brook (+8),61,Notre Dame (-8),86,Final Lines Recap Box (O/U 142)
NCAAB,998,Army,77,Bryant,55,Final Lines Recap Box
NCAAB,998,Bucknell,73,Mt St Marys,81,Final Lines Recap Box
NCAAB,998,Central Conn,59,Rutgers,75,Final Lines Recap Box
NCAAB,998,Harvard,75,Boston U,69,Final Lines Recap Box
NCAAB,998,Henderson State,54,Stephen Austin,87,Final Lines Recap Box
NCAAB,998,Liberty,56,Furman,79,Final Lines Recap Box
NCAAB,998,Long Island,84,Fordham,89,Final OT Lines Recap Box
NCAAB,998,Lsu-Shreveport,49,Louisiana Tech,82,Final Lines Recap Box
NCAAB,998,Mo Kansas City,70,South Dakota,79,Final Lines Recap Box
NCAAB,998,Northwestern St,62,Baylor,75,Final Preview Lines Recap Box
NCAAB,998,Rochester (mi),58,East Michigan,86,Final Lines Recap Box
NCAAB,998,Southern,56,Grand Canyon,70,Final Lines Recap Box
NCAAB,998,Tenn-Wesleyan,63,Tennessee Chat,91,Final Lines Recap Box
NCAAB,998,Towson St,65,Loyola Md,54,Final Lines Recap Box
NCAAB,998,Umbc,70,Duquesne,89,Final Lines Recap Box
NCAAB,998,Vermont,68,St Bonaventure,80,Final Lines Recap Box
NCAAB,998,Voorhees,85,The Citadel,89,Final Lines Recap Box
NCAAB,998,Wagner,65,Rider,64,Final Lines Recap Box
NCAAB,998,Worcester State,66,New Hampshire,100,Final Lines Recap Box
