Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,713,Pennsylvania (+15),71,Princeton (-15),72,Final Lines Recap Box (O/U 144)
NCAAB,715,Wake Forest (+3),72,No Carolina St (-3),75,Final Lines Recap Box (O/U 150)
NCAAB,717,Boston College (+11.5),66,Florida St (-11.5),88,Final Lines Recap Box (O/U 133.5)
NCAAB,721,Texas San Ant (+2.5),58,Fla Atlantic (-2.5),82,Final Lines Recap Box (O/U 147.5)
NCAAB,725,Gonzaga (-2.5),85,St Marys Ca (+2.5),75,Final Lines Recap Box (O/U 134.5)
NCAAB,727,Northern Colorado (+5),67,Portland St (-5),74,Final Lines Recap Box (O/U 161.5)
NCAAB,729,Southern Utah (+9),80,North Dakota (-9),85,Final Lines Recap Box (O/U 147)
NCAAB,731,Sacramento St (+2.5),79,Montana St (-2.5),75,Final Lines Recap Box (O/U 144.5)
NCAAB,733,Northrn Arizona (+12.5),52,Eastern Wash (-12.5),74,Final Lines Recap Box (O/U 154.5)
NCAAB,735,North Dakota St (+5.5),59,South Dakota St (-5.5),67,Final Lines Recap Box (O/U 129.5)
NCAAB,741,Morgan St (+2),65,Md Eastrn Shore (-2),58,Final Lines Recap Box (O/U 139.5)
NCAAB,743,Howard (+5),66,Nc Central (-5),68,Final Lines Recap Box (O/U 135)
NCAAB,745,Fair Dickinson (+9),87,Wagner (-9),79,Final Lines Recap Box (O/U 141)
NCAAB,747,Grambling (-1),73,Miss Valley St (+1),87,Final Lines Recap Box (O/U 129)
NCAAB,749,Ark Pine Bluff (+4.5),53,Alabama A&M (-4.5),61,Final Lines Recap Box (O/U 130.5)
NCAAB,771,Wisc Green Bay (+1.5),78,Wright St (-1.5),69,Final Lines Recap Box (O/U 141.5)
