Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,998,Prairie View,50,Nebraska,81,Final Lines Recap Box
NCAAB,998,Presbyterian,44,Richmond,74,Final Lines Recap Box
NCAAB,998,Purdue-Calumet,74,Illinois Chi,91,Final Lines Recap Box
NCAAB,998,Radford,75,Tennessee Chat,77,Final Lines Recap Box
NCAAB,998,Roosevelt,52,Northern Illinois,85,Final Lines Recap Box
NCAAB,998,Seattle,68,Washington,79,Final Lines Recap Box
NCAAB,998,So Carolina St,71,East Carolina,98,Final Lines Recap Box
NCAAB,998,Stetson,58,Geo Southern,78,Final Lines Recap Box
NCAAB,998,Stony Brook,75,Lehigh,62,Final Lines Recap Box
NCAAB,998,Vermont,65,Northeastern,77,Final Lines Recap Box
NCAAB,998,Wagner,60,George Mason,71,Final Lines Recap Box
NCAAB,998,Western Montana,43,Montana,75,Final Lines Recap Box
NCAAB,998,Widener,46,Hartford,69,Final Lines Recap Box
