Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,505,Elon (-3.5),81,Drexel (+3.5),76,Final Lines Recap Box
NCAAB,507,Northeastern (+5),95,James Madison (-5),94,Final OT Lines Recap Box
NCAAB,509,Nc Wilmington (+4),69,William & Mary (-4),87,Final Lines Recap Box
NCAAB,511,Towson St (+8),82,Hofstra (-8),84,Final Lines Recap Box
NCAAB,513,Sw Missouri St (+22),68,Wichita St (-22),99,Final Lines Recap Box (O/U 134)
NCAAB,515,Nc Charlotte (+4.5),72,Marshall (-4.5),87,Final Lines Recap Box
NCAAB,517,Coll Charleston (-4.5),59,Delaware (+4.5),62,Final Lines Recap Box
NCAAB,519,Smu (+3),62,Connecticut (-3),68,Final Preview Lines Recap Box (O/U 134.5)
NCAAB,521,South Alabama (+5.5),75,Appalachian St (-5.5),71,Final Lines Recap Box
NCAAB,523,Arkansas Lr (-4),57,Georgia St (+4),49,Final Lines Recap Box
NCAAB,525,Arkansas St (+4),59,Geo Southern (-4),90,Final Lines Recap Box
NCAAB,527,Florida Intl (-1.5),75,North Texas (+1.5),77,Final Lines Recap Box
NCAAB,529,Old Dominion (+1),59,Western Kentucky (-1),56,Final Lines Recap Box
NCAAB,531,Maryland (-10),63,Minnesota (+10),68,Final Preview Lines Recap Box (O/U 139.5)
NCAAB,533,Fla Atlantic (+5.5),85,Rice (-5.5),90,Final Lines Recap Box
NCAAB,535,La Lafayette (+2),83,Texas Arlington (-2),84,Final OT Lines Recap Box
NCAAB,537,La Monroe (-2),76,Texas State (+2),57,Final Lines Recap Box
NCAAB,539,Tennessee (+17),70,Kentucky (-17),80,Final Preview Lines Recap Box (O/U 150)
NCAAB,541,Cincinnati (+1.5),68,Tulsa (-1.5),70,Final OT Lines Recap Box (O/U 134)
NCAAB,543,Southern Miss (+10),73,Texas El Paso (-10),78,Final Lines Recap Box
NCAAB,545,Pacific (+17.5),68,Gonzaga (-17.5),90,Final Lines Recap Box
NCAAB,547,Wisconsin (+9.5),57,Michigan St (-9.5),69,Final Preview Lines Recap Box (O/U 135.5)
NCAAB,549,Louisiana Tech (-10.5),87,Texas San Ant (+10.5),74,Final Lines Recap Box
NCAAB,551,Hawaii (-5.5),69,Northridge St (+5.5),63,Final Lines Recap Box
NCAAB,553,Cal Davis (+9),53,Cal Poly Slo (-9),58,Final Lines Recap Box
NCAAB,555,Stanford (-2.5),72,Washington St (+2.5),56,Final Lines Recap Box (O/U 138.5)
NCAAB,557,Utah (+1.5),75,Ucla (-1.5),73,Final Lines Recap Box (O/U 147)
NCAAB,559,St Marys Ca (-9.5),74,Portland (+9.5),72,Final Lines Recap Box
NCAAB,561,Santa Clara (+2.5),76,Loyola Marymnt (-2.5),72,Final Lines Recap Box
NCAAB,563,San Francisco (+9),82,Pepperdine (-9),72,Final Lines Recap Box
NCAAB,565,Byu (-11.5),69,San Diego (+11.5),67,Final Lines Recap Box (O/U 146.5)
NCAAB,567,California (-1.5),78,Washington (+1.5),75,Final Lines Recap Box (O/U 158.5)
NCAAB,569,Santa Barbara (-5),65,Cal Riverside (+5),55,Final Lines Recap Box
NCAAB,571,E Tennessee St (-6.5),67,The Citadel (+6.5),51,Final Lines Recap Box
NCAAB,573,Westrn Carolina (+7),72,Mercer (-7),65,Final Lines Recap Box
NCAAB,575,Vmi (+18.5),59,Tennessee Chat (-18.5),85,Final Lines Recap Box
NCAAB,577,Eastern Ill (+7),84,Tenn Martin (-7),87,Final OT Lines Recap Box
NCAAB,579,Tennessee St (+4.5),61,Morehead St (-4.5),66,Final Lines Recap Box
NCAAB,581,Marist (+6),72,Niagara (-6),76,Final Lines Recap Box
NCAAB,583,South Dakota St (-4),79,Iupu Fort Wayne (+4),91,Final Lines Recap Box
NCAAB,585,Siu-Edwardsville (-2),72,Se Missouri St (+2),69,Final Lines Recap Box
NCAAB,587,St Peters (+2),55,Quinnipiac (-2),56,Final Lines Recap Box
NCAAB,589,Fairfield (+4),74,Canisius (-4),71,Final Lines Recap Box
NCAAB,591,Nc Greensboro (+3.5),82,Samford (-3.5),77,Final OT Lines Recap Box
NCAAB,593,Idaho St (-3),68,Northrn Arizona (+3),81,Final Lines Recap Box
NCAAB,595,Weber St (-14.5),87,Southern Utah (+14.5),83,Final Lines Recap Box
NCAAB,597,Belmont (-3),86,Eastern Ky (+3),78,Final Lines Recap Box (O/U 169.5)
NCAAB,599,Eastern Wash (-3),93,Sacramento St (+3),88,Final Lines Recap Box
NCAAB,601,Idaho (+3.5),80,Portland St (-3.5),74,Final Lines Recap Box
NCAAB,603,Charleston Sou (+9),76,Gardner Webb (-9),84,Final Lines Recap Box (O/U 144)
NCAAB,998,Abliene Christian,71,Houston Baptist,73,Final Lines Recap Box
NCAAB,998,Chicago St,72,Utah Valley St,74,Final Lines Recap Box
NCAAB,998,Coast Carolina,67,Winthrop,79,Final Lines Recap Box
NCAAB,998,Cs-Bakersfield,55,New Mexico St,63,Final Lines Recap Box
NCAAB,998,High Point,88,Longwood,80,Final Lines Recap Box
NCAAB,998,Kennesaw State,92,Stetson,82,Final Lines Recap Box
NCAAB,998,Lipscomb,67,Fla Gulf Coast,82,Final Lines Recap Box
NCAAB,998,Long Island,67,Robert Morris,74,Final Lines Recap Box
NCAAB,998,Mo Kansas City,66,Grand Canyon,78,Final Lines Recap Box
NCAAB,998,Mt St Marys,72,Central Conn,76,Final Lines Recap Box
NCAAB,998,Nc Asheville,70,Presbyterian,61,Final Lines Recap Box
NCAAB,998,Nc Central,60,Coppin St,71,Final Lines Recap Box
NCAAB,998,Njit,71,North Florida,107,Final Lines Recap Box
NCAAB,998,Radford,69,Liberty,67,Final Lines Recap Box
NCAAB,998,Sacred Heart,74,Bryant,57,Final Lines Recap Box
NCAAB,998,Seattle,57,Texas-Rio Grande Valley,67,Final Lines Recap Box
NCAAB,998,St Francis Ny,70,St Francis Pa,58,Final Lines Recap Box
NCAAB,998,Usc Upstate,76,Jacksonville,81,Final Lines Recap Box
NCAAB,998,Wagner,94,Fair Dickinson,74,Final Lines Recap Box
