Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,713,Delaware (+4.5),64,Drexel (-4.5),74,Final Lines Recap Box
NCAAB,715,Hofstra (+4),70,Nc Wilmington (-4),69,Final Lines Recap Box
NCAAB,717,William & Mary (-3),75,Elon (+3),65,Final Lines Recap Box
NCAAB,719,Coll Charleston (+4),57,Northeastern (-4),58,Final Lines Recap Box
NCAAB,721,Texas San Ant (+15.5),108,Nc Charlotte (-15.5),114,Final OT Lines Recap Box
NCAAB,723,Western Kentucky (+6.5),78,Middle Tenn St (-6.5),72,Final Lines Recap Box
NCAAB,725,Florida St (+9.5),65,Duke (-9.5),80,Final Preview Lines Recap Box (O/U 156.5)
NCAAB,727,Providence (+5),52,Seton Hall (-5),70,Final Lines Recap Box (O/U 143.5)
NCAAB,729,Nebraska (+1.5),55,Penn St (-1.5),56,Final Lines Recap Box (O/U 136)
NCAAB,731,Smu (-4.5),69,Memphis (+4.5),62,Final Preview Lines Recap Box (O/U 151.5)
NCAAB,733,Texas El Paso (+7),53,Old Dominion (-7),74,Final Lines Recap Box
NCAAB,735,Northern Ky (-1),58,Cleveland St (+1),63,Final Lines Recap Box
NCAAB,737,Connecticut (-14),81,South Florida (+14),51,Final Lines Recap Box (O/U 129)
NCAAB,739,Appalachian St (+6.5),63,Geo Southern (-6.5),88,Final Lines Recap Box
NCAAB,741,Wright St (-9),87,Youngstown St (+9),81,Final Lines Recap Box
NCAAB,743,James Madison (+2.5),67,Towson St (-2.5),69,Final Lines Recap Box
NCAAB,745,Marshall (+7.5),91,Ala Birmingham (-7.5),95,Final Lines Recap Box
NCAAB,747,La Monroe (-5),66,South Alabama (+5),59,Final Lines Recap Box
NCAAB,749,Rice (-3),76,Southern Miss (+3),74,Final OT Lines Recap Box
NCAAB,751,Texas Arlington (+6.5),60,Arkansas Lr (-6.5),72,Final Lines Recap Box
NCAAB,753,La Lafayette (-8),73,Troy St (+8),63,Final Lines Recap Box
NCAAB,755,Texas State (+3),71,Arkansas St (-3),60,Final Lines Recap Box
NCAAB,757,North Texas (+10),62,Louisiana Tech (-10),73,Final OT Lines Recap Box
NCAAB,759,Ucla (+7.5),63,California (-7.5),75,Final Lines Recap Box (O/U 147.5)
NCAAB,761,St Johns (+5),75,Depaul (-5),83,Final Lines Recap Box (O/U 142)
NCAAB,763,Indiana (-7.5),74,Illinois (+7.5),47,Final Preview Lines Recap Box (O/U 150.5)
NCAAB,765,Arizona St (+12.5),46,Utah (-12.5),81,Final Preview Lines Recap Box (O/U 146.5)
NCAAB,767,Gonzaga (-13.5),82,San Diego (+13.5),60,Final Lines Recap Box
NCAAB,769,Fullerton (+8.5),78,Cal Poly Slo (-8.5),77,Final Lines Recap Box
NCAAB,771,San Francisco (+1.5),70,Pacific (-1.5),79,Final Lines Recap Box
NCAAB,773,Santa Barbara (-2),78,Northridge St (+2),63,Final Lines Recap Box
NCAAB,775,Santa Clara (+16.5),50,St Marys Ca (-16.5),75,Final Lines Recap Box
NCAAB,777,Portland (+17.5),81,Byu (-17.5),99,Final Lines Recap Box (O/U 168.5)
NCAAB,779,Usc (-1),64,Stanford (+1),84,Final Lines Recap Box (O/U 144.5)
NCAAB,783,Morehead St (+1),69,Tennessee Tech (-1),59,Final Lines Recap Box
NCAAB,785,Tennessee St (+1),56,Tenn Martin (-1),72,Final Lines Recap Box
NCAAB,787,Wofford (+1.5),48,Westrn Carolina (-1.5),53,Final Lines Recap Box
NCAAB,789,Furman (+3.5),75,E Tennessee St (-3.5),80,Final Lines Recap Box
NCAAB,791,The Citadel (+10.5),63,Nc Greensboro (-10.5),92,Final Lines Recap Box
NCAAB,793,Mercer (-7),82,Vmi (+7),91,Final Lines Recap Box
NCAAB,795,South Dakota (+3),85,Indiana Purdue (-3),82,Final Lines Recap Box
NCAAB,797,North Dakota St (+11.5),59,South Dakota St (-11.5),71,Final Lines Recap Box
NCAAB,799,Portland St (+4),77,North Dakota (-4),80,Final Lines Recap Box
NCAAB,801,Eastern Ky (-5),76,Jacksonville St (+5),54,Final Lines Recap Box
NCAAB,803,Austin Peay (-2.5),80,Siu-Edwardsville (+2.5),75,Final Lines Recap Box
NCAAB,805,Oral Roberts (+6.5),98,Nebraska-Omaha (-6.5),102,Final Lines Recap Box
NCAAB,807,Niagara (+8.5),60,Canisius (-8.5),65,Final Lines Recap Box
NCAAB,809,Iupu Fort Wayne (-3.5),87,Western Illinois (+3.5),75,Final Lines Recap Box
NCAAB,811,Montana St (+9.5),60,Weber St (-9.5),68,Final Lines Recap Box
NCAAB,813,Montana (-5),90,Idaho St (+5),77,Final Lines Recap Box
NCAAB,815,Sacramento St (+2),67,Northern Colorado (-2),75,Final Lines Recap Box
NCAAB,817,Murray St (-5),74,Eastern Ill (+5),85,Final Lines Recap Box (O/U 136.5)
NCAAB,819,Winthrop (+4.5),85,High Point (-4.5),87,Final Lines Recap Box (O/U 158.5)
NCAAB,998,Bryant,72,St Francis Ny,79,Final Lines Recap Box
NCAAB,998,Central Conn,74,Long Island,80,Final Lines Recap Box
NCAAB,998,Charleston Sou,60,Coast Carolina,68,Final Lines Recap Box
NCAAB,998,Fair Dickinson,67,Mt St Marys,54,Final Lines Recap Box
NCAAB,998,Fla Gulf Coast,73,Stetson,80,Final Lines Recap Box
NCAAB,998,Kennesaw State,73,Lipscomb,57,Final Lines Recap Box
NCAAB,998,Liberty,56,Nc Asheville,73,Final Lines Recap Box
NCAAB,998,Njit,71,Usc Upstate,72,Final Lines Recap Box
NCAAB,998,North Florida,81,Jacksonville,80,Final Lines Recap Box
NCAAB,998,Presbyterian,74,Longwood,73,Final Lines Recap Box
NCAAB,998,Radford,60,Campbell,56,Final Lines Recap Box
NCAAB,998,Robert Morris,73,Sacred Heart,63,Final Lines Recap Box
NCAAB,998,St Francis Pa,54,Wagner,69,Final Lines Recap Box
