Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,715,La Monroe (+10),56,Minnesota (-10),67,Final Lines Recap Box (O/U 138.5)
NCAAB,717,Texas San Ant (+18.5),45,Clemson (-18.5),78,Final Lines Recap Box
NCAAB,719,South Alabama (+15.5),70,No Carolina St (-15.5),88,Final Lines Recap Box (O/U 156.5)
NCAAB,721,Portland (+3.5),64,Cal Davis (-3.5),81,Final Lines Recap Box
NCAAB,723,Loyola Marymnt (+12.5),53,Cal Irvine (-12.5),77,Final Lines Recap Box
NCAAB,725,Cal Poly Slo (+7),83,Ucla (-7),88,Final Lines Recap Box (O/U 146.5)
NCAAB,728,Northridge St (+2),72,South Dakota (-2),76,Final Lines Recap Box
NCAAB,729,Wright St (+2),59,Northern Illinois (-2),65,Final Lines Recap Box
NCAAB,732,Denver (-2.5),82,Lipscomb (+2.5),69,Final Lines Recap Box
NCAAB,733,Wisc Milwaukee (-4),71,Santa Clara (+4),65,Final Lines Recap Box
NCAAB,735,Iona (+7.5),58,Valparaiso (-7.5),83,Final Lines Recap Box
NCAAB,737,North Dakota St (+5.5),74,Illinois (-5.5),80,Final Lines Recap Box
NCAAB,739,Fairfield (+24.5),65,North Carolina (-24.5),92,Final Preview Lines Recap Box (O/U 148.5)
NCAAB,741,Niagara (+16),62,St Josephs Pa (-16),73,Final Lines Recap Box
NCAAB,743,Siena (+15),65,Wisconsin (-15),92,Final Preview Lines Recap Box (O/U 138.5)
NCAAB,745,Se Missouri St (+19.5),65,Evansville (-19.5),80,Final Lines Recap Box
NCAAB,748,Montana St (+9),62,Nevada (-9),83,Final Lines Recap Box
NCAAB,749,Coast Carolina (+7),63,Hawaii (-7),74,Final Lines Recap Box
NCAAB,751,Mt St Marys (+13),54,Ohio St (-13),76,Final Lines Recap Box (O/U 136.5)
NCAAB,753,Wake Forest (+4),90,Bucknell (-4),82,Final Lines Recap Box (O/U 152)
NCAAB,998,Army,75,Binghamton,60,Final Lines Recap Box
NCAAB,998,Central Conn,61,Pennsylvania,77,Final Lines Recap Box
NCAAB,998,Charleston Sou,59,Stanford,93,Final Lines Recap Box
NCAAB,998,Coppin St,68,Iowa,103,Final Lines Recap Box
NCAAB,998,Florida A&M,51,Southern Ill,81,Final Lines Recap Box
NCAAB,998,Fort Valley St,68,Jacksonville St,81,Final Lines Recap Box
NCAAB,998,George Fox,64,Eastern Wash,126,Final Lines Recap Box
NCAAB,998,Hannibal-Lagrange,57,Western Illinois,94,Final Lines Recap Box
NCAAB,998,Hartford,68,St Louis,85,Final Lines Recap Box
NCAAB,998,Howard,70,Rutgers,82,Final Lines Recap Box
NCAAB,998,Md Eastrn Shore,55,Missouri,73,Final Lines Recap Box
NCAAB,998,Nc Asheville,81,Westrn Carolina,90,Final Lines Recap Box
NCAAB,998,New Mexico,83,New Mexico St,74,Final Lines Recap Box
NCAAB,998,Nicholls St,62,Florida St,109,Final Lines Recap Box
NCAAB,998,North Carolina Wesleyan,69,High Point,93,Final Lines Recap Box
NCAAB,998,Reinhardt,82,Troy St,97,Final Lines Recap Box
NCAAB,998,Robert Morris,44,Cincinnati,106,Final Lines Recap Box
NCAAB,998,Sacramento St,77,Seattle,65,Final Lines Recap Box
NCAAB,998,St Marys (mn),58,Nebraska-Omaha,104,Final Lines Recap Box
NCAAB,998,St Peters,86,Lafayette,87,Final OT Lines Recap Box
NCAAB,998,Stetson,85,Richmond,108,Final Lines Recap Box
NCAAB,998,Vermont,79,Purdue,107,Final Preview Lines Recap Box
NCAAB,998,Wagner,59,Seton Hall,69,Final Lines Recap Box
NCAAB,998,William Jewell,59,Mo Kansas City,73,Final Lines Recap Box
