Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,671,Long Beach St (+8.5),78,Hawaii (-8.5),64,Final Lines Recap Box
NCAAB,845,Geo Washington (-8),76,George Mason (+8),70,Final Lines Recap Box (O/U 136)
NCAAB,847,Villanova (-20),68,St Johns (+20),53,Final Preview Lines Recap Box (O/U 139.5)
NCAAB,849,Maryland (-4.5),66,Ohio St (+4.5),61,Final Preview Lines Recap Box (O/U 138)
NCAAB,851,Wake Forest (+10),62,Notre Dame (-10),85,Final Preview Lines Recap Box
NCAAB,853,Wright St (+2.5),68,Detroit Mercy (-2.5),75,Final Lines Recap Box
NCAAB,855,Temple (-8),70,South Florida (+8),63,Final Lines Recap Box (O/U 128.5)
NCAAB,857,Richmond (+2),68,St Bonaventure (-2),84,Final Lines Recap Box
NCAAB,859,Northwestern (+11.5),71,Iowa (-11.5),85,Final Preview Lines Recap Box (O/U 138)
NCAAB,861,Southern Ill (+4),58,Northern Iowa (-4),67,Final Lines Recap Box
NCAAB,863,Wichita St (-3.5),78,Evansville (+3.5),65,Final Preview Lines Recap Box (O/U 138.5)
NCAAB,865,Connecticut (-7.5),67,Central Florida (+7.5),41,Final Lines Recap Box (O/U 135.5)
NCAAB,867,Texas El Paso (+8.5),70,Louisiana Tech (-8.5),78,Final Lines Recap Box
NCAAB,869,California (+4.5),62,Colorado (-4.5),70,Final Lines Recap Box (O/U 144.5)
NCAAB,871,Rutgers (+28),62,Michigan St (-28),96,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,873,Virginia Tech (+10),71,Pittsburgh (-10),90,Final Lines Recap Box (O/U 148.5)
NCAAB,875,James Madison (+4),62,William & Mary (-4),68,Final Lines Recap Box
NCAAB,877,Wisconsin (-3),63,Illinois (+3),55,Final Lines Recap Box (O/U 136)
NCAAB,879,Oregon (-2.5),91,Arizona St (+2.5),74,Final Preview Lines Recap Box (O/U 154)
NCAAB,881,Canisius (+3.5),68,Rider (-3.5),79,Final Lines Recap Box
NCAAB,883,North Dakota St (PK),72,Indiana Purdue (PK),73,Final Lines Recap Box
NCAAB,885,Western Illinois (+6.5),67,Iupu Fort Wayne (-6.5),88,Final Lines Recap Box
NCAAB,887,Lehigh (+3),73,Boston U (-3),75,Final Lines Recap Box (O/U 145.5)
