Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,869,Geo Washington (+4.5),70,Dayton (-4.5),77,Final Lines Recap Box (O/U 136)
NCAAB,871,Evansville (-5.5),66,Illinois St (+5.5),55,Final Lines Recap Box (O/U 139)
NCAAB,873,Monmouth (+1.5),110,Iona (-1.5),102,Final Lines Recap Box (O/U 161)
NCAAB,875,Niagara (+8),68,Fairfield (-8),73,Final Lines Recap Box
NCAAB,877,Canisius (-1.5),63,Manhattan (+1.5),62,Final Lines Recap Box
NCAAB,879,Siena (-4.5),64,Quinnipiac (+4.5),52,Final Lines Recap Box
NCAAB,881,Akron (+3.5),64,Toledo (-3.5),78,Final Lines Recap Box (O/U 150.5)
NCAAB,998,Albany Ny,79,Maine,81,Final Lines Recap Box
