Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,721,Temple (-10),77,Pennsylvania (+10),73,Final Lines Recap Box
NCAAB,723,Boston College (+14),51,Providence (-14),66,Final Preview Lines Recap Box (O/U 140.5)
NCAAB,725,Valparaiso (-6.5),69,Indiana St (+6.5),63,Final Lines Recap Box
NCAAB,727,Toledo (-1.5),72,Detroit Mercy (+1.5),75,Final Lines Recap Box
NCAAB,729,Depaul (-2),74,Drake (+2),71,Final Lines Recap Box
NCAAB,731,Yale (+4),65,Illinois (-4),69,Final Lines Recap Box
NCAAB,733,Nebraska (+5.5),67,Creighton (-5.5),83,Final Lines Recap Box (O/U 148)
NCAAB,735,Wisc Milwaukee (+12.5),68,Wisconsin (-12.5),67,Final Lines Recap Box (O/U 133.5)
NCAAB,737,Dayton (+9),72,Vanderbilt (-9),67,Final Preview Lines Recap Box (O/U 139)
NCAAB,739,Utah St (+8.5),68,Byu (-8.5),80,Final Lines Recap Box
NCAAB,741,Nev Las Vegas (+7),50,Wichita St (-7),56,Final Lines Recap Box (O/U 139.5)
NCAAB,743,Fresno St (+12.5),72,Arizona (-12.5),85,Final Preview Lines Recap Box (O/U 141.5)
NCAAB,745,Loyola Marymnt (+14.5),66,Boise St (-14.5),67,Final Lines Recap Box
NCAAB,747,Long Beach St (+5),75,Pepperdine (-5),77,Final Lines Recap Box
NCAAB,749,Iupu Fort Wayne (+20),65,Indiana (-20),90,Final Lines Recap Box
NCAAB,751,Niagara (+9),44,St Johns (-9),48,Final Lines Recap Box (O/U 134)
NCAAB,753,Eastern Ky (+24.5),67,Kentucky (-24.5),88,Final Preview Lines Recap Box (O/U 160.5)
NCAAB,755,Eastern Ill (+8.5),76,Marshall (-8.5),82,Final Lines Recap Box
NCAAB,757,Columbia (-8),72,Manhattan (+8),71,Final Lines Recap Box
NCAAB,759,Hofstra (-1.5),68,Siena (+1.5),81,Final Lines Recap Box
NCAAB,761,Eastern Wash (+16.5),86,Davidson (-16.5),96,Final Lines Recap Box
NCAAB,763,Siu-Edwardsville (+14.5),76,Southern Ill (-14.5),74,Final Lines Recap Box
NCAAB,765,Tenn Martin (+14),49,Texas Tech (-14),68,Final Lines Recap Box
NCAAB,767,Nebraska-Omaha (+6),78,Missouri (-6),85,Final Lines Recap Box (O/U 159.5)
NCAAB,769,Denver (+1),59,San Diego (-1),48,Final Lines Recap Box
NCAAB,773,Md Eastrn Shore (+34.5),35,Michigan St (-34.5),78,Final Preview Lines Recap Box (O/U 140)
NCAAB,775,Howard (+33),55,Purdue (-33),93,Final Preview Lines Recap Box (O/U 138.5)
NCAAB,777,Incarnate Word (+20.5),62,California (-20.5),74,Final Lines Recap Box (O/U 151.5)
NCAAB,998,Albany Ny,75,Marist,53,Final Lines Recap Box
NCAAB,998,Arkansas-Fort Smith,72,Colorado St,97,Final Lines Recap Box
NCAAB,998,Campbell,76,Nc Charlotte,70,Final Lines Recap Box
NCAAB,998,Coppin St,58,Kansas St,83,Final Lines Recap Box
NCAAB,998,Dartmouth,79,Maine,69,Final Lines Recap Box
NCAAB,998,Fair Dickinson,91,Lafayette,89,Final OT Lines Recap Box
NCAAB,998,Fresno Pacific,70,Nevada,119,Final Lines Recap Box
NCAAB,998,Hawaii Hilo,67,Hawaii,86,Final Lines Recap Box
NCAAB,998,Holy Cross,59,Kansas,92,Final Preview Lines Recap Box
NCAAB,998,John Brown,53,Oral Roberts,88,Final Lines Recap Box
NCAAB,998,Mcneese St,64,La Lafayette,97,Final Lines Recap Box
NCAAB,998,Nc Greensboro,72,High Point,90,Final Lines Recap Box
NCAAB,998,North Carolina Wesleyan,73,Coast Carolina,98,Final Lines Recap Box
NCAAB,998,Quinnipiac,68,Hartford,66,Final Lines Recap Box
NCAAB,998,Virginia Tech,74,Radford,65,Final Lines Recap Box
NCAAB,998,Weber St,81,Utah Valley St,84,Final OT Lines Recap Box
NCAAB,998,York (ne),58,Northern Colorado,91,Final Lines Recap Box
