Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,521,Michigan (+7.5),72,Indiana (-7.5),69,Final Preview Lines Recap Box (O/U 147)
NCAAB,523,Illinois (+11.5),58,Purdue (-11.5),89,Final Preview Lines Recap Box (O/U 140)
NCAAB,525,Ohio St (+13.5),54,Michigan St (-13.5),81,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,527,Nebraska (+8),86,Maryland (-8),97,Final Preview Lines Recap Box (O/U 137)
NCAAB,529,Richmond (+5.5),54,Dayton (-5.5),69,Final Lines Recap Box (O/U 141)
NCAAB,531,Geo Washington (+2),80,St Josephs Pa (-2),86,Final Lines Recap Box (O/U 143.5)
NCAAB,533,Massachusetts (+13.5),70,Va Commonwealth (-13.5),85,Final Lines Recap Box (O/U 142.5)
NCAAB,535,Davidson (+1),90,St Bonaventure (-1),86,Final OT Lines Recap Box (O/U 161)
NCAAB,537,South Florida (+11),62,Temple (-11),79,Final Lines Recap Box (O/U 127.5)
NCAAB,539,Connecticut (+2),104,Cincinnati (-2),97,Final OT Lines Recap Box (O/U 124)
NCAAB,541,Tulane (+12.5),72,Houston (-12.5),69,Final Lines Recap Box (O/U 137.5)
NCAAB,543,Memphis (+5),89,Tulsa (-5),67,Final Lines Recap Box (O/U 149)
NCAAB,545,Florida (+5),66,Texas A&M (-5),72,Final Preview Lines Recap Box (O/U 137.5)
NCAAB,547,Tennessee (+4.5),75,Lsu (-4.5),84,Final Lines Recap Box (O/U 153)
NCAAB,549,Alabama (+13.5),59,Kentucky (-13.5),85,Final Preview Lines Recap Box (O/U 136.5)
NCAAB,551,Georgia (+1.5),65,South Carolina (-1.5),64,Final Lines Recap Box (O/U 138.5)
NCAAB,553,Western Kentucky (+4),77,Old Dominion (-4),89,Final Lines Recap Box (O/U 129)
NCAAB,555,Marshall (+2),90,Middle Tenn St (-2),99,Final Lines Recap Box (O/U 160.5)
NCAAB,557,South Alabama (+13),68,La Lafayette (-13),90,Final Lines Recap Box (O/U 147.5)
NCAAB,559,Texas State (+8.5),63,Texas Arlington (-8.5),72,Final Lines Recap Box (O/U 136)
NCAAB,561,Notre Dame (+7.5),47,North Carolina (-7.5),78,Final Preview Lines Recap Box (O/U 159)
NCAAB,563,Miami Fla (+4),68,Virginia (-4),73,Final Preview Lines Recap Box (O/U 125.5)
NCAAB,565,Providence (+8.5),68,Villanova (-8.5),76,Final Preview Lines Recap Box (O/U 138.5)
NCAAB,567,Seton Hall (+5),87,Xavier (-5),83,Final Preview Lines Recap Box (O/U 153)
NCAAB,569,Baylor (+7),66,Kansas (-7),70,Final Preview Lines Recap Box (O/U 145)
NCAAB,571,Oklahoma (+1),67,West Virginia (-1),69,Final Preview Lines Recap Box (O/U 147)
NCAAB,573,Bowling Green (+8.5),66,Akron (-8.5),80,Final Lines Recap Box (O/U 143.5)
NCAAB,575,Buffalo (+1.5),88,Ohio (-1.5),74,Final Lines Recap Box (O/U 160)
NCAAB,577,Arizona (+1),89,Oregon (-1),95,Final OT Preview Lines Recap Box (O/U 152.5)
NCAAB,579,California (+2),78,Utah (-2),82,Final OT Preview Lines Recap Box (O/U 137.5)
NCAAB,581,Nevada (+8),55,San Diego St (-8),67,Final Lines Recap Box (O/U 128.5)
NCAAB,583,Colorado St (+6),56,Fresno St (-6),64,Final Lines Recap Box (O/U 150.5)
NCAAB,585,Santa Barbara (+3.5),76,Hawaii (-3.5),88,Final Lines Recap Box (O/U 137.5)
NCAAB,589,North Dakota (+5.5),78,Weber St (-5.5),83,Final OT Lines Recap Box (O/U 139.5)
NCAAB,591,Idaho (+3.5),72,Montana (-3.5),81,Final Lines Recap Box (O/U 127)
NCAAB,601,Miss Valley St (+9.5),68,Jackson St (-9.5),74,Final Lines Recap Box (O/U 133.5)
NCAAB,603,Southern (+5.5),81,Texas Southern (-5.5),73,Final Lines Recap Box (O/U 145.5)
NCAAB,605,Houston Baptist (+18.5),68,Stephen Austin (-18.5),104,Final Lines Recap Box (O/U 146)
NCAAB,607,Sam Houston (+3.5),76,Texas A&M Cc (-3.5),79,Final Lines Recap Box (O/U 136)
NCAAB,609,Savannah St (+6.5),55,Hampton (-6.5),89,Final Lines Recap Box (O/U 127.5)
NCAAB,611,So Carolina St (+4.5),66,Norfolk St (-4.5),65,Final Lines Recap Box (O/U 148.5)
NCAAB,613,Mo Kansas City (+10.5),64,New Mexico St (-10.5),78,Final Lines Recap Box (O/U 131)
NCAAB,615,Seattle (+11.5),47,Cs-Bakersfield (-11.5),72,Final Lines Recap Box (O/U 129)
