Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,723,Fordham (+4.5),78,Duquesne (-4.5),69,Final Lines Recap Box
NCAAB,725,Texas Tech (+10.5),68,West Virginia (-10.5),90,Final Preview Lines Recap Box (O/U 144.5)
NCAAB,727,Miami Fla (+3.5),68,Notre Dame (-3.5),50,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,729,Pittsburgh (-4.5),61,Virginia Tech (+4.5),65,Final Lines Recap Box
NCAAB,731,Michigan St (-24.5),97,Rutgers (+24.5),66,Final Preview Lines Recap Box (O/U 149)
NCAAB,733,St Louis (+1.5),68,Lasalle (-1.5),76,Final Lines Recap Box
NCAAB,735,Tulane (+5),65,Central Florida (-5),73,Final Lines Recap Box (O/U 136.5)
NCAAB,737,Davidson (+11),60,Va Commonwealth (-11),70,Final Lines Recap Box (O/U 157.5)
NCAAB,739,Mississippi St (+4.5),78,Mississippi (-4.5),86,Final Lines Recap Box (O/U 147.5)
NCAAB,741,St Josephs Pa (-3.5),90,St Bonaventure (+3.5),98,Final Lines Recap Box
NCAAB,743,Tcu (+11),54,Kansas St (-11),79,Final Lines Recap Box
NCAAB,745,Seton Hall (+5.5),78,Butler (-5.5),85,Final Lines Recap Box (O/U 148)
NCAAB,747,Boston College (+15),72,No Carolina St (-15),73,Final Lines Recap Box
NCAAB,749,Wisconsin (-9.5),62,Minnesota (+9.5),49,Final Lines Recap Box (O/U 131.5)
NCAAB,751,East Carolina (-1.5),52,South Florida (+1.5),39,Final Lines Recap Box (O/U 136)
NCAAB,753,Creighton (+3),66,Providence (-3),70,Final Lines Recap Box (O/U 145.5)
NCAAB,755,Arkansas (+1.5),62,Alabama (-1.5),61,Final Lines Recap Box (O/U 140.5)
NCAAB,757,Oregon (-2.5),76,Ucla (+2.5),68,Final Preview Lines Recap Box (O/U 155)
NCAAB,759,San Jose St (+10),74,Wyoming (-10),77,Final Lines Recap Box
NCAAB,761,Nevada (+12),57,Boise St (-12),76,Final Lines Recap Box
NCAAB,763,Long Beach St (-5.5),75,Fullerton (+5.5),73,Final Lines Recap Box
NCAAB,765,Oregon St (+6.5),70,Usc (-6.5),81,Final Lines Recap Box (O/U 148.5)
NCAAB,767,Washington St (+12),91,Washington (-12),99,Final Lines Recap Box (O/U 156.5)
NCAAB,769,Colorado St (+4.5),73,Fresno St (-4.5),87,Final Lines Recap Box (O/U 148)
NCAAB,771,Austin Peay (+4),92,Tennessee Tech (-4),72,Final Lines Recap Box
NCAAB,773,Eastern Ill (+6.5),62,Murray St (-6.5),78,Final Lines Recap Box
NCAAB,781,Umbc (+23.5),76,Stony Brook (-23.5),86,Final Lines Recap Box
NCAAB,783,Hartford (+18.5),68,Albany Ny (-18.5),59,Final Lines Recap Box
NCAAB,785,Maine (+18),82,Vermont (-18),99,Final Lines Recap Box
NCAAB,787,Binghamton (+9.5),51,New Hampshire (-9.5),56,Final Lines Recap Box
NCAAB,789,Robert Morris (+10),50,Wagner (-10),59,Final Lines Recap Box
NCAAB,791,St Francis Pa (+5.5),72,Fair Dickinson (-5.5),74,Final Lines Recap Box
NCAAB,793,Long Island (+2),84,Sacred Heart (-2),76,Final Lines Recap Box
NCAAB,795,Mt St Marys (+3.5),60,St Francis Ny (-3.5),51,Final Lines Recap Box
