Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,717,Depaul (+17.5),64,Xavier (-17.5),84,Final Preview Lines Recap Box (O/U 149)
NCAAB,719,Wisconsin (+1),65,Northwestern (-1),70,Final Lines Recap Box (O/U 125)
NCAAB,721,Tulane (-1.5),81,South Florida (+1.5),70,Final Lines Recap Box (O/U 127.5)
NCAAB,723,Miami-Ohio (+9),68,Kent (-9),76,Final Lines Recap Box
NCAAB,725,Akron (+1),78,Central Mich (-1),92,Final Lines Recap Box
NCAAB,727,Buffalo (+6.5),69,East Michigan (-6.5),81,Final Lines Recap Box
NCAAB,729,Bowling Green (+10),91,Ohio (-10),75,Final Lines Recap Box
NCAAB,731,Ball St (+3),74,Western Michigan (-3),64,Final Lines Recap Box
NCAAB,733,Northern Illinois (+6.5),71,Toledo (-6.5),66,Final Lines Recap Box
NCAAB,735,Florida (+7),68,Texas A&M (-7),71,Final Preview Lines Recap Box (O/U 141.5)
NCAAB,737,Mississippi St (+16),74,Kentucky (-16),80,Final Preview Lines Recap Box (O/U 146.5)
NCAAB,739,Geo Washington (-6.5),81,Massachusetts (+6.5),70,Final Lines Recap Box
NCAAB,741,Kansas (-1),63,West Virginia (+1),74,Final Preview Lines Recap Box (O/U 156)
NCAAB,743,Miami Fla (+4.5),58,Virginia (-4.5),66,Final Preview Lines Recap Box (O/U 131.5)
NCAAB,745,Texas Tech (+3.5),70,Kansas St (-3.5),83,Final Lines Recap Box
NCAAB,747,Davidson (+8.5),74,Dayton (-8.5),80,Final Lines Recap Box (O/U 154.5)
NCAAB,749,Drake (+16.5),65,Evansville (-16.5),84,Final Lines Recap Box
NCAAB,751,Illinois St (+4.5),78,Southern Ill (-4.5),81,Final Lines Recap Box
NCAAB,753,Providence (+2.5),50,Creighton (-2.5),48,Final Preview Lines Recap Box (O/U 153)
NCAAB,755,Iowa St (-1),91,Texas (+1),94,Final OT Preview Lines Recap Box (O/U 153.5)
NCAAB,757,Maryland (-2.5),67,Michigan (+2.5),70,Final Preview Lines Recap Box (O/U 139)
NCAAB,759,Air Force (+8.5),60,Utah St (-8.5),79,Final Lines Recap Box
NCAAB,761,Auburn (+16),57,Vanderbilt (-16),75,Final Lines Recap Box (O/U 148.5)
NCAAB,763,Arkansas (-2),94,Missouri (+2),61,Final Lines Recap Box (O/U 148.5)
NCAAB,765,Minnesota (+8),59,Nebraska (-8),84,Final Lines Recap Box (O/U 140.5)
NCAAB,767,New Mexico (+5.5),74,Nev Las Vegas (-5.5),86,Final Lines Recap Box (O/U 146)
NCAAB,769,Canisius (-2),69,Dartmouth (+2),80,Final Lines Recap Box
NCAAB,998,Central Arkansas,64,Stephen Austin,85,Final Lines Recap Box
NCAAB,998,New Hampshire,75,Albany Ny,78,Final Lines Recap Box
NCAAB,998,Northwestern St,72,Abliene Christian,87,Final Lines Recap Box
NCAAB,998,Ryerson,57,Harvard,73,Final Lines Recap Box
