Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,521,Temple (-4),62,Central Florida (+4),60,Final Lines Recap Box (O/U 136.5)
NCAAB,523,Geo Washington (+9),72,Va Commonwealth (-9),69,Final Lines Recap Box (O/U 145.5)
NCAAB,525,Virginia (-1.5),64,Pittsburgh (+1.5),50,Final Preview Lines Recap Box
NCAAB,527,Florida St (-2.5),91,Wake Forest (+2.5),71,Final Lines Recap Box
NCAAB,529,Kansas (-13),75,Tcu (+13),56,Final Preview Lines Recap Box (O/U 144)
NCAAB,531,Boston College (+20.5),47,Louisville (-20.5),79,Final Preview Lines Recap Box
NCAAB,533,Cincinnati (-3),59,Memphis (+3),63,Final Lines Recap Box (O/U 141.5)
NCAAB,535,Marquette (+12),82,Xavier (-12),90,Final Preview Lines Recap Box (O/U 148.5)
NCAAB,537,Sw Missouri St (+13.5),64,Evansville (-13.5),83,Final Lines Recap Box
NCAAB,539,Davidson (+2),93,Duquesne (-2),82,Final Lines Recap Box (O/U 167)
NCAAB,543,Oakland (-10),69,Cleveland St (+10),57,Final Lines Recap Box
NCAAB,545,No Carolina St (+11.5),80,Duke (-11.5),88,Final Lines Recap Box (O/U 152)
NCAAB,547,St Josephs Pa (-7.5),82,Fordham (+7.5),60,Final Lines Recap Box
NCAAB,549,Texas Tech (+9.5),59,Texas (-9.5),69,Final Lines Recap Box
NCAAB,551,Iowa St (-4.5),64,Oklahoma St (+4.5),59,Final Preview Lines Recap Box (O/U 147)
NCAAB,553,Rutgers (+19),63,Nebraska (-19),87,Final Lines Recap Box (O/U 146)
NCAAB,555,Marshall (-12.5),109,Texas San Ant (+12.5),91,Final Lines Recap Box
NCAAB,557,Northern Illinois (+5.5),69,Ohio (-5.5),80,Final Lines Recap Box
NCAAB,559,Western Michigan (+5),71,Ball St (-5),75,Final OT Lines Recap Box
NCAAB,561,Michigan St (-4.5),89,Michigan (+4.5),73,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,563,Northern Iowa (-7.5),82,Drake (+7.5),66,Final Lines Recap Box (O/U 131.5)
NCAAB,565,Depaul (+11.5),66,Creighton (-11.5),88,Final Lines Recap Box
NCAAB,567,Boise St (-11.5),53,Air Force (+11.5),61,Final Lines Recap Box
NCAAB,569,Texas Arlington (+2),90,Georgia St (-2),69,Final Lines Recap Box
NCAAB,571,Delaware (+13.5),64,William & Mary (-13.5),90,Final Lines Recap Box (O/U 152.5)
NCAAB,573,Villanova (-5),72,Providence (+5),60,Final Preview Lines Recap Box (O/U 137)
NCAAB,575,Missouri (+10.5),71,Alabama (-10.5),80,Final Lines Recap Box (O/U 130.5)
NCAAB,577,La Monroe (-3),91,Appalachian St (+3),90,Final Lines Recap Box
NCAAB,579,East Michigan (+5.5),70,Buffalo (-5.5),80,Final Lines Recap Box
NCAAB,581,Bowling Green (+1),51,Miami-Ohio (-1),55,Final Lines Recap Box
NCAAB,583,New Mexico (+5),71,San Diego St (-5),78,Final OT Lines Recap Box (O/U 134.5)
NCAAB,585,South Carolina (+9.5),81,Texas A&M (-9.5),78,Final Preview Lines Recap Box (O/U 141.5)
NCAAB,587,Stanford (+7.5),61,California (-7.5),76,Final Lines Recap Box (O/U 139)
NCAAB,589,Florida (+7.5),61,Kentucky (-7.5),80,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,591,Valparaiso (-23),73,Illinois Chi (+23),55,Final Lines Recap Box
NCAAB,593,Pacific (+17),77,Byu (-17),72,Final Lines Recap Box
NCAAB,595,Drexel (+8),38,Coll Charleston (-8),60,Final Lines Recap Box
NCAAB,597,Purdue (+5.5),61,Maryland (-5.5),72,Final Preview Lines Recap Box (O/U 137.5)
NCAAB,599,Clemson (-2.5),57,Virginia Tech (+2.5),60,Final Lines Recap Box
NCAAB,601,Louisiana Tech (-5.5),69,North Texas (+5.5),80,Final Lines Recap Box
NCAAB,603,Nevada (+3.5),67,Colorado St (-3.5),76,Final Lines Recap Box
NCAAB,605,Butler (-11),89,St Johns (+11),56,Final Lines Recap Box
NCAAB,607,Arizona (-4.5),77,Washington (+4.5),72,Final Preview Lines Recap Box (O/U 164.5)
NCAAB,609,Western Kentucky (+2.5),89,Texas El Paso (-2.5),93,Final OT Lines Recap Box (O/U 148)
NCAAB,611,Auburn (+11),55,Georgia (-11),65,Final Lines Recap Box (O/U 142)
NCAAB,613,Mississippi St (+9.5),77,Lsu (-9.5),88,Final Lines Recap Box (O/U 159)
NCAAB,615,Dartmouth (+15),70,Princeton (-15),83,Final Lines Recap Box
NCAAB,617,Columbia (-7),77,Brown (+7),73,Final Lines Recap Box
NCAAB,619,Utah St (+1),65,Wyoming (-1),84,Final Lines Recap Box
NCAAB,621,Towson St (+3.5),81,Elon (-3.5),77,Final Lines Recap Box
NCAAB,623,Dayton (-10),98,George Mason (+10),64,Final Preview Lines Recap Box
NCAAB,625,Massachusetts (+12.5),53,Richmond (-12.5),69,Final Lines Recap Box
NCAAB,627,Oklahoma (-5),69,Kansas St (+5),80,Final Preview Lines Recap Box (O/U 149)
NCAAB,629,Portland (+2.5),92,Loyola Marymnt (-2.5),78,Final Lines Recap Box
NCAAB,631,Arizona St (-3),67,Washington St (+3),55,Final Lines Recap Box (O/U 152)
NCAAB,633,Florida Intl (+9.5),66,Middle Tenn St (-9.5),67,Final Lines Recap Box
NCAAB,635,South Alabama (+15.5),43,Arkansas Lr (-15.5),74,Final Lines Recap Box
NCAAB,637,Texas State (+3.5),62,Geo Southern (-3.5),66,Final Lines Recap Box
NCAAB,639,North Carolina (-2.5),76,Notre Dame (+2.5),80,Final Preview Lines Recap Box (O/U 163)
NCAAB,641,Old Dominion (-1),74,Nc Charlotte (+1),69,Final OT Lines Recap Box
