Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,713,Connecticut (PK),51,Tulsa (PK),60,Final Lines Recap Box (O/U 139)
NCAAB,715,Iowa (+9),76,Michigan St (-9),59,Final Preview Lines Recap Box (O/U 148)
NCAAB,717,Southern Miss (+3.5),51,Fla Atlantic (-3.5),58,Final Lines Recap Box
NCAAB,719,Drexel (+10.5),61,Hofstra (-10.5),69,Final Lines Recap Box
NCAAB,721,Nc Wilmington (-4),91,Elon (+4),82,Final Lines Recap Box
NCAAB,723,James Madison (+5.5),75,Northeastern (-5.5),63,Final Lines Recap Box
NCAAB,725,Towson St (-2.5),79,Delaware (+2.5),77,Final Lines Recap Box
NCAAB,727,Ala Birmingham (+3),72,Old Dominion (-3),71,Final OT Lines Recap Box (O/U 132.5)
NCAAB,729,Youngstown St (+5),64,Northern Ky (-5),84,Final Lines Recap Box
NCAAB,731,Cleveland St (+7),53,Wright St (-7),70,Final Lines Recap Box
NCAAB,733,Louisiana Tech (-4),74,Florida Intl (+4),88,Final Lines Recap Box
NCAAB,735,Middle Tenn St (-3),73,Nc Charlotte (+3),72,Final Lines Recap Box
NCAAB,737,La Lafayette (-8),74,Geo Southern (+8),65,Final Lines Recap Box
NCAAB,739,La Monroe (+7.5),51,Georgia St (-7.5),65,Final Lines Recap Box
NCAAB,741,William & Mary (-1.5),63,Coll Charleston (+1.5),61,Final Lines Recap Box
NCAAB,743,Wisc Green Bay (-13.5),78,Illinois Chi (+13.5),76,Final Lines Recap Box
NCAAB,745,Wisc Milwaukee (+12),56,Valparaiso (-12),68,Final Lines Recap Box
NCAAB,747,Washington St (+8.5),73,Arizona St (-8.5),84,Final Lines Recap Box (O/U 147.5)
NCAAB,749,Marshall (-4.5),97,North Texas (+4.5),78,Final Lines Recap Box
NCAAB,751,Texas State (-1),78,South Alabama (+1),67,Final Lines Recap Box
NCAAB,753,Appalachian St (+15),55,Arkansas Lr (-15),81,Final Lines Recap Box
NCAAB,755,Texas Arlington (-6.5),90,Troy St (+6.5),63,Final Lines Recap Box
NCAAB,757,Western Kentucky (-1.5),73,Rice (+1.5),83,Final Lines Recap Box
NCAAB,759,Washington (+14),67,Arizona (-14),99,Final Preview Lines Recap Box (O/U 162)
NCAAB,761,Byu (+7.5),69,Gonzaga (-7.5),68,Final Preview Lines Recap Box (O/U 163)
NCAAB,763,Pittsburgh (+7),41,Louisville (-7),59,Final Preview Lines Recap Box (O/U 145)
NCAAB,765,Oregon (+6),77,Utah (-6),59,Final Lines Recap Box (O/U 140)
NCAAB,767,Santa Barbara (+3.5),74,Cal Poly Slo (-3.5),73,Final Lines Recap Box
NCAAB,769,Hawaii (-5.5),80,Cal Riverside (+5.5),71,Final Lines Recap Box
NCAAB,771,Pepperdine (-3),60,Santa Clara (+3),62,Final Lines Recap Box
