Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,533,California,58,San Diego St,72,Final Preview Lines Recap Box
NCAAB,538,Drexel,66,Nc Asheville,85,Final Lines Recap Box
NCAAB,725,Northeastern (+15.5),78,Miami Fla (-15.5),77,Final Preview Lines Recap Box
NCAAB,727,Kentucky (-21.5),84,South Florida (+21.5),63,Final Preview Lines Recap Box (O/U 138.5)
NCAAB,729,James Madison (-3),89,Marshall (+3),75,Final Lines Recap Box
NCAAB,732,Ohio St (+1),76,Memphis (-1),81,Final OT Lines Recap Box (O/U 142.5)
NCAAB,733,Cal Riverside (+1.5),81,Rice (-1.5),87,Final Lines Recap Box
NCAAB,735,Arkansas St (+24),72,Baylor (-24),94,Final Lines Recap Box
NCAAB,737,Long Beach St (+8),73,Oklahoma St (-8),79,Final Lines Recap Box
NCAAB,739,Alabama (+9.5),64,Wichita St (-9.5),60,Final Preview Lines Recap Box
NCAAB,742,Xavier (-3.5),87,Usc (+3.5),77,Final Preview Lines Recap Box (O/U 155.5)
NCAAB,744,Notre Dame (-2),68,Iowa (+2),62,Final Preview Lines Recap Box
NCAAB,745,Monmouth (+7.5),70,Dayton (-7.5),73,Final Lines Recap Box (O/U 146.5)
NCAAB,747,Connecticut (+3),70,Gonzaga (-3),73,Final Preview Lines Recap Box (O/U 139.5)
NCAAB,749,Syracuse (+6),74,Texas A&M (-6),67,Final Preview Lines Recap Box (O/U 138)
NCAAB,752,Michigan (-2),78,Texas (+2),72,Final Lines Recap Box (O/U 139.5)
NCAAB,754,Washington (-13),71,Nc Charlotte (+13),66,Final Lines Recap Box (O/U 162.5)
NCAAB,755,Arkansas (-1),66,Stanford (+1),69,Final Lines Recap Box (O/U 152.5)
NCAAB,757,Georgia Tech (+11),52,Villanova (-11),69,Final Preview Lines Recap Box (O/U 144)
NCAAB,759,Alabama St (+10),58,Tennessee Chat (-10),95,Final Lines Recap Box
NCAAB,761,Chicago St (+5),68,Jacksonville St (-5),65,Final Lines Recap Box
NCAAB,763,Cal Irvine (-5.5),80,Boston College (+5.5),67,Final Lines Recap Box
NCAAB,765,Boise St (+11),67,Michigan St (-11),77,Final Preview Lines Recap Box (O/U 151)
NCAAB,768,Evansville (-12),69,Santa Clara (+12),57,Final Lines Recap Box
NCAAB,769,Providence (+6),69,Arizona (-6),65,Final Preview Lines Recap Box (O/U 142)
NCAAB,772,San Jose St (+3),76,San Diego (-3),67,Final Lines Recap Box
NCAAB,774,Alaska-Anch (+4),72,Drexel (-4),65,Final Lines Recap Box
NCAAB,776,Toledo (-1.5),82,Loyola Chi (+1.5),74,Final Lines Recap Box
NCAAB,780,Texas El Paso (-1.5),71,Southern Ill (+1.5),66,Final Lines Recap Box
NCAAB,781,Portland (+6),74,Colorado St (-6),90,Final Lines Recap Box
NCAAB,783,Virginia Tech (+13),77,Iowa St (-13),99,Final Preview Lines Recap Box (O/U 150)
NCAAB,785,Ala Birmingham (+1.5),58,Illinois (-1.5),72,Final Lines Recap Box (O/U 143.5)
