Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,509,La Monroe (+8.5),62,Kent (-8.5),73,Final Lines Recap Box
NCAAB,511,Iowa (+7.5),82,Iowa St (-7.5),83,Final Preview Lines Recap Box (O/U 154)
NCAAB,513,Troy St (+15),69,Seton Hall (-15),78,Final Lines Recap Box (O/U 150)
NCAAB,515,Canisius (+4.5),67,Penn St (-4.5),81,Final Lines Recap Box
NCAAB,517,Indiana Purdue (+5.5),74,Sw Missouri St (-5.5),88,Final Lines Recap Box
NCAAB,519,Washington St (-8.5),74,Idaho (+8.5),78,Final Lines Recap Box
NCAAB,998,Ave Maria,58,Fla Atlantic,72,Final Lines Recap Box
NCAAB,998,Boston U,80,Massachusetts Lowell,60,Final Lines Recap Box
NCAAB,998,Cumberland,53,Lipscomb,83,Final Lines Recap Box
NCAAB,998,Milligan,47,E Tennessee St,98,Final Lines Recap Box
NCAAB,998,Nicholls St,47,San Diego St,84,Final Lines Recap Box
NCAAB,998,Njit,92,St Francis Ny,86,Final OT Lines Recap Box
NCAAB,998,Southern,68,Wyoming,58,Final Lines Recap Box
NCAAB,998,Utica,68,Colgate,90,Final Lines Recap Box
