Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,811,Western Kentucky (+2.5),76,Marshall (-2.5),94,Final Lines Recap Box
NCAAB,813,Wichita St (-21),85,Bradley (+21),58,Final Lines Recap Box
NCAAB,815,Arizona (-3.5),94,Arizona St (+3.5),82,Final Preview Lines Recap Box (O/U 139)
NCAAB,817,Usc (-1),85,Washington (+1),87,Final Lines Recap Box (O/U 163.5)
NCAAB,819,Middle Tenn St (+7),67,Ala Birmingham (-7),78,Final Lines Recap Box
NCAAB,821,Illinois St (PK),67,Drake (PK),62,Final Lines Recap Box
NCAAB,823,Fla Atlantic (+5.5),59,Florida Intl (-5.5),76,Final Lines Recap Box
NCAAB,825,Rice (-5.5),80,Texas San Ant (+5.5),85,Final Lines Recap Box
NCAAB,827,North Texas (+9),75,Texas El Paso (-9),84,Final Lines Recap Box
NCAAB,829,Massachusetts (-1.5),74,Lasalle (+1.5),67,Final Lines Recap Box (O/U 151)
NCAAB,831,Illinois (+9),73,Ohio St (-9),75,Final Lines Recap Box (O/U 139.5)
NCAAB,833,Fordham (+11.5),60,Geo Washington (-11.5),72,Final Lines Recap Box (O/U 138.5)
NCAAB,835,Oregon (-2.5),57,Oregon St (+2.5),70,Final Lines Recap Box (O/U 146.5)
NCAAB,837,Utah (+3),58,California (-3),71,Final Preview Lines Recap Box (O/U 140.5)
NCAAB,839,Wake Forest (+14.5),57,Louisville (-14.5),65,Final Preview Lines Recap Box (O/U 149)
NCAAB,841,Ucla (-4),78,Washington St (+4),85,Final Preview Lines Recap Box (O/U 151.5)
NCAAB,843,Colorado (+1.5),56,Stanford (-1.5),55,Final Lines Recap Box (O/U 140)
NCAAB,845,Denver (+8),49,North Dakota St (-8),75,Final Lines Recap Box
NCAAB,847,Western Illinois (+12.5),59,South Dakota St (-12.5),63,Final Lines Recap Box
NCAAB,849,Indiana Purdue (+9.5),71,Nebraska-Omaha (-9.5),76,Final Lines Recap Box
NCAAB,851,South Dakota (+3),94,Oral Roberts (-3),84,Final Lines Recap Box
NCAAB,998,Bethune Cookman,53,Grand Canyon,74,Final Lines Recap Box
NCAAB,998,Colgate,56,American,37,Final Lines Recap Box
NCAAB,998,Princeton,89,Hampton,59,Final Lines Recap Box
NCAAB,998,Vermont,65,Harvard,62,Final Lines Recap Box
