Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,719,East Carolina (+4.5),73,Coll Charleston (-4.5),77,Final Lines Recap Box
NCAAB,721,Oklahoma (+5),78,Villanova (-5),55,Final Preview Lines Recap Box (O/U 145)
NCAAB,723,Brown (+18.5),57,Georgetown (-18.5),74,Final Lines Recap Box (O/U 148)
NCAAB,725,Northeastern (-1.5),86,Western Michigan (+1.5),87,Final OT Lines Recap Box
NCAAB,727,Buffalo (+21),63,Iowa St (-21),84,Final Preview Lines Recap Box (O/U 155.5)
NCAAB,729,Northridge St (+6),61,San Francisco (-6),65,Final Lines Recap Box
NCAAB,731,Vmi (+24),66,Butler (-24),93,Final Preview Lines Recap Box
NCAAB,733,Indiana Purdue (+21),53,Purdue (-21),80,Final Preview Lines Recap Box (O/U 137)
NCAAB,735,Western Illinois (+18),56,Iowa (-18),90,Final Lines Recap Box (O/U 145.5)
NCAAB,737,Idaho (+19),55,Usc (-19),74,Final Lines Recap Box (O/U 146.5)
NCAAB,739,Oregon (-11.5),67,Navy (+11.5),47,Final Preview Lines Recap Box (O/U 135)
NCAAB,998,Aquinas College,51,Central Mich,90,Final Lines Recap Box
NCAAB,998,Belmont,93,Lipscomb,84,Final Lines Recap Box
NCAAB,998,Binghamton,72,Oakland,83,Final Lines Recap Box
NCAAB,998,Biola,53,San Diego St,73,Final Lines Recap Box
NCAAB,998,Howard,71,Nc Central,69,Final Lines Recap Box
NCAAB,998,Incarnate Word,70,Sacramento St,73,Final Lines Recap Box
NCAAB,998,Kent,80,Njit,75,Final Lines Recap Box
NCAAB,998,Md Eastrn Shore,74,No Carolina A&T,80,Final Lines Recap Box
NCAAB,998,Montreat,69,Presbyterian,93,Final Lines Recap Box
NCAAB,998,Norfolk St,88,Coppin St,56,Final Lines Recap Box
NCAAB,998,So Carolina St,54,Bethune Cookman,69,Final Lines Recap Box
NCAAB,998,Thomas University,59,Kennesaw State,69,Final Lines Recap Box
