Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,517,Bowling Green (+8.5),84,East Michigan (-8.5),79,Final Lines Recap Box
NCAAB,519,No Carolina St (+15.5),55,North Carolina (-15.5),67,Final Preview Lines Recap Box (O/U 157.5)
NCAAB,521,Syracuse (+2),83,Wake Forest (-2),55,Final Lines Recap Box
NCAAB,523,St Johns (+19.5),58,Butler (-19.5),78,Final Preview Lines Recap Box (O/U 146.5)
NCAAB,525,Virginia Tech (+7.5),78,Georgia Tech (-7.5),77,Final Lines Recap Box
NCAAB,527,Ohio St (+10.5),65,Maryland (-10.5),100,Final Preview Lines Recap Box (O/U 137.5)
NCAAB,529,Cincinnati (-3.5),65,Temple (+3.5),67,Final OT Lines Recap Box (O/U 126.5)
NCAAB,531,South Florida (+17.5),56,Memphis (-17.5),71,Final Lines Recap Box (O/U 139.5)
NCAAB,533,Indiana (-10.5),70,Minnesota (+10.5),63,Final Lines Recap Box (O/U 152.5)
NCAAB,535,Massachusetts (+12),74,Davidson (-12),86,Final Lines Recap Box (O/U 168)
NCAAB,537,Fordham (+10),55,St Josephs Pa (-10),80,Final Lines Recap Box
NCAAB,539,Missouri (+14),72,South Carolina (-14),81,Final Preview Lines Recap Box (O/U 139)
NCAAB,541,Villanova (-7),55,Georgetown (+7),50,Final Preview Lines Recap Box (O/U 138.5)
NCAAB,543,Northeastern (-7.5),69,Delaware (+7.5),60,Final Lines Recap Box
NCAAB,545,Notre Dame (+8.5),95,Duke (-8.5),91,Final Preview Lines Recap Box (O/U 152.5)
NCAAB,547,Miami Fla (-4.5),65,Clemson (+4.5),76,Final Preview Lines Recap Box
NCAAB,549,Boston College (+19),61,Pittsburgh (-19),84,Final Preview Lines Recap Box
NCAAB,551,Texas A&M (-2.5),79,Georgia (+2.5),45,Final Preview Lines Recap Box (O/U 139.5)
NCAAB,553,Xavier (-6.5),74,Marquette (+6.5),66,Final Preview Lines Recap Box (O/U 152.5)
NCAAB,555,Miami-Ohio (+6.5),46,Ball St (-6.5),48,Final Lines Recap Box
NCAAB,557,Va Commonwealth (+1),94,Richmond (-1),89,Final OT Lines Recap Box (O/U 147)
NCAAB,559,Tcu (+22.5),63,Kansas (-22.5),70,Final Preview Lines Recap Box (O/U 146)
NCAAB,561,William & Mary (+5),94,Nc Wilmington (-5),97,Final OT Lines Recap Box
NCAAB,563,Lasalle (+15.5),62,Rhode Island (-15.5),73,Final Lines Recap Box (O/U 130.5)
NCAAB,565,Nebraska (+4.5),78,Illinois (-4.5),67,Final Lines Recap Box (O/U 145)
NCAAB,567,La Lafayette (+3),87,Georgia St (-3),54,Final Lines Recap Box
NCAAB,569,Baylor (-1.5),63,Texas Tech (+1.5),60,Final Preview Lines Recap Box
NCAAB,571,Oakland (-1.5),86,Detroit Mercy (+1.5),82,Final Lines Recap Box
NCAAB,573,Central Mich (+1),61,Buffalo (-1),74,Final Lines Recap Box
NCAAB,575,Tennessee (+3),80,Mississippi St (-3),75,Final Lines Recap Box (O/U 155)
NCAAB,577,Kentucky (-11.5),70,Auburn (+11.5),75,Final Preview Lines Recap Box (O/U 151)
NCAAB,579,Wyoming (+10.5),70,New Mexico (-10.5),68,Final Lines Recap Box (O/U 137.5)
NCAAB,581,Wisc Milwaukee (-11),87,Illinois Chi (+11),62,Final Lines Recap Box
NCAAB,583,Loyola Chi (+12),51,Northern Iowa (-12),41,Final Lines Recap Box
NCAAB,585,James Madison (+6),86,Hofstra (-6),82,Final OT Lines Recap Box
NCAAB,587,Iowa St (-1.5),76,Kansas St (+1.5),63,Final Preview Lines Recap Box (O/U 152.5)
NCAAB,589,West Virginia (+5),68,Oklahoma (-5),70,Final Preview Lines Recap Box (O/U 159)
NCAAB,591,Elon (+5),65,Coll Charleston (-5),64,Final Lines Recap Box
NCAAB,593,Middle Tenn St (+6),64,Old Dominion (-6),61,Final Lines Recap Box
NCAAB,595,Pepperdine (-3.5),98,San Francisco (+3.5),84,Final Lines Recap Box
NCAAB,597,Texas El Paso (-6),67,Texas San Ant (+6),71,Final Lines Recap Box
NCAAB,599,Drexel (+6.5),50,Towson St (-6.5),69,Final Lines Recap Box
NCAAB,601,Seton Hall (+5.5),81,Providence (-5.5),72,Final Preview Lines Recap Box (O/U 141)
NCAAB,603,East Carolina (+4.5),69,Central Florida (-4.5),89,Final Lines Recap Box (O/U 140)
NCAAB,605,Brown (+15.5),68,Yale (-15.5),77,Final Lines Recap Box
NCAAB,607,La Monroe (-2.5),51,Geo Southern (+2.5),66,Final Lines Recap Box
NCAAB,609,Texas Arlington (-12),85,South Alabama (+12),88,Final OT Lines Recap Box
NCAAB,611,Texas State (PK),57,Troy St (PK),66,Final Lines Recap Box
NCAAB,613,Byu (-9.5),81,Portland (+9.5),84,Final Lines Recap Box
NCAAB,615,Alabama (+11),63,Vanderbilt (-11),71,Final Lines Recap Box (O/U 131.5)
NCAAB,617,Oklahoma St (+8),69,Texas (-8),74,Final Lines Recap Box (O/U 134)
NCAAB,619,St Bonaventure (-1.5),88,Duquesne (+1.5),95,Final Lines Recap Box
NCAAB,621,Washington (+6.5),89,Arizona St (-6.5),85,Final Lines Recap Box (O/U 158.5)
NCAAB,623,Northern Illinois (PK),69,Western Michigan (PK),83,Final Lines Recap Box
NCAAB,627,Ohio (+4.5),82,Kent (-4.5),89,Final Lines Recap Box
NCAAB,629,Cornell (+8.5),70,Columbia (-8.5),74,Final Lines Recap Box
NCAAB,631,Cleveland St (+3.5),70,Northern Ky (-3.5),65,Final Lines Recap Box
NCAAB,633,Youngstown St (+9.5),45,Wright St (-9.5),81,Final Lines Recap Box
NCAAB,635,Ala Birmingham (-4.5),74,Nc Charlotte (+4.5),72,Final Lines Recap Box
NCAAB,637,Southern Miss (+9),66,Florida Intl (-9),60,Final Lines Recap Box
NCAAB,639,Cal Irvine (-1.5),61,Santa Barbara (+1.5),52,Final Lines Recap Box
NCAAB,641,San Jose St (+14.5),74,Fresno St (-14.5),81,Final Lines Recap Box
NCAAB,643,Louisiana Tech (-7),61,Fla Atlantic (+7),63,Final Lines Recap Box
NCAAB,645,San Diego (+20.5),52,Gonzaga (-20.5),88,Final Preview Lines Recap Box
NCAAB,647,Western Kentucky (-4),81,North Texas (+4),76,Final Lines Recap Box
NCAAB,649,Wisc Green Bay (+13.5),70,Valparaiso (-13.5),85,Final Lines Recap Box
NCAAB,651,Marshall (-3.5),94,Rice (+3.5),90,Final Lines Recap Box
NCAAB,653,Sw Missouri St (-5.5),61,Bradley (+5.5),42,Final Lines Recap Box
NCAAB,655,Florida (-1),80,Mississippi (+1),71,Final Lines Recap Box (O/U 141.5)
NCAAB,657,Appalachian St (+8),86,Arkansas St (-8),72,Final Lines Recap Box
NCAAB,659,Arkansas (+9),74,Lsu (-9),76,Final Lines Recap Box (O/U 165)
NCAAB,661,Penn St (+9),71,Northwestern (-9),62,Final Lines Recap Box (O/U 132.5)
NCAAB,663,Hawaii (-7.5),86,Fullerton (+7.5),79,Final OT Lines Recap Box
NCAAB,665,Washington St (+18),66,Arizona (-18),90,Final Preview Lines Recap Box (O/U 152.5)
NCAAB,667,San Diego St (+4),56,Boise St (-4),53,Final Lines Recap Box (O/U 133.5)
NCAAB,669,Air Force (+16),64,Nev Las Vegas (-16),100,Final Lines Recap Box
NCAAB,671,Utah St (+2.5),96,Colorado St (-2.5),92,Final Lines Recap Box
NCAAB,673,Long Beach St (+3),92,Cal Poly Slo (-3),96,Final OT Lines Recap Box
NCAAB,675,Cal Riverside (+2.5),75,Northridge St (-2.5),72,Final Lines Recap Box
NCAAB,677,Loyola Marymnt (+1.5),76,Santa Clara (-1.5),66,Final Lines Recap Box
NCAAB,679,Denver (+3.5),61,Indiana Purdue (-3.5),76,Final Lines Recap Box
NCAAB,681,Furman (-8),86,The Citadel (+8),89,Final Lines Recap Box
NCAAB,683,Tenn Martin (-4),60,Jacksonville St (+4),82,Final Lines Recap Box
NCAAB,685,Eastern Ky (-2),65,Siu-Edwardsville (+2),67,Final Lines Recap Box
NCAAB,687,Iupu Fort Wayne (+8),106,Nebraska-Omaha (-8),101,Final OT Lines Recap Box
NCAAB,689,Montana (-4),65,North Dakota (+4),61,Final Lines Recap Box
NCAAB,691,Northrn Arizona (+11.5),73,Eastern Wash (-11.5),96,Final Lines Recap Box
NCAAB,693,Morehead St (-6.5),82,Eastern Ill (+6.5),84,Final OT Lines Recap Box
NCAAB,695,Wofford (+6.5),69,Mercer (-6.5),70,Final OT Lines Recap Box
NCAAB,697,E Tennessee St (+8),84,Tennessee Chat (-8),94,Final Lines Recap Box
NCAAB,699,South Dakota St (-1.5),57,North Dakota St (+1.5),68,Final Lines Recap Box
NCAAB,701,Westrn Carolina (+4),68,Samford (-4),84,Final Lines Recap Box
NCAAB,703,Montana St (+2.5),76,Northern Colorado (-2.5),78,Final Lines Recap Box
NCAAB,705,Austin Peay (+13.5),58,Belmont (-13.5),76,Final Lines Recap Box
NCAAB,707,Oral Roberts (+1.5),77,Western Illinois (-1.5),68,Final Lines Recap Box
NCAAB,709,Southern Utah (+9.5),85,Idaho (-9.5),82,Final OT Lines Recap Box
NCAAB,711,Se Missouri St (+16.5),55,Tennessee Tech (-16.5),91,Final Lines Recap Box
NCAAB,713,Murray St (-1.5),71,Tennessee St (+1.5),73,Final Lines Recap Box
NCAAB,715,Idaho St (+10),73,Portland St (-10),70,Final Lines Recap Box
NCAAB,717,Weber St (-6),85,Sacramento St (+6),74,Final Lines Recap Box
NCAAB,998,Abliene Christian,62,Stephen Austin,97,Final Lines Recap Box
NCAAB,998,Alabama A&M,59,Alabama St,55,Final Lines Recap Box
NCAAB,998,Alcorn St,93,Miss Valley St,87,Final OT Lines Recap Box
NCAAB,998,Bethesda,30,Pacific,88,Final Lines Recap Box
NCAAB,998,Central Conn,48,Wagner,70,Final Lines Recap Box
NCAAB,998,Charleston Sou,82,Campbell,75,Final Lines Recap Box
NCAAB,998,Chicago St,62,New Mexico St,80,Final Lines Recap Box
NCAAB,998,Coast Carolina,71,High Point,68,Final Lines Recap Box
NCAAB,998,Colgate,84,Bucknell,73,Final Lines Recap Box
NCAAB,998,Coppin St,62,Bethune Cookman,54,Final Lines Recap Box
NCAAB,998,Cs-Bakersfield,79,Seattle,52,Final Lines Recap Box
NCAAB,998,Delaware St,79,So Carolina St,90,Final Lines Recap Box
NCAAB,998,Fair Dickinson,58,Robert Morris,64,Final Lines Recap Box
NCAAB,998,Gardner Webb,69,Nc Asheville,75,Final Lines Recap Box
NCAAB,998,Hampton,79,No Carolina A&T,62,Final Lines Recap Box
NCAAB,998,Harvard,69,Howard,61,Final Lines Recap Box
NCAAB,998,Houston Baptist,73,New Orleans,69,Final Lines Recap Box
NCAAB,998,Incarnate Word,75,Se Louisiana,71,Final Lines Recap Box
NCAAB,998,Kennesaw State,78,North Florida,93,Final Lines Recap Box
NCAAB,998,Lafayette,61,Navy,87,Final Lines Recap Box
NCAAB,998,Lehigh,87,Holy Cross,66,Final Lines Recap Box
NCAAB,998,Liberty,58,Winthrop,74,Final Lines Recap Box
NCAAB,998,Lipscomb,73,Jacksonville,76,Final Lines Recap Box
NCAAB,998,Long Island,79,Bryant,61,Final Lines Recap Box
NCAAB,998,Massachusetts Lowell,95,Umbc,89,Final OT Lines Recap Box
NCAAB,998,Md Eastrn Shore,61,Savannah St,68,Final Lines Recap Box
NCAAB,998,Mo Kansas City,66,Texas-Rio Grande Valley,71,Final Lines Recap Box
NCAAB,998,Morgan St,65,Florida A&M,72,Final Lines Recap Box
NCAAB,998,Mt St Marys,82,St Francis Pa,72,Final Lines Recap Box
NCAAB,998,Nicholls St,71,Texas A&M Cc,76,Final Lines Recap Box
NCAAB,998,Njit,74,Stetson,56,Final Lines Recap Box
NCAAB,998,Norfolk St,88,Nc Central,79,Final Lines Recap Box
NCAAB,998,Northwestern St,82,Lamar,86,Final Lines Recap Box
NCAAB,998,Pine Manor,56,Dartmouth,121,Final Lines Recap Box
NCAAB,998,Prairie View,63,Grambling,66,Final Lines Recap Box
NCAAB,998,Radford,68,Presbyterian,69,Final Lines Recap Box
NCAAB,998,Sacred Heart,67,St Francis Ny,85,Final Lines Recap Box
NCAAB,998,Sam Houston,68,Mcneese St,72,Final Lines Recap Box
NCAAB,998,Southern,67,Ark Pine Bluff,57,Final Lines Recap Box
NCAAB,998,Stony Brook,80,New Hampshire,50,Final Lines Recap Box
NCAAB,998,Texas Southern,71,Jackson St,65,Final Lines Recap Box
NCAAB,998,Usc Upstate,56,Fla Gulf Coast,85,Final Lines Recap Box
NCAAB,998,Utah Valley St,88,Grand Canyon,99,Final Lines Recap Box
NCAAB,998,Vermont,83,Hartford,68,Final Lines Recap Box
