Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,515,Wisc Green Bay (+9.5),99,Valparaiso (-9.5),92,Final OT Lines Recap Box (O/U 143.5)
NCAAB,517,Wright St (+6),59,Oakland (-6),55,Final Lines Recap Box (O/U 153.5)
NCAAB,519,Miami-Ohio (+6.5),49,Ball St (-6.5),47,Final Lines Recap Box (O/U 126.5)
NCAAB,521,Bowling Green (+7),70,Kent (-7),69,Final Lines Recap Box (O/U 142.5)
NCAAB,523,Toledo (-2),60,East Michigan (+2),69,Final Lines Recap Box (O/U 155.5)
NCAAB,525,Western Michigan (+4),50,Northern Illinois (-4),56,Final Lines Recap Box (O/U 140)
NCAAB,527,Nc Wilmington (+2),80,Hofstra (-2),73,Final OT Lines Recap Box (O/U 148.5)
NCAAB,529,Pepperdine (+7.5),66,St Marys Ca (-7.5),81,Final Lines Recap Box (O/U 131.5)
NCAAB,531,Byu (+3.5),84,Gonzaga (-3.5),88,Final Lines Recap Box (O/U 151)
NCAAB,533,North Dakota St (+3),69,Iupu Fort Wayne (-3),68,Final Lines Recap Box (O/U 136)
NCAAB,535,Denver (+10),53,South Dakota St (-10),54,Final Lines Recap Box (O/U 129)
NCAAB,537,E Tennessee St (+5.5),67,Tennessee Chat (-5.5),73,Final Lines Recap Box (O/U 139)
NCAAB,539,Iona (PK),79,Monmouth (PK),76,Final Lines Recap Box (O/U 155.5)
NCAAB,541,Delaware St (+6.5),58,Savannah St (-6.5),63,Final Lines Recap Box (O/U 118)
NCAAB,543,Coppin St (+1.5),98,No Carolina A&T (-1.5),91,Final OT Lines Recap Box (O/U 141)
NCAAB,545,Hartford (+17.5),64,Stony Brook (-17.5),80,Final Lines Recap Box (O/U 141.5)
NCAAB,547,New Hampshire (+8.5),56,Vermont (-8.5),63,Final Lines Recap Box (O/U 143.5)
