Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,587,Long Beach St,77,Cal Irvine,72,Final Lines Recap Box
NCAAB,721,Michigan (+6.5),59,Purdue (-6.5),76,Final Preview Lines Recap Box (O/U 142)
NCAAB,723,Maryland (+5.5),61,Michigan St (-5.5),64,Final Preview Lines Recap Box (O/U 147)
NCAAB,725,Lsu (+7),38,Texas A&M (-7),71,Final Preview Lines Recap Box (O/U 147)
NCAAB,727,Georgia (+10.5),80,Kentucky (-10.5),93,Final Preview Lines Recap Box (O/U 137.5)
NCAAB,729,St Josephs Pa (+2.5),82,Dayton (-2.5),79,Final Lines Recap Box (O/U 142)
NCAAB,731,Davidson (+8),54,Va Commonwealth (-8),76,Final Lines Recap Box (O/U 152)
NCAAB,733,La Lafayette (+3),65,Arkansas Lr (-3),72,Final Lines Recap Box (O/U 137.5)
NCAAB,735,Texas Arlington (-1),71,La Monroe (+1),82,Final Lines Recap Box (O/U 147)
NCAAB,737,Old Dominion (-3),53,Middle Tenn St (+3),55,Final Lines Recap Box (O/U 126)
NCAAB,739,Connecticut (-3.5),77,Temple (+3.5),62,Final Lines Recap Box (O/U 127.5)
NCAAB,741,Tulane (+11),54,Memphis (-11),74,Final Lines Recap Box (O/U 142.5)
NCAAB,743,Seton Hall (+6),69,Villanova (-6),67,Final Preview Lines Recap Box (O/U 139.5)
NCAAB,745,Fresno St (+4),68,San Diego St (-4),63,Final Lines Recap Box (O/U 126.5)
NCAAB,747,West Virginia (+5),71,Kansas (-5),81,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,749,Buffalo (+4.5),64,Akron (-4.5),61,Final Lines Recap Box (O/U 150)
NCAAB,751,Virginia (+2.5),57,North Carolina (-2.5),61,Final Preview Lines Recap Box (O/U 137.5)
NCAAB,753,Utah (+2),57,Oregon (-2),88,Final Preview Lines Recap Box (O/U 142)
NCAAB,755,Long Beach St (+4.5),60,Hawaii (-4.5),64,Final Lines Recap Box (O/U 144.5)
NCAAB,757,Montana (+1.5),59,Weber St (-1.5),62,Final Lines Recap Box (O/U 131.5)
NCAAB,761,Vermont (+6),74,Stony Brook (-6),80,Final Lines Recap Box (O/U 138)
NCAAB,763,So Carolina St (+3),69,Hampton (-3),81,Final Lines Recap Box (O/U 144.5)
NCAAB,765,Southern (-2),54,Jackson St (+2),53,Final Lines Recap Box (O/U 132)
NCAAB,767,Texas A&M Cc (+10.5),60,Stephen Austin (-10.5),82,Final Lines Recap Box (O/U 136)
NCAAB,769,Cs-Bakersfield (-1.5),57,New Mexico St (+1.5),54,Final Lines Recap Box (O/U 128.5)
