Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,709,Butler (-1),68,Providence (+1),71,Final Preview Lines Recap Box (O/U 149)
NCAAB,711,Tulane (+14.5),42,Connecticut (-14.5),60,Final Lines Recap Box (O/U 132)
NCAAB,713,South Carolina (-1.5),77,Mississippi (+1.5),74,Final OT Preview Lines Recap Box (O/U 149)
NCAAB,715,Mississippi St (+10),78,Florida (-10),81,Final Lines Recap Box (O/U 142.5)
NCAAB,717,Western Michigan (+6),64,Ohio (-6),82,Final Lines Recap Box
NCAAB,719,East Michigan (+5),85,Akron (-5),91,Final Lines Recap Box
NCAAB,721,Kent (+1),76,Ball St (-1),68,Final Lines Recap Box
NCAAB,723,Buffalo (+1.5),77,Miami-Ohio (-1.5),60,Final Lines Recap Box
NCAAB,725,Toledo (-1.5),81,Bowling Green (+1.5),74,Final Lines Recap Box
NCAAB,727,Kansas (-9),67,Oklahoma St (+9),86,Final Preview Lines Recap Box (O/U 142)
NCAAB,729,Illinois (+11.5),69,Indiana (-11.5),103,Final Preview Lines Recap Box (O/U 153.5)
NCAAB,731,Dayton (-3),85,St Bonaventure (+3),79,Final Lines Recap Box
NCAAB,733,Northern Ky (+12.5),90,Oakland (-12.5),73,Final Lines Recap Box
NCAAB,735,Tulsa (-7.5),84,East Carolina (+7.5),69,Final Lines Recap Box (O/U 133.5)
NCAAB,737,Geo Southern (+11),66,Georgia St (-11),69,Final OT Lines Recap Box
NCAAB,739,No Carolina St (+9),78,Pittsburgh (-9),61,Final Lines Recap Box
NCAAB,741,Clemson (+10),62,Virginia (-10),69,Final Preview Lines Recap Box
NCAAB,743,Central Mich (+3),70,Northern Illinois (-3),75,Final Lines Recap Box
NCAAB,745,Northwestern (+12),56,Maryland (-12),62,Final OT Preview Lines Recap Box (O/U 135)
NCAAB,747,Georgetown (+10),81,Xavier (-10),72,Final Preview Lines Recap Box (O/U 145.5)
NCAAB,749,Houston (+13),73,Smu (-13),77,Final Preview Lines Recap Box (O/U 139.5)
NCAAB,751,Loyola Chi (+13.5),66,Evansville (-13.5),74,Final Lines Recap Box (O/U 124.5)
NCAAB,753,Alabama (-2),77,Auburn (+2),83,Final Lines Recap Box (O/U 139)
NCAAB,755,Lsu (+7),57,Texas A&M (-7),71,Final Preview Lines Recap Box (O/U 152.5)
NCAAB,757,Nev Las Vegas (-3),80,Utah St (+3),68,Final Lines Recap Box
NCAAB,759,Fresno St (+9),67,San Diego St (-9),73,Final OT Lines Recap Box (O/U 128)
NCAAB,761,St Peters (+3),77,Fairfield (-3),71,Final Lines Recap Box
NCAAB,998,Hannibal-Lagrange,61,Se Missouri St,84,Final Lines Recap Box
NCAAB,998,Houston Baptist,72,Central Arkansas,61,Final Lines Recap Box
NCAAB,998,Longwood,53,Liberty,55,Final Lines Recap Box
NCAAB,998,Mcneese St,67,Abliene Christian,75,Final Lines Recap Box
NCAAB,998,Tenn-Wesleyan,66,Wofford,89,Final Lines Recap Box
NCAAB,998,Texas A&M Cc,89,Northwestern St,79,Final Lines Recap Box
NCAAB,998,Wisc Green Bay,99,Chicago St,66,Final Lines Recap Box
