Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,515,Virginia (+1.5),61,Miami Fla (-1.5),64,Final Preview Lines Recap Box (O/U 128)
NCAAB,517,Texas (+1.5),71,Kansas St (-1.5),70,Final Preview Lines Recap Box (O/U 131)
NCAAB,519,Cleveland St (+13),61,Wisc Green Bay (-13),78,Final Lines Recap Box
NCAAB,521,Youngstown St (+16.5),51,Wisc Milwaukee (-16.5),87,Final Lines Recap Box
NCAAB,523,Iowa St (+6),87,West Virginia (-6),97,Final Preview Lines Recap Box (O/U 157)
NCAAB,525,Iona (+1),87,Siena (-1),81,Final Lines Recap Box
NCAAB,527,Coppin St (+13.5),77,Norfolk St (-13.5),85,Final Lines Recap Box (O/U 148.5)
NCAAB,998,Alcorn St,59,Alabama St,73,Final Lines Recap Box
NCAAB,998,Bethune Cookman,96,Stetson,94,Final OT Lines Recap Box
NCAAB,998,Central Arkansas,88,Mcneese St,82,Final Lines Recap Box
NCAAB,998,Florida A&M,81,Md Eastrn Shore,80,Final OT Lines Recap Box
NCAAB,998,Hampton,82,Delaware St,72,Final Lines Recap Box
NCAAB,998,Incarnate Word,97,Houston Baptist,91,Final Lines Recap Box
NCAAB,998,Nicholls St,67,Northwestern St,81,Final Lines Recap Box
NCAAB,998,No Carolina A&T,51,Morgan St,72,Final Lines Recap Box
NCAAB,998,Prairie View,63,Miss Valley St,61,Final Lines Recap Box
NCAAB,998,So Carolina St,71,Howard,63,Final Lines Recap Box
NCAAB,998,Southern,66,Alabama A&M,78,Final Lines Recap Box
NCAAB,998,Stephen Austin,79,Lamar,58,Final Lines Recap Box
NCAAB,998,Texas Southern,54,Ark Pine Bluff,52,Final Lines Recap Box
