Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,709,Tulsa (-1),79,Temple (+1),83,Final OT Lines Recap Box (O/U 135.5)
NCAAB,711,Texas A&M (+1.5),60,Vanderbilt (-1.5),77,Final Preview Lines Recap Box (O/U 137.5)
NCAAB,713,Ohio St (+6.5),68,Wisconsin (-6.5),79,Final Lines Recap Box (O/U 127.5)
NCAAB,715,William & Mary (-3),86,Northeastern (+3),77,Final Lines Recap Box
NCAAB,717,Delaware (+7),56,Elon (-7),83,Final Lines Recap Box
NCAAB,719,Nc Wilmington (+3.5),70,Hofstra (-3.5),67,Final Lines Recap Box
NCAAB,721,James Madison (-4.5),78,Drexel (+4.5),56,Final Lines Recap Box
NCAAB,723,Wisc Milwaukee (+2),83,Wright St (-2),84,Final Lines Recap Box
NCAAB,725,Wisc Green Bay (-3.5),85,Northern Ky (+3.5),78,Final Lines Recap Box
NCAAB,727,Florida Intl (+11),69,Ala Birmingham (-11),74,Final Lines Recap Box
NCAAB,729,Detroit Mercy (-3),71,Cleveland St (+3),63,Final Lines Recap Box
NCAAB,731,Towson St (+2.5),47,Coll Charleston (-2.5),65,Final Lines Recap Box
NCAAB,733,Fla Atlantic (+13.5),73,Middle Tenn St (-13.5),85,Final Lines Recap Box
NCAAB,735,Texas Arlington (-4.5),73,Geo Southern (+4.5),82,Final Lines Recap Box
NCAAB,737,Texas State (+7),56,Georgia St (-7),59,Final Lines Recap Box
NCAAB,739,La Lafayette (-8.5),87,Appalachian St (+8.5),76,Final Lines Recap Box
NCAAB,741,Oakland (-12.5),107,Youngstown St (+12.5),85,Final Lines Recap Box
NCAAB,743,South Florida (+19),57,Cincinnati (-19),88,Final Lines Recap Box (O/U 129.5)
NCAAB,745,Southern Miss (+4.5),54,North Texas (-4.5),70,Final Lines Recap Box
NCAAB,747,Central Florida (+3),70,Tulane (-3),62,Final Lines Recap Box (O/U 133.5)
NCAAB,749,Western Kentucky (-7.5),83,Texas San Ant (+7.5),71,Final Lines Recap Box
NCAAB,751,Louisiana Tech (-2),90,Rice (+2),78,Final Lines Recap Box
NCAAB,753,Minnesota (+8),58,Northwestern (-8),82,Final Lines Recap Box (O/U 134)
NCAAB,755,Troy St (+14),49,Arkansas Lr (-14),72,Final Lines Recap Box
NCAAB,757,South Alabama (+7.5),73,Arkansas St (-7.5),79,Final OT Lines Recap Box
NCAAB,759,St Marys Ca (+1),59,Byu (-1),70,Final Lines Recap Box
NCAAB,761,Colorado (+10),56,Oregon (-10),76,Final Preview Lines Recap Box (O/U 150.5)
NCAAB,763,Connecticut (-2.5),77,Memphis (+2.5),57,Final Lines Recap Box (O/U 142)
NCAAB,765,Marshall (-2),108,Texas El Paso (+2),112,Final Lines Recap Box
NCAAB,767,Pacific (+1),43,San Diego (-1),54,Final Lines Recap Box
NCAAB,769,Hawaii (+2),76,Santa Barbara (-2),64,Final Lines Recap Box
NCAAB,771,Gonzaga (-12.5),92,Loyola Marymnt (+12.5),63,Final Lines Recap Box
NCAAB,773,Cal Davis (+3.5),57,Fullerton (-3.5),61,Final Lines Recap Box
NCAAB,775,Ucla (+5),61,Usc (-5),80,Final Lines Recap Box (O/U 161)
NCAAB,777,Utah (-2.5),69,Oregon St (+2.5),71,Final Lines Recap Box (O/U 137)
