Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,515,St Bonaventure (-2.5),88,Massachusetts (+2.5),77,Final Lines Recap Box (O/U 151.5)
NCAAB,517,Virginia Tech (+18),58,Duke (-18),82,Final Preview Lines Recap Box
NCAAB,519,Lsu (+3.5),62,Florida (-3.5),68,Final Lines Recap Box (O/U 150.5)
NCAAB,521,Depaul (+10),63,Georgetown (-10),74,Final Lines Recap Box (O/U 141)
NCAAB,523,Maryland (-2.5),63,Wisconsin (+2.5),60,Final Preview Lines Recap Box (O/U 132.5)
NCAAB,525,Texas A&M (-4),92,Tennessee (+4),88,Final Preview Lines Recap Box (O/U 149.5)
NCAAB,527,Oklahoma St (+14.5),60,West Virginia (-14.5),77,Final Preview Lines Recap Box (O/U 142.5)
NCAAB,529,Wright St (+1),60,Northern Ky (-1),46,Final Lines Recap Box
NCAAB,531,Nevada (+2),86,Air Force (-2),63,Final Lines Recap Box
NCAAB,533,Dartmouth (+9),70,Harvard (-9),77,Final Lines Recap Box
NCAAB,535,Texas El Paso (+10.5),80,Ala Birmingham (-10.5),89,Final Lines Recap Box (O/U 145)
NCAAB,537,Ball St (+8),73,Ohio (-8),79,Final Lines Recap Box
NCAAB,539,Creighton (+4.5),82,Seton Hall (-4.5),67,Final Lines Recap Box (O/U 154.5)
NCAAB,541,Central Mich (-1),79,Bowling Green (+1),67,Final Lines Recap Box
NCAAB,543,Illinois St (+4.5),65,Indiana St (-4.5),77,Final Lines Recap Box
NCAAB,545,St Johns (+12),75,Marquette (-12),81,Final Lines Recap Box
NCAAB,547,Virginia (-6),64,Georgia Tech (+6),68,Final Preview Lines Recap Box
NCAAB,549,Dayton (-12),57,Lasalle (+12),61,Final Preview Lines Recap Box
NCAAB,551,Rice (+1),74,North Texas (-1),85,Final Lines Recap Box
NCAAB,553,Northwestern (-2.5),77,Minnesota (+2.5),52,Final Lines Recap Box (O/U 141)
NCAAB,555,South Alabama (+13.5),55,Georgia St (-13.5),70,Final Lines Recap Box
NCAAB,557,Baylor (+7),94,Iowa St (-7),89,Final Preview Lines Recap Box (O/U 155.5)
NCAAB,559,Fla Atlantic (+12),82,Western Kentucky (-12),86,Final OT Lines Recap Box
NCAAB,561,Vanderbilt (+3),65,South Carolina (-3),69,Final Preview Lines Recap Box (O/U 145.5)
NCAAB,563,Washington (+1),99,Washington St (-1),95,Final OT Lines Recap Box (O/U 161)
NCAAB,565,East Michigan (+1.5),63,Northern Illinois (-1.5),80,Final Lines Recap Box
NCAAB,567,Wisc Milwaukee (-5),65,Cleveland St (+5),62,Final Lines Recap Box
NCAAB,569,Texas State (-3.5),56,Appalachian St (+3.5),76,Final Lines Recap Box
NCAAB,571,Toledo (-3),84,Miami-Ohio (+3),76,Final Lines Recap Box
NCAAB,573,Mississippi St (+7.5),68,Arkansas (-7.5),82,Final Lines Recap Box (O/U 157)
NCAAB,575,Bradley (+25.5),35,Evansville (-25.5),67,Final Lines Recap Box
NCAAB,577,Wichita St (-8),83,Southern Ill (+8),58,Final Lines Recap Box (O/U 137.5)
NCAAB,579,Texas San Ant (+20),71,Middle Tenn St (-20),79,Final Lines Recap Box
