Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,709,Northwestern (+2.5),70,Michigan (-2.5),72,Final OT Lines Recap Box (O/U 134.5)
NCAAB,711,Illinois (+10),68,Iowa (-10),66,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,713,Penn St (+5.5),75,Ohio St (-5.5),79,Final Lines Recap Box (O/U 128.5)
NCAAB,715,Nebraska (+5.5),70,Wisconsin (-5.5),58,Final Lines Recap Box (O/U 129)
NCAAB,717,Pittsburgh (+7.5),71,North Carolina (-7.5),88,Final Preview Lines Recap Box (O/U 150.5)
NCAAB,719,Duke (-2),79,Notre Dame (+2),84,Final OT Preview Lines Recap Box (O/U 156.5)
NCAAB,721,Georgia Tech (+10),52,Virginia (-10),72,Final Preview Lines Recap Box (O/U 128)
NCAAB,723,Virginia Tech (+9.5),82,Miami Fla (-9.5),88,Final Preview Lines Recap Box (O/U 140)
NCAAB,725,Georgetown (+11.5),67,Villanova (-11.5),81,Final Preview Lines Recap Box (O/U 140)
NCAAB,727,Butler (-3.5),60,Providence (+3.5),74,Final Lines Recap Box (O/U 146)
NCAAB,729,Marquette (+10.5),72,Xavier (-10.5),90,Final Preview Lines Recap Box (O/U 154)
NCAAB,731,Creighton (+1),73,Seton Hall (-1),81,Final Lines Recap Box (O/U 146)
NCAAB,733,Richmond (-3.5),70,Fordham (+3.5),55,Final Lines Recap Box (O/U 141)
NCAAB,735,St Louis (+14),65,Geo Washington (-14),73,Final Lines Recap Box (O/U 136)
NCAAB,737,Massachusetts (+7),67,Rhode Island (-7),62,Final Lines Recap Box (O/U 134)
NCAAB,739,Lasalle (+11),63,Davidson (-11),78,Final Lines Recap Box (O/U 147)
NCAAB,741,Baylor (-2.5),75,Texas (+2.5),61,Final Preview Lines Recap Box (O/U 137.5)
NCAAB,743,Kansas St (+12.5),63,Kansas (-12.5),85,Final Preview Lines Recap Box (O/U 140)
NCAAB,745,Tcu (+16.5),66,West Virginia (-16.5),86,Final Preview Lines Recap Box (O/U 141.5)
NCAAB,747,Iowa St (+4.5),76,Oklahoma (-4.5),79,Final Preview Lines Recap Box (O/U 158)
NCAAB,749,Arkansas (+2.5),61,Florida (-2.5),68,Final Lines Recap Box (O/U 146)
NCAAB,751,Tennessee (+12),67,Vanderbilt (-12),65,Final Lines Recap Box (O/U 145.5)
NCAAB,753,Alabama (+2.5),81,Mississippi (-2.5),73,Final Lines Recap Box (O/U 134)
NCAAB,755,Mississippi St (+2),69,Georgia (-2),79,Final Lines Recap Box (O/U 138)
NCAAB,757,Western Kentucky (+7),88,Ala Birmingham (-7),77,Final Lines Recap Box (O/U 144)
NCAAB,759,Old Dominion (-2.5),68,Louisiana Tech (+2.5),52,Final Lines Recap Box (O/U 132)
NCAAB,761,Nc Charlotte (+3.5),61,Middle Tenn St (-3.5),79,Final Lines Recap Box (O/U 145)
NCAAB,763,Texas El Paso (+5.5),85,Marshall (-5.5),87,Final Lines Recap Box (O/U 176)
NCAAB,765,East Michigan (+4.5),63,Akron (-4.5),65,Final Lines Recap Box (O/U 153)
