Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,516,Pittsburgh (-5.5),94,Davidson (+5.5),69,Final Lines Recap Box (O/U 159)
NCAAB,517,East Carolina (+8),61,James Madison (-8),67,Final Lines Recap Box
NCAAB,519,Bradley (+23),70,Boise St (-23),90,Final Lines Recap Box
NCAAB,521,Evansville (+2.5),85,Fresno St (-2.5),77,Final Lines Recap Box
NCAAB,523,Bowling Green (+2.5),47,Wright St (-2.5),83,Final Lines Recap Box
NCAAB,525,Monmouth (-10.5),73,Rutgers (+10.5),67,Final Lines Recap Box (O/U 142.5)
NCAAB,527,Northrn Arizona (+16.5),57,Arkansas Lr (-16.5),84,Final Lines Recap Box
NCAAB,529,Eastern Wash (+5.5),74,Denver (-5.5),58,Final Lines Recap Box
NCAAB,531,Westrn Carolina (+8.5),52,Morehead St (-8.5),60,Final Lines Recap Box
NCAAB,533,Samford (+12.5),69,Nebraska (-12.5),58,Final Lines Recap Box (O/U 141.5)
NCAAB,535,Njit (+1.5),83,St Johns (-1.5),74,Final Lines Recap Box (O/U 138.5)
NCAAB,998,Abliene Christian,69,Tcu,80,Final Lines Recap Box
NCAAB,998,Alabama St,65,Coast Carolina,68,Final Lines Recap Box
NCAAB,998,Austin Peay,92,Lipscomb,84,Final Lines Recap Box
NCAAB,998,Bethesda,49,Northridge St,79,Final Lines Recap Box
NCAAB,998,Cal Poly Slo,74,Texas A&M Cc,80,Final Lines Recap Box
NCAAB,998,Hofstra,68,Stony Brook,71,Final Lines Recap Box
NCAAB,998,Liberty,55,St Francis Ny,64,Final Lines Recap Box
NCAAB,998,Life Pacific,48,Cal Riverside,95,Final Lines Recap Box
NCAAB,998,Manhattan,78,Morgan St,66,Final Lines Recap Box
NCAAB,998,Marist,89,Army,83,Final Lines Recap Box
NCAAB,998,Massachusetts Lowell,79,Connecticut,88,Final Preview Lines Recap Box
NCAAB,998,Md Eastrn Shore,79,American,64,Final Lines Recap Box
NCAAB,998,Rio Grande,47,Towson St,88,Final Lines Recap Box
NCAAB,998,San Jose St,64,Seattle,67,Final Lines Recap Box
NCAAB,998,Wisconsin-Superior,57,Wisc Green Bay,108,Final Lines Recap Box
