Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,871,Columbia (+7.5),72,Yale (-7.5),86,Final Lines Recap Box (O/U 137)
NCAAB,873,Dartmouth (+1),64,Pennsylvania (-1),71,Final Lines Recap Box
NCAAB,875,Cornell (-2),80,Brown (+2),86,Final Lines Recap Box
NCAAB,877,Harvard (+11),62,Princeton (-11),83,Final Lines Recap Box (O/U 134.5)
NCAAB,879,Fairfield (+11),67,Monmouth (-11),91,Final Lines Recap Box
NCAAB,881,Iona (-4),84,Canisius (+4),66,Final Lines Recap Box
NCAAB,883,Rider (-4.5),66,Niagara (+4.5),60,Final Lines Recap Box
NCAAB,885,St Peters (+9),52,Siena (-9),69,Final Lines Recap Box (O/U 137)
NCAAB,887,Central Mich (+4.5),87,Akron (-4.5),92,Final Lines Recap Box (O/U 146.5
