Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,509,Louisiana Tech (+5.5),97,Marshall (-5.5),94,Final Lines Recap Box
NCAAB,511,Illinois (+15.5),55,Maryland (-15.5),81,Final Preview Lines Recap Box (O/U 142.5)
NCAAB,513,Massachusetts (+9.5),50,Rhode Island (-9.5),68,Final Lines Recap Box (O/U 139)
NCAAB,515,Georgia (+6.5),74,South Carolina (-6.5),72,Final Lines Recap Box (O/U 137)
NCAAB,517,Middle Tenn St (-7),76,Fla Atlantic (+7),59,Final Lines Recap Box
NCAAB,519,Memphis (+3.5),62,Temple (-3.5),72,Final Lines Recap Box (O/U 146)
NCAAB,521,Ala Birmingham (-5.5),77,Florida Intl (+5.5),60,Final Lines Recap Box
NCAAB,523,Arkansas Lr (-9.5),63,Appalachian St (+9.5),69,Final Lines Recap Box
NCAAB,525,Geo Southern (+8.5),76,La Monroe (-8.5),83,Final Lines Recap Box
NCAAB,527,Nc Charlotte (-2),88,Rice (+2),75,Final Lines Recap Box
NCAAB,529,Old Dominion (-7),76,North Texas (+7),70,Final Lines Recap Box
NCAAB,531,South Alabama (+14.5),79,Texas Arlington (-14.5),92,Final Lines Recap Box
NCAAB,533,Georgia St (+8.5),72,La Lafayette (-8.5),69,Final Lines Recap Box
NCAAB,535,Troy St (+6),57,Texas State (-6),78,Final Lines Recap Box
NCAAB,537,Northwestern (-2.5),71,Penn St (+2.5),61,Final Lines Recap Box (O/U 130)
NCAAB,539,Connecticut (+4.5),54,Smu (-4.5),80,Final Preview Lines Recap Box (O/U 132.5)
NCAAB,541,California (+7),61,Arizona (-7),64,Final Preview Lines Recap Box (O/U 147)
NCAAB,543,Cincinnati (-3),56,Houston (+3),69,Final Lines Recap Box (O/U 135.5)
NCAAB,545,Southern Miss (+12),60,Western Kentucky (-12),75,Final Lines Recap Box
NCAAB,547,Cal Riverside (+9.5),55,Santa Barbara (-9.5),81,Final Lines Recap Box
NCAAB,549,Hawaii (-8.5),67,Cal Davis (+8.5),65,Final Lines Recap Box
NCAAB,551,Stanford (+2.5),64,Arizona St (-2.5),74,Final Lines Recap Box (O/U 141.5)
NCAAB,553,Cal Poly Slo (+8),62,Cal Irvine (-8),72,Final Lines Recap Box
NCAAB,555,Bradley (+10.5),66,Loyola Chi (-10.5),74,Final Lines Recap Box
NCAAB,557,Drake (+2.5),67,Sw Missouri St (-2.5),69,Final Lines Recap Box
NCAAB,559,Idaho St (+11),75,Eastern Wash (-11),71,Final Lines Recap Box
NCAAB,561,Northern Colorado (+7),63,Montana St (-7),81,Final Lines Recap Box
NCAAB,563,North Dakota (+7.5),46,Montana (-7.5),71,Final Lines Recap Box
NCAAB,565,Weber St (-3.5),58,Idaho (+3.5),62,Final Lines Recap Box
NCAAB,567,Northrn Arizona (+11.5),81,Portland St (-11.5),89,Final Lines Recap Box
NCAAB,569,Southern Utah (+9.5),63,Sacramento St (-9.5),69,Final OT Lines Recap Box
NCAAB,571,Quinnipiac (+5.5),57,Rider (-5.5),60,Final Lines Recap Box
NCAAB,573,Niagara (+8.5),97,Canisius (-8.5),102,Final OT Lines Recap Box
NCAAB,575,Marist (+3),63,Manhattan (-3),81,Final Lines Recap Box
NCAAB,577,Austin Peay (+7.5),74,Tennessee St (-7.5),73,Final Lines Recap Box
NCAAB,579,Murray St (+2.5),66,Morehead St (-2.5),75,Final Lines Recap Box
NCAAB,581,Charleston Sou (+3),69,Longwood (-3),75,Final Lines Recap Box
NCAAB,583,Presbyterian (+6),65,Radford (-6),64,Final Lines Recap Box
NCAAB,586,Gardner Webb (-1.5),79,Campbell (+1.5),69,Final Lines Recap Box
NCAAB,587,Stetson (+6.5),96,Lipscomb (-6.5),75,Final Lines Recap Box
NCAAB,589,Fla Gulf Coast (+6.5),89,North Florida (-6.5),56,Final Lines Recap Box
NCAAB,591,Holy Cross (+13.5),77,Bucknell (-13.5),72,Final OT Lines Recap Box
NCAAB,593,Colgate (+7),69,Army (-7),82,Final Lines Recap Box
NCAAB,595,American (+8),69,Boston U (-8),64,Final Lines Recap Box
NCAAB,597,Navy (+6),63,Lehigh (-6),65,Final Lines Recap Box
NCAAB,998,Bethune Cookman,72,So Carolina St,85,Final Lines Recap Box
NCAAB,998,Coppin St,72,Delaware St,62,Final Lines Recap Box
NCAAB,998,Florida A&M,40,Savannah St,52,Final Lines Recap Box
NCAAB,998,Grambling,65,Alabama A&M,58,Final Lines Recap Box
NCAAB,998,Hampton,63,Norfolk St,83,Final Lines Recap Box
NCAAB,998,Incarnate Word,74,Abliene Christian,70,Final Lines Recap Box
NCAAB,998,Jackson St,54,Alabama St,71,Final Lines Recap Box
NCAAB,998,Lamar,76,Sam Houston,94,Final Lines Recap Box
NCAAB,998,Md Eastrn Shore,80,Morgan St,71,Final Lines Recap Box
NCAAB,998,Nc Central,87,No Carolina A&T,93,Final Lines Recap Box
NCAAB,998,Nicholls St,68,Central Arkansas,64,Final Lines Recap Box
NCAAB,998,Prairie View,64,Alcorn St,81,Final Lines Recap Box
NCAAB,998,Se Louisiana,61,New Orleans,60,Final Lines Recap Box
NCAAB,998,Stephen Austin,95,Northwestern St,55,Final Lines Recap Box
NCAAB,998,Texas A&M Cc,81,Houston Baptist,71,Final Lines Recap Box
NCAAB,998,Texas Southern,79,Southern,84,Final Lines Recap Box
