Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,869,Rhode Island (+4),58,Geo Washington (-4),62,Final Lines Recap Box
NCAAB,871,Valparaiso (-8.5),62,Wright St (+8.5),73,Final Lines Recap Box
NCAAB,873,Illinois Chi (+12.5),69,Northern Ky (-12.5),82,Final OT Lines Recap Box
NCAAB,875,St Peters (+8),58,Iona (-8),64,Final Lines Recap Box
NCAAB,877,Fairfield (-2),88,Marist (+2),76,Final Lines Recap Box
NCAAB,879,Canisius (-4.5),70,Niagara (+4.5),61,Final Lines Recap Box
NCAAB,881,Albany Ny (+8.5),63,Stony Brook (-8.5),69,Final Lines Recap Box (O/U 134.5)
NCAAB,883,Toledo (PK),49,Northern Illinois (PK),58,Final Lines Recap Box (O/U 147.5)
NCAAB,885,Duquesne (-1.5),86,George Mason (+1.5),75,Final Lines Recap Box
NCAAB,887,Yale (-8),90,Brown (+8),66,Final Lines Recap Box
