Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,821,Lasalle (+16.5),50,Geo Washington (-16.5),90,Final Lines Recap Box (O/U 137.5)
NCAAB,823,Seton Hall (-10.5),62,St Johns (+10.5),61,Final Lines Recap Box (O/U 146)
NCAAB,825,Illinois (+11.5),60,Wisconsin (-11.5),69,Final Lines Recap Box (O/U 134.5)
NCAAB,827,Northeastern (+7.5),60,Hofstra (-7.5),65,Final Lines Recap Box (O/U 148.5)
NCAAB,829,East Carolina (+19),63,Smu (-19),74,Final Preview Lines Recap Box (O/U 143.5)
NCAAB,831,Tulsa (-9),75,Central Florida (+9),67,Final Lines Recap Box (O/U 137.5)
NCAAB,833,Detroit Mercy (+14.5),74,Valparaiso (-14.5),90,Final Lines Recap Box
NCAAB,835,Loyola Chi (PK),75,Sw Missouri St (PK),62,Final Lines Recap Box
NCAAB,837,George Mason (+6),64,Massachusetts (-6),70,Final Lines Recap Box (O/U 145)
NCAAB,839,Michigan (+9.5),82,Maryland (-9.5),86,Final Preview Lines Recap Box (O/U 139)
NCAAB,841,San Diego St (-9.5),78,San Jose St (+9.5),56,Final Lines Recap Box (O/U 125.5)
NCAAB,843,Wichita St (-12),84,Indiana St (+12),51,Final Lines Recap Box (O/U 136.5)
NCAAB,845,Oakland (-15),74,Illinois Chi (+15),63,Final Lines Recap Box
NCAAB,847,Ala Birmingham (+2.5),77,Middle Tenn St (-2.5),67,Final Lines Recap Box (O/U 142)
NCAAB,849,Utah (+1.5),80,Usc (-1.5),69,Final Lines Recap Box (O/U 149)
NCAAB,851,Boston College (+9),48,Wake Forest (-9),74,Final Lines Recap Box (O/U 137)
NCAAB,853,Temple (+4),69,Houston (-4),66,Final Lines Recap Box (O/U 139.5)
NCAAB,855,California (-10),80,Washington St (+10),62,Final Lines Recap Box (O/U 143)
NCAAB,857,Monmouth (-6),82,St Peters (+6),75,Final OT Lines Recap Box
NCAAB,859,Manhattan (-1),63,Quinnipiac (+1),59,Final Lines Recap Box
NCAAB,861,Denver (+5.5),76,South Dakota (-5.5),71,Final Lines Recap Box
NCAAB,863,Boston U (+6),59,Bucknell (-6),80,Final Lines Recap Box (O/U 154.5)
NCAAB,998,American,71,Holy Cross,70,Final OT Lines Recap Box
NCAAB,998,Lafayette,61,Lehigh,73,Final Lines Recap Box
NCAAB,998,Loyola Md,90,Colgate,93,Final OT Lines Recap Box
NCAAB,998,Se Louisiana,80,Abliene Christian,91,Final Lines Recap Box
NCAAB,998,Stony Brook,75,Maine,56,Final Lines Recap Box
