Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,711,Duquesne (+14.5),74,Dayton (-14.5),76,Final Preview Lines Recap Box
NCAAB,713,Pittsburgh (+7.5),63,Miami Fla (-7.5),65,Final Preview Lines Recap Box (O/U 142.5)
NCAAB,715,West Virginia (+7),65,Kansas (-7),75,Final Preview Lines Recap Box (O/U 148.5)
NCAAB,717,Michigan St (+3),81,Purdue (-3),82,Final OT Preview Lines Recap Box (O/U 143.5)
NCAAB,719,George Mason (+12.5),63,Rhode Island (-12.5),81,Final Lines Recap Box
NCAAB,721,Cincinnati (-10),69,Central Florida (+10),51,Final Lines Recap Box (O/U 133)
NCAAB,723,Miami-Ohio (+6.5),45,Western Michigan (-6.5),44,Final Lines Recap Box
NCAAB,725,Akron (-4),83,Bowling Green (+4),68,Final Lines Recap Box
NCAAB,727,Ohio (+1.5),72,Ball St (-1.5),69,Final Lines Recap Box
NCAAB,729,Toledo (+2),71,Buffalo (-2),69,Final Lines Recap Box
NCAAB,731,Central Mich (-1.5),56,East Michigan (+1.5),71,Final Lines Recap Box
NCAAB,733,Northern Illinois (+3.5),74,Kent (-3.5),75,Final Lines Recap Box
NCAAB,735,Auburn (+10.5),45,Tennessee (-10.5),71,Final Lines Recap Box (O/U 153)
NCAAB,737,Wichita St (-17.5),74,Drake (+17.5),48,Final Preview Lines Recap Box
NCAAB,739,Northwestern (+4.5),63,Ohio St (-4.5),71,Final Lines Recap Box (O/U 133)
NCAAB,741,Virginia Tech (+15.5),49,Virginia (-15.5),67,Final Preview Lines Recap Box
NCAAB,743,Xavier (-1),56,Creighton (+1),70,Final Preview Lines Recap Box (O/U 156.5)
NCAAB,745,North Carolina (-20.5),68,Boston College (+20.5),65,Final Preview Lines Recap Box
NCAAB,747,Villanova (-14.5),86,Depaul (+14.5),59,Final Preview Lines Recap Box (O/U 137.5)
NCAAB,749,Georgia (+13),48,Kentucky (-13),82,Final Preview Lines Recap Box (O/U 139)
NCAAB,751,Arkansas (-1.5),46,Mississippi St (+1.5),78,Final Lines Recap Box (O/U 155.5)
NCAAB,753,Mississippi (+9),72,Florida (-9),77,Final Lines Recap Box (O/U 147)
NCAAB,755,Texas Arlington (-4),65,Texas State (+4),53,Final Lines Recap Box (O/U 141)
NCAAB,757,New Mexico (-2.5),72,Utah St (+2.5),80,Final Lines Recap Box (O/U 148.5)
NCAAB,759,Monmouth (-10),87,Marist (+10),61,Final Lines Recap Box
NCAAB,998,Benedictine Mesa,71,Grand Canyon,95,Final Lines Recap Box
NCAAB,998,Bowie State,62,Maryland,93,Final Preview Lines Recap Box
NCAAB,998,Se Louisiana,72,Central Arkansas,88,Final Lines Recap Box
