Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,721,Seton Hall (-5.5),84,Rutgers (+5.5),55,Final Lines Recap Box (O/U 142)
NCAAB,723,Indiana St (+16.5),71,Butler (-16.5),85,Final Lines Recap Box (O/U 146.5)
NCAAB,725,East Michigan (+4.5),70,Penn St (-4.5),81,Final Lines Recap Box (O/U 132.5)
NCAAB,727,Temple (+8),60,Wisconsin (-8),76,Final Lines Recap Box (O/U 128.5)
NCAAB,729,Syracuse (+5.5),72,Georgetown (-5.5),79,Final Preview Lines Recap Box (O/U 134.5)
NCAAB,731,Drexel (+7.5),66,Lasalle (-7.5),53,Final Lines Recap Box
NCAAB,733,Creighton (-4.5),65,Loyola Chi (+4.5),68,Final Lines Recap Box
NCAAB,735,New Mexico (+14),58,Purdue (-14),70,Final Preview Lines Recap Box (O/U 141)
NCAAB,737,Northeastern (-2.5),73,Detroit Mercy (+2.5),76,Final Lines Recap Box
NCAAB,739,California (-7),78,Wyoming (+7),72,Final OT Lines Recap Box (O/U 135.5)
NCAAB,741,Harvard (+23),69,Kansas (-23),75,Final Preview Lines Recap Box (O/U 145.5)
NCAAB,743,Arizona (+7.5),68,Gonzaga (-7.5),63,Final Preview Lines Recap Box (O/U 140)
NCAAB,745,Sw Missouri St (+13),64,Oklahoma St (-13),63,Final Lines Recap Box
NCAAB,747,South Alabama (+11),55,Middle Tenn St (-11),68,Final Lines Recap Box
NCAAB,749,Mississippi (-2),74,Massachusetts (+2),64,Final Lines Recap Box (O/U 151.5)
NCAAB,751,Pennsylvania (+7),44,George Mason (-7),63,Final Lines Recap Box
NCAAB,753,Nc Charlotte (+26.5),60,Miami Fla (-26.5),88,Final Preview Lines Recap Box
NCAAB,755,Ohio (+5),68,St Bonaventure (-5),81,Final Lines Recap Box
NCAAB,757,Nevada (+9),62,Oregon St (-9),66,Final Lines Recap Box (O/U 136)
NCAAB,759,Drake (+3),63,Bowling Green (-3),75,Final Lines Recap Box
NCAAB,763,Georgia Tech (-6),76,Tulane (+6),68,Final Lines Recap Box (O/U 136)
NCAAB,765,Buffalo (+24.5),59,Duke (-24.5),82,Final Preview Lines Recap Box (O/U 154.5)
NCAAB,767,Providence (+3),74,Rhode Island (-3),72,Final Preview Lines Recap Box (O/U 137)
NCAAB,769,South Florida (+19),63,South Carolina (-19),81,Final Lines Recap Box (O/U 141.5)
NCAAB,771,William & Mary (+14.5),52,Virginia (-14.5),67,Final Preview Lines Recap Box
NCAAB,773,Northern Iowa (+1),67,Richmond (-1),82,Final Lines Recap Box
NCAAB,775,Kent (-2.5),66,Cleveland St (+2.5),62,Final Lines Recap Box
NCAAB,777,Illinois Chi (+14),58,Central Florida (-14),88,Final Lines Recap Box
NCAAB,779,Ala Birmingham (+2.5),74,Illinois St (-2.5),61,Final Lines Recap Box
NCAAB,781,Southern Ill (-5.5),95,North Texas (+5.5),63,Final Lines Recap Box
NCAAB,783,Western Kentucky (+18.5),64,Xavier (-18.5),95,Final Preview Lines Recap Box (O/U 149.5)
NCAAB,785,Wichita St (-6.5),68,St Louis (+6.5),53,Final Lines Recap Box (O/U 132.5)
NCAAB,787,Texas Arlington (+1.5),76,Texas El Paso (-1.5),62,Final Lines Recap Box
NCAAB,789,Pepperdine (-7.5),70,Northridge St (+7.5),55,Final Lines Recap Box
NCAAB,791,Fresno St (+1.5),65,Cal Poly Slo (-1.5),77,Final Lines Recap Box
NCAAB,793,Boise St (-6.5),81,Portland (+6.5),71,Final Lines Recap Box
NCAAB,795,San Jose St (+7.5),75,Santa Clara (-7.5),78,Final Lines Recap Box
NCAAB,797,Texas A&M (-3.5),54,Arizona St (+3.5),67,Final Preview Lines Recap Box (O/U 145)
NCAAB,799,Coll Charleston (-9),82,The Citadel (+9),74,Final Lines Recap Box
NCAAB,801,Miami-Ohio (+2.5),64,Indiana Purdue (-2.5),78,Final Lines Recap Box
NCAAB,803,Iupu Fort Wayne (+19.5),79,Utah (-19.5),96,Final Lines Recap Box (O/U 145.5)
NCAAB,805,Weber St (+4.5),68,Byu (-4.5),73,Final Lines Recap Box
NCAAB,807,Siu-Edwardsville (+21),56,Northwestern (-21),81,Final Lines Recap Box
NCAAB,809,Austin Peay (+4.5),80,Troy St (-4.5),71,Final Lines Recap Box
NCAAB,811,Oral Roberts (+12),70,Tulsa (-12),68,Final Lines Recap Box
NCAAB,813,Air Force (+5),61,Denver (-5),59,Final Lines Recap Box
NCAAB,815,Vmi (+15.5),62,Ohio St (-15.5),89,Final Lines Recap Box (O/U 137)
NCAAB,817,Morehead St (+12),59,Indiana (-12),92,Final Lines Recap Box (O/U 142.5)
NCAAB,819,Se Missouri St (+23),65,Memphis (-23),80,Final Lines Recap Box (O/U 149)
NCAAB,821,Arkansas Lr (-5),64,Idaho (+5),54,Final Lines Recap Box
NCAAB,823,Westrn Carolina (+11.5),68,Illinois (-11.5),80,Final Lines Recap Box
NCAAB,825,North Dakota (+2.5),65,Bradley (-2.5),59,Final OT Lines Recap Box
NCAAB,827,South Dakota (+11.5),85,Minnesota (-11.5),81,Final OT Lines Recap Box
NCAAB,829,Evansville (-3.5),85,Murray St (+3.5),81,Final OT Lines Recap Box
NCAAB,833,Northern Ky (+2),73,Eastern Ill (-2),79,Final OT Lines Recap Box
NCAAB,835,Quinnipiac (+9),78,Canisius (-9),76,Final Lines Recap Box
NCAAB,837,Binghamton (+31),33,Michigan St (-31),76,Final Preview Lines Recap Box (O/U 139)
NCAAB,839,New Mexico St (+1),53,Long Beach St (-1),67,Final Lines Recap Box
