Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,525,Fla Atlantic (+13.5),62,Tennessee (-13.5),81,Final Lines Recap Box
NCAAB,527,Old Dominion (+4),61,Richmond (-4),77,Final Lines Recap Box
NCAAB,529,Nc Wilmington (-3.5),73,East Carolina (+3.5),78,Final Lines Recap Box
NCAAB,531,Tulane (+24.5),72,North Carolina (-24.5),96,Final Preview Lines Recap Box (O/U 149)
NCAAB,533,Northern Illinois (+13),54,Ohio St (-13),67,Final Lines Recap Box (O/U 135)
NCAAB,535,Cleveland St (+8),60,Loyola Chi (-8),54,Final Lines Recap Box
NCAAB,537,Illinois St (-8.5),72,Illinois Chi (+8.5),60,Final Lines Recap Box
NCAAB,539,Mississippi St (+12.5),66,Florida St (-12.5),90,Final Lines Recap Box (O/U 153.5)
NCAAB,541,Arizona St (+7),66,Nev Las Vegas (-7),56,Final Lines Recap Box (O/U 137.5)
NCAAB,543,South Dakota St (+3.5),67,Texas Tech (-3.5),79,Final Lines Recap Box
NCAAB,545,Oral Roberts (+1.5),66,Sw Missouri St (-1.5),85,Final Lines Recap Box
NCAAB,547,Montana St (+13),64,North Dakota St (-13),73,Final Lines Recap Box
NCAAB,549,Tenn Martin (+9.5),82,St Louis (-9.5),76,Final Lines Recap Box
NCAAB,551,Denver (-4.5),81,Northern Colorado (+4.5),77,Final Lines Recap Box
NCAAB,553,Southern Utah (+19.5),36,St Marys Ca (-19.5),92,Final Lines Recap Box
NCAAB,555,Northrn Arizona (+27.5),37,Arizona (-27.5),92,Final Preview Lines Recap Box (O/U 147.5)
NCAAB,557,Gardner Webb (+13),57,Lsu (-13),78,Final Lines Recap Box (O/U 160)
NCAAB,559,Kennesaw State,57,Louisville,94,Final Preview Lines Recap Box (O/U 138)
NCAAB,561,Savannah St (+28),53,Utah (-28),99,Final Lines Recap Box (O/U 137.5)
NCAAB,563,Winthrop (+8.5),60,Alabama (-8.5),72,Final Lines Recap Box (O/U 146.5)
NCAAB,565,New Mexico St (+8),61,New Mexico (-8),79,Final Lines Recap Box
NCAAB,998,Alabama A&M,70,Western Kentucky,79,Final Lines Recap Box
NCAAB,998,Alabama St,74,Elon,91,Final Lines Recap Box
NCAAB,998,Albany State,69,Stetson,95,Final Lines Recap Box
NCAAB,998,Arkansas Lr,77,Central Arkansas,54,Final Lines Recap Box
NCAAB,998,Austin Peay,70,North Florida,80,Final Lines Recap Box
NCAAB,998,Bluefield (va),46,Furman,94,Final Lines Recap Box
NCAAB,998,Chicago St,52,Minnesota,70,Final Lines Recap Box
NCAAB,998,Cs-Bakersfield,68,Fresno St,76,Final Lines Recap Box
NCAAB,998,East Central,61,Texas San Ant,75,Final Lines Recap Box
NCAAB,998,Hardin Simmons,59,Baylor,104,Final Preview Lines Recap Box
NCAAB,998,High Point,73,No Carolina St,76,Final Lines Recap Box
NCAAB,998,Illinois-Springfield,60,Indiana St,75,Final Lines Recap Box
NCAAB,998,Jacksonville,75,South Florida,88,Final Lines Recap Box
NCAAB,998,Johnson & Wales (nc),53,Campbell,87,Final Lines Recap Box
NCAAB,998,Lsu-Alexandria,72,Mcneese St,75,Final Lines Recap Box
NCAAB,998,Nc Central,65,Houston,73,Final Lines Recap Box
NCAAB,998,New Orleans,95,Massachusetts,103,Final OT Lines Recap Box
NCAAB,998,Nicholls St,42,Smu,86,Final Preview Lines Recap Box
NCAAB,998,Santa Barbara,68,Vermont,75,Final Lines Recap Box
NCAAB,998,Simpson,71,Nebraska-Omaha,81,Final Lines Recap Box
NCAAB,998,So Carolina St,68,Duquesne,83,Final Lines Recap Box
NCAAB,998,Texas Southern,73,Iona,83,Final Lines Recap Box
NCAAB,998,Texas State,62,Prairie View,44,Final Lines Recap Box
NCAAB,998,The Citadel,99,Bethune Cookman,87,Final Lines Recap Box
NCAAB,998,Usc Upstate,54,Ala Birmingham,96,Final Lines Recap Box
