Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,711,Georgia Tech (+1),61,Georgia (-1),75,Final Lines Recap Box (O/U 136.5)
NCAAB,713,Utah (+7),77,Duke (-7),75,Final OT Preview Lines Recap Box (O/U 151.5)
NCAAB,715,Villanova (+5.5),75,Virginia (-5.5),86,Final Preview Lines Recap Box (O/U 130)
NCAAB,717,Western Kentucky (+23),56,Louisville (-23),78,Final Preview Lines Recap Box (O/U 141)
NCAAB,719,Wichita St (-4),76,Seton Hall (+4),80,Final OT Lines Recap Box (O/U 131)
NCAAB,721,Auburn (+18),61,Xavier (-18),85,Final Preview Lines Recap Box (O/U 160.5)
NCAAB,723,Cornell (+19),46,Syracuse (-19),67,Final Lines Recap Box
NCAAB,725,Michigan St (-9.5),78,Northeastern (+9.5),58,Final Preview Lines Recap Box (O/U 140)
NCAAB,727,North Carolina (-8),89,Ucla (+8),76,Final Preview Lines Recap Box (O/U 159)
NCAAB,729,Central Florida (+5.5),89,Detroit Mercy (-5.5),95,Final Lines Recap Box
NCAAB,731,Northwestern (-4.5),78,Depaul (+4.5),70,Final OT Lines Recap Box (O/U 137)
NCAAB,733,Notre Dame (-1.5),73,Indiana (+1.5),80,Final Lines Recap Box (O/U 158)
NCAAB,735,Nc Charlotte (+4.5),82,Appalachian St (-4.5),66,Final Lines Recap Box
NCAAB,737,Colorado St (+8.5),56,Kansas St (-8.5),61,Final Lines Recap Box
NCAAB,739,Creighton (+14),74,Oklahoma (-14),87,Final Preview Lines Recap Box (O/U 159)
NCAAB,741,Illinois St (+7.5),65,St Josephs Pa (-7.5),79,Final Lines Recap Box
NCAAB,743,Sw Missouri St (+14.5),45,Valparaiso (-14.5),74,Final Lines Recap Box
NCAAB,745,Florida Intl (+9.5),75,Northern Illinois (-9.5),78,Final OT Lines Recap Box
NCAAB,747,Kentucky (-10),67,Ohio St (+10),74,Final Preview Lines Recap Box (O/U 135)
NCAAB,749,Coll Charleston (+17.5),63,Miami Fla (-17.5),85,Final Preview Lines Recap Box
NCAAB,751,Cincinnati (-1.5),69,Va Commonwealth (+1.5),63,Final Preview Lines Recap Box (O/U 135.5)
NCAAB,753,Tulane (+6.5),59,Mississippi St (-6.5),69,Final Lines Recap Box (O/U 142)
NCAAB,755,Illinois Chi (+12),47,Loyola Chi (-12),64,Final Lines Recap Box
NCAAB,757,Oakland (+11.5),97,Washington (-11.5),83,Final Lines Recap Box (O/U 173)
NCAAB,759,Drake (+15.5),64,Iowa (-15.5),70,Final Lines Recap Box
NCAAB,761,Georgia St (-8.5),66,Southern Miss (+8.5),46,Final Lines Recap Box
NCAAB,763,Air Force (+4),67,Cal Davis (-4),60,Final Lines Recap Box
NCAAB,765,Fla Atlantic (+18.5),59,Florida St (-18.5),64,Final Lines Recap Box
NCAAB,768,Butler (+4.5),74,Purdue (-4.5),68,Final Preview Lines Recap Box (O/U 151.5)
NCAAB,769,No Carolina St (-3.5),73,Missouri (+3.5),59,Final Lines Recap Box (O/U 140)
NCAAB,771,Youngstown St (+21),46,Michigan (-21),105,Final Lines Recap Box
NCAAB,773,Princeton (+12.5),61,Maryland (-12.5),82,Final Preview Lines Recap Box (O/U 142)
NCAAB,775,Ala Birmingham (-7.5),79,South Florida (+7.5),68,Final Lines Recap Box
NCAAB,778,Northern Iowa (+7.5),81,Iowa St (-7.5),79,Final Preview Lines Recap Box (O/U 149)
NCAAB,779,Penn St (-6),63,Drexel (+6),57,Final Lines Recap Box
NCAAB,781,Delaware (+5.5),61,Boston College (-5.5),69,Final Lines Recap Box
NCAAB,783,Indiana St (+3.5),76,St Louis (-3.5),68,Final Lines Recap Box
NCAAB,785,Oklahoma St (+9.5),70,Florida (-9.5),72,Final Lines Recap Box (O/U 128.5)
NCAAB,787,Rice (+16.5),90,New Mexico (-16.5),89,Final Lines Recap Box
NCAAB,789,Baylor (+2.5),61,Texas A&M (-2.5),80,Final Preview Lines Recap Box (O/U 140.5)
NCAAB,791,Nev Las Vegas (+11),70,Arizona (-11),82,Final Preview Lines Recap Box (O/U 135.5)
NCAAB,793,Tennessee (+9.5),79,Gonzaga (-9.5),86,Final Lines Recap Box (O/U 145)
NCAAB,795,Texas (-1),75,Stanford (+1),73,Final Lines Recap Box (O/U 136)
NCAAB,797,Fullerton (+2.5),60,Portland (-2.5),65,Final Lines Recap Box
NCAAB,799,Tulsa (PK),71,Oregon St (PK),76,Final Lines Recap Box (O/U 136)
NCAAB,801,St Peters (+16.5),74,Geo Washington (-16.5),87,Final Preview Lines Recap Box
NCAAB,803,Southern Utah (+8),68,Indiana Purdue (-8),82,Final Lines Recap Box
NCAAB,805,Belmont (-5.5),65,Cleveland St (+5.5),67,Final Lines Recap Box
NCAAB,807,Montana (+25),46,Kansas (-25),88,Final Preview Lines Recap Box
NCAAB,809,Montana St (+12),73,Buffalo (-12),80,Final Lines Recap Box
NCAAB,811,Nebraska-Omaha (+5),75,Wyoming (-5),76,Final Lines Recap Box
NCAAB,813,Wofford (+17.5),56,Vanderbilt (-17.5),80,Final Lines Recap Box (O/U 133)
NCAAB,815,South Dakota (+10.5),79,Illinois (-10.5),91,Final Lines Recap Box
NCAAB,817,Eastern Ill (+15),65,Houston (-15),81,Final Lines Recap Box
NCAAB,819,Furman (+18.5),50,Dayton (-18.5),70,Final Lines Recap Box
NCAAB,821,Iona (+12),74,Rhode Island (-12),79,Final OT Lines Recap Box
NCAAB,823,Se Missouri St (+10.5),69,Northern Ky (-10.5),79,Final Lines Recap Box
NCAAB,825,Nc Greensboro (+7.5),69,Elon (-7.5),79,Final Lines Recap Box
NCAAB,827,Oral Roberts (+10.5),77,Lsu (-10.5),100,Final Lines Recap Box (O/U 159.5)
NCAAB,829,Mercer (+6.5),67,Arkansas (-6.5),66,Final OT Lines Recap Box
NCAAB,831,Rider (+12.5),65,Providence (-12.5),73,Final Preview Lines Recap Box
NCAAB,833,Houston Baptist (+20),79,Arizona St (-20),98,Final Lines Recap Box (O/U 142)
NCAAB,835,Coppin St (+32),51,California (-32),84,Final Lines Recap Box (O/U 153)
NCAAB,837,New Mexico St (+3.5),73,Texas El Paso (-3.5),53,Final Lines Recap Box
NCAAB,998,Alcorn St,76,Tennessee St,81,Final Lines Recap Box
NCAAB,998,Ark Pine Bluff,54,Texas Tech,94,Final Lines Recap Box
NCAAB,998,Bethune Cookman,68,Toledo,102,Final Lines Recap Box
NCAAB,998,Boston U,68,Canisius,84,Final Lines Recap Box
NCAAB,998,Dartmouth,56,New Hampshire,76,Final Lines Recap Box
NCAAB,998,Delaware St,63,Temple,78,Final Lines Recap Box
NCAAB,998,Fisher College,37,Vermont,84,Final Lines Recap Box
NCAAB,998,Florida A&M,70,North Florida,87,Final Lines Recap Box
NCAAB,998,Grambling,52,Virginia Tech,87,Final Lines Recap Box
NCAAB,998,Hampton,53,Colorado,95,Final Lines Recap Box
NCAAB,998,Longwood,70,George Mason,75,Final Lines Recap Box
NCAAB,998,Maine,53,Fordham,70,Final Lines Recap Box
NCAAB,998,Menlo,50,Cs-Bakersfield,82,Final Lines Recap Box
NCAAB,998,Missouri Valley,79,Northwestern St,105,Final Lines Recap Box
NCAAB,998,Mt St Marys,73,Lehigh,76,Final Lines Recap Box
NCAAB,998,Nc Asheville,79,Georgetown,73,Final Lines Recap Box
NCAAB,998,Nc Wilmington,67,Radford,69,Final Lines Recap Box
NCAAB,998,Our Lady Of The Lake,56,Stephen Austin,95,Final Lines Recap Box
NCAAB,998,Piedmont Coll,65,Presbyterian,69,Final Lines Recap Box
NCAAB,998,Robert Morris,65,Duquesne,72,Final Lines Recap Box
NCAAB,998,Rockhurst,60,Mo Kansas City,71,Final Lines Recap Box
NCAAB,998,So Carolina St,45,St Bonaventure,64,Final Lines Recap Box
NCAAB,998,South Dakota St,56,Fla Gulf Coast,52,Final Lines Recap Box
NCAAB,998,St Francis Pa,58,Albany Ny,65,Final Lines Recap Box
NCAAB,998,Stetson,89,Iupu Fort Wayne,95,Final Lines Recap Box
NCAAB,998,The Citadel,82,Campbell,101,Final Lines Recap Box
NCAAB,998,Umbc,93,Howard,103,Final Lines Recap Box
NCAAB,998,Ursinus,66,Pennsylvania,73,Final Lines Recap Box
NCAAB,998,Utah Valley St,83,Texas San Ant,78,Final Lines Recap Box
NCAAB,998,Western Illinois,70,Chicago St,77,Final Lines Recap Box
NCAAB,998,Winthrop,88,Geo Southern,81,Final Lines Recap Box
