Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,719,Akron (-4),84,Santa Barbara (+4),70,Final Lines Recap Box
NCAAB,721,Appalachian St (+32),70,North Carolina (-32),94,Final Preview Lines Recap Box (O/U 158)
NCAAB,723,Youngstown St (+24.5),78,Notre Dame (-24.5),87,Final Lines Recap Box
NCAAB,725,Providence (-5.5),90,Massachusetts (+5.5),66,Final Preview Lines Recap Box (O/U 150.5)
NCAAB,727,Southern Ill (-1),65,St Louis (+1),52,Final Lines Recap Box
NCAAB,729,Oregon (-7),72,Alabama (+7),68,Final Lines Recap Box (O/U 139)
NCAAB,731,North Texas (+20),82,Creighton (-20),105,Final Lines Recap Box (O/U 155)
NCAAB,733,Pepperdine (+11.5),73,Gonzaga (-11.5),99,Final Lines Recap Box (O/U 135)
NCAAB,735,Loyola Marymnt (+2.5),60,Portland (-2.5),87,Final Lines Recap Box
NCAAB,737,Santa Clara (+4.5),72,Pacific (-4.5),73,Final OT Lines Recap Box
NCAAB,739,San Francisco (+17),52,St Marys Ca (-17),74,Final Lines Box
NCAAB,742,Southern (-5.5),68,Nc Central (+5.5),63,Final Lines Recap Box
NCAAB,744,Eastern Ill (+9),68,Nebraska-Omaha (-9),80,Final Lines Recap Box
NCAAB,745,Sam Houston (+10),53,Cal Irvine (-10),63,Final Lines Recap Box
NCAAB,747,Norfolk St (+6.5),85,Texas El Paso (-6.5),76,Final Lines Recap Box
NCAAB,749,Grand Canyon (+2.5),78,Houston (-2.5),69,Final Lines Recap Box
NCAAB,751,Marshall (+2.5),90,Wyoming (-2.5),82,Final Lines Recap Box
NCAAB,754,North Dakota St (-16),67,Idaho St (+16),62,Final Lines Recap Box
NCAAB,755,Texas-Rio Grande Valley (+20),69,Utah St (-20),94,Final Lines Recap Box
NCAAB,757,Eastern Ky (+26),59,West Virginia (-26),84,Final Preview Lines Recap Box (O/U 161)
NCAAB,759,Western Illinois (+7.5),67,Loyola Chi (-7.5),72,Final Lines Recap Box
NCAAB,761,Northern Colorado (+3.5),76,Jacksonville St (-3.5),79,Final Lines Recap Box
NCAAB,763,Quinnipiac (+16),61,Oregon St (-16),82,Final Lines Recap Box (O/U 135.5)
NCAAB,765,Siu-Edwardsville (+21),51,Usc (-21),70,Final Lines Recap Box (O/U 151)
NCAAB,767,Sacramento St (+11.5),60,Stanford (-11.5),70,Final Lines Recap Box
NCAAB,769,Oral Roberts (+6.5),61,New Mexico St (-6.5),76,Final Lines Recap Box
NCAAB,771,Sacred Heart (+23.5),67,Northwestern (-23.5),103,Final Lines Recap Box (O/U 145)
NCAAB,773,Chicago St (+23.5),74,Marquette (-23.5),91,Final Lines Recap Box (O/U 141)
NCAAB,998,Alcorn St,47,Tenn Martin,70,Final Lines Recap Box
NCAAB,998,Ark Pine Bluff,58,Ohio,65,Final Lines Recap Box
NCAAB,998,Charleston Sou,64,Florida St,75,Final Lines Recap Box
NCAAB,998,East Michigan,73,Coppin St,62,Final Lines Recap Box
NCAAB,998,Elon,86,Nc Asheville,81,Final Lines Recap Box
NCAAB,998,Florida A&M,66,Jacksonville,68,Final Lines Recap Box
NCAAB,998,High Point,75,William & Mary,78,Final OT Lines Recap Box
NCAAB,998,Howard Payne,43,Texas State,92,Final Lines Recap Box
NCAAB,998,Maine,75,Holy Cross,76,Final Lines Recap Box
NCAAB,998,New Hampshire,74,Boston U,77,Final Lines Recap Box
NCAAB,998,New Orleans,69,La Lafayette,79,Final Lines Recap Box
NCAAB,998,No Carolina A&T,62,Toledo,95,Final Lines Recap Box
NCAAB,998,Se Louisiana,62,Georgia Tech,75,Final Lines Recap Box
NCAAB,998,Sul Ross State,40,Texas Arlington,98,Final Lines Recap Box
NCAAB,998,Texas Lutheran,69,Lamar,86,Final Lines Recap Box
NCAAB,998,Usc Upstate,61,Colorado St,89,Final Lines Recap Box
NCAAB,998,Vmi,76,Gardner Webb,75,Final Lines Recap Box
