Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,708,West Virginia (-20.5),86,Marshall (+20.5),68,Final Preview Lines Recap Box (O/U 162.5)
NCAAB,709,Cal Poly Slo (+9),82,Usc (-9),101,Final Lines Recap Box (O/U 150.5)
NCAAB,711,Belmont (+1),62,Middle Tenn St (-1),83,Final Lines Recap Box
NCAAB,713,South Dakota (+9),92,Wisc Milwaukee (-9),91,Final OT Lines Recap Box
NCAAB,717,Northridge St (+4.5),77,Portland St (-4.5),71,Final Lines Recap Box
NCAAB,998,Charleston Sou,65,Wright St,71,Final Lines Recap Box
NCAAB,998,Grambling,47,No Carolina A&T,61,Final Lines Recap Box
NCAAB,998,Hampton,72,Smu,105,Final Preview Lines Recap Box
NCAAB,998,Jackson St,65,Ohio,72,Final Lines Recap Box
NCAAB,998,Lehigh,67,Robert Morris,69,Final Lines Recap Box
NCAAB,998,Liberty,72,Princeton,77,Final Lines Recap Box
NCAAB,998,Lipscomb,86,Tennessee St,89,Final Lines Recap Box
NCAAB,998,Maryville (mo),53,Bradley,61,Final Lines Recap Box
NCAAB,998,Miss Valley St,74,North Texas,87,Final Lines Recap Box
NCAAB,998,Norfolk St,70,Evansville,84,Final Lines Recap Box
NCAAB,998,Northwest Indian,36,Seattle,98,Final Lines Recap Box
NCAAB,998,Paine,77,Troy St,85,Final Lines Recap Box
NCAAB,998,St. Thomas (tx),54,Rice,67,Final Lines Recap Box
NCAAB,998,Stony Brook,86,American,68,Final Lines Recap Box
NCAAB,998,Valley City State,59,North Dakota,80,Final Lines Recap Box
