Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,511,Tulane (+12),65,Memphis (-12),77,Final Lines Recap Box (O/U 137.5)
NCAAB,513,Temple (+11.5),77,Cincinnati (-11.5),70,Final Preview Lines Recap Box (O/U 131.5)
NCAAB,515,Smu (-5),81,Tulsa (+5),69,Final Preview Lines Recap Box (O/U 140.5)
NCAAB,517,Princeton (+15),64,Miami Fla (-15),76,Final Preview Lines Recap Box
NCAAB,519,Geo Washington (-5),67,Central Florida (+5),50,Final Lines Recap Box
NCAAB,521,Duquesne (+9.5),67,Georgia Tech (-9.5),73,Final Lines Recap Box
NCAAB,523,Northeastern (+6.5),66,No Carolina St (-6.5),72,Final Lines Recap Box
NCAAB,525,Florida St (+4.5),73,Florida (-4.5),71,Final Lines Recap Box (O/U 138)
NCAAB,527,Delaware (+6.5),79,Buffalo (-6.5),99,Final Lines Recap Box
NCAAB,529,Purdue (-5),61,Wisconsin (+5),55,Final Preview Lines Recap Box (O/U 131)
NCAAB,531,Central Mich (+6.5),84,William & Mary (-6.5),88,Final Lines Recap Box
NCAAB,533,Northern Illinois (-9),70,Illinois Chi (+9),65,Final Lines Recap Box
NCAAB,535,St Louis (+12.5),47,Kansas St (-12.5),75,Final Lines Recap Box
NCAAB,537,Cal Poly Slo (+15.5),63,Texas A&M (-15.5),82,Final Preview Lines Recap Box
NCAAB,539,Wake Forest (+7),77,Lsu (-7),71,Final Lines Recap Box (O/U 163)
NCAAB,541,Richmond (+5.5),70,Texas Tech (-5.5),85,Final Lines Recap Box
NCAAB,543,Connecticut (+2.5),71,Texas (-2.5),66,Final Lines Recap Box (O/U 142)
NCAAB,545,Cal Irvine (+17),53,Kansas (-17),78,Final Preview Lines Recap Box (O/U 142.5)
NCAAB,547,Michigan St (+2.5),70,Iowa (-2.5),83,Final Preview Lines Recap Box (O/U 142)
NCAAB,549,Tenn Martin (+2.5),57,Fla Atlantic (-2.5),48,Final Lines Recap Box
NCAAB,551,Manhattan (+6),64,Eastern Ky (-6),76,Final Lines Recap Box
NCAAB,553,Tennessee St (+12),69,Tennessee (-12),74,Final Lines Recap Box (O/U 143)
NCAAB,555,The Citadel (+8.5),93,Nc Charlotte (-8.5),111,Final Lines Recap Box
NCAAB,557,Jacksonville St (+17.5),59,Alabama (-17.5),67,Final OT Lines Recap Box
NCAAB,559,Northridge St (-2),79,Idaho St (+2),84,Final Lines Recap Box
NCAAB,561,Fullerton (+2.5),82,Portland St (-2.5),89,Final Lines Recap Box
NCAAB,563,Texas Southern (+20.5),59,Baylor (-20.5),72,Final Preview Lines Recap Box (O/U 145)
NCAAB,565,Liberty (+31.5),56,Notre Dame (-31.5),73,Final Lines Recap Box (O/U 137)
NCAAB,567,Robert Morris (+18),67,Georgia (-18),79,Final Lines Recap Box (O/U 133)
NCAAB,998,Alabama A&M,62,Ball St,63,Final Lines Recap Box
NCAAB,998,Albany Ny,71,St Francis Ny,66,Final Lines Recap Box
NCAAB,998,Ark Pine Bluff,25,Missouri,78,Final Lines Recap Box
NCAAB,998,Blue Mountain,61,New Orleans,94,Final Lines Recap Box
NCAAB,998,Cedarville,37,Cleveland St,77,Final Lines Recap Box
NCAAB,998,Ecclesia,46,Houston Baptist,101,Final Lines Recap Box
NCAAB,998,Florida A&M,45,Florida Intl,65,Final Lines Recap Box
NCAAB,998,Furman,65,Nc Asheville,67,Final Lines Recap Box
NCAAB,998,Howard Payne,74,Lamar,97,Final Lines Recap Box
NCAAB,998,Incarnate Word,82,Rice,76,Final Lines Recap Box
NCAAB,998,Long Island,79,Massachusetts,83,Final Lines Recap Box
NCAAB,998,Marist,68,Jacksonville,69,Final Lines Recap Box
NCAAB,998,Md Eastrn Shore,68,St Josephs Pa,78,Final Lines Recap Box
NCAAB,998,Miles,76,Samford,104,Final Lines Recap Box
NCAAB,998,Mo Kansas City,43,Oklahoma St,61,Final Lines Recap Box
NCAAB,998,Montreat,68,Nc Central,107,Final Lines Recap Box
NCAAB,998,Mt St Marys,53,Binghamton,62,Final Lines Recap Box
NCAAB,998,Norfolk St,57,Old Dominion,68,Final Lines Recap Box
NCAAB,998,Northwestern St,92,Centenary,69,Final Lines Recap Box
NCAAB,998,Quinnipiac,95,Maine,98,Final OT Lines Recap Box
NCAAB,998,Regis,53,Colorado St,77,Final Lines Recap Box
NCAAB,998,Sam Houston,64,North Texas,69,Final Lines Recap Box
NCAAB,998,Siena,64,Vermont,73,Final Lines Recap Box
NCAAB,998,Southeastern Oklahoma State,52,Southern Miss,66,Final Lines Recap Box
NCAAB,998,St Andrews,39,Charleston Sou,92,Final Lines Recap Box
NCAAB,998,Stephen Austin,66,Ala Birmingham,76,Final Lines Recap Box
NCAAB,998,Tennessee Chat,80,Lipscomb,56,Final Lines Recap Box
NCAAB,998,Texas-Rio Grande Valley,64,Texas El Paso,85,Final Lines Recap Box
NCAAB,998,Western Oregon,60,Oregon,88,Final Lines Recap Box
NCAAB,998,Western State,66,Air Force,86,Final Lines Recap Box
