Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,509,Marshall (+22),67,Maryland (-22),87,Final Preview Lines Recap Box (O/U 157)
NCAAB,511,Middle Tenn St (+5.5),61,South Dakota St (-5.5),65,Final Lines Recap Box
NCAAB,513,Presbyterian (+23.5),66,Marquette (-23.5),84,Final Lines Recap Box (O/U 139)
NCAAB,515,Texas Southern (+17),67,Syracuse (-17),80,Final Lines Recap Box (O/U 137)
NCAAB,517,So Carolina St (+25),57,Ohio St (-25),73,Final Lines Recap Box (O/U 136)
NCAAB,519,Loyola Md (+20),59,Northwestern (-20),74,Final Lines Recap Box (O/U 140)
NCAAB,998,Carroll (mt),38,Stanford,83,Final Lines Recap Box
NCAAB,998,Central Pennsylvania College,63,Radford,123,Final Lines Recap Box
NCAAB,998,Fairfield,101,Bucknell,91,Final Lines Recap Box
NCAAB,998,Harris Stowe,84,Se Missouri St,94,Final Lines Recap Box
NCAAB,998,Liberty,57,Va Commonwealth,85,Final Lines Recap Box
NCAAB,998,Pacific Union,46,Fresno St,89,Final Lines Recap Box
