Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,519,Seton Hall (+7.5),64,Geo Washington (-7.5),72,Final Lines Recap Box
NCAAB,521,St Bonaventure (-1.5),60,Buffalo (+1.5),58,Final Lines Recap Box
NCAAB,523,St Johns (+6.5),57,Fordham (-6.5),73,Final Lines Recap Box
NCAAB,525,George Mason (-1.5),54,Towson St (+1.5),75,Final Lines Recap Box
NCAAB,527,Hofstra (-3),84,Lasalle (+3),80,Final Lines Recap Box
NCAAB,529,Butler (+5.5),78,Cincinnati (-5.5),76,Final Preview Lines Recap Box (O/U 135.5)
NCAAB,531,Cleveland St (+9),65,Toledo (-9),76,Final Lines Recap Box
NCAAB,535,Harvard (+7.5),71,Northeastern (-7.5),80,Final Lines Recap Box
NCAAB,537,Louisville (+5.5),67,Michigan St (-5.5),71,Final Preview Lines Recap Box (O/U 136)
NCAAB,539,Wisconsin (+3),66,Syracuse (-3),58,Final OT Preview Lines Recap Box (O/U 130)
NCAAB,541,Penn St (+1),67,Boston College (-1),58,Final Lines Recap Box (O/U 130.5)
NCAAB,543,Va Commonwealth (-4.5),62,Middle Tenn St (+4.5),56,Final Lines Recap Box
NCAAB,545,Depaul (-9.5),82,Illinois Chi (+9.5),55,Final Lines Recap Box
NCAAB,547,Detroit Mercy (+19.5),52,Vanderbilt (-19.5),102,Final Preview Lines Recap Box
NCAAB,549,Texas San Ant (+10),51,Texas State (-10),76,Final Lines Recap Box
NCAAB,551,Smu (-7),75,Tcu (+7),70,Final Preview Lines Recap Box
NCAAB,553,Tulsa (+2.5),66,Oklahoma St (-2.5),56,Final Lines Recap Box
NCAAB,555,Arizona St (+8.5),79,Creighton (-8.5),77,Final Lines Recap Box (O/U 154.5)
NCAAB,559,Notre Dame (-2.5),84,Illinois (+2.5),79,Final Lines Recap Box (O/U 143)
NCAAB,561,Florida St (+5.5),75,Iowa (-5.5),78,Final OT Lines Recap Box (O/U 155.5)
NCAAB,563,Indiana (+10),74,Duke (-10),94,Final Preview Lines Recap Box (O/U 165)
NCAAB,565,Byu (+10),75,Utah (-10),83,Final Lines Recap Box (O/U 155.5)
